"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","osd0.nobjs-scaling.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output 8osds.vary.nobjs.10K.osd0.dstat.log 5",,,,"Date:","06 May 2017 02:27:55 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","epoch"
0.080,0.270,99.435,0.210,0.0,0.005,72127283.200,9830.400,41623.800,68144610.800,0.0,0.0,1904.0,1529.200,0.600,0.0,0.0,1781972992.0,2273280.0,2537742336.0,1.64458205184e+11,0.0,0.0,71917568.0,9830.400,1903.0,1527.600,0.075,0.270,99.440,0.210,0.0,0.005,1494055795.418,
0.050,0.215,99.605,0.120,0.0,0.010,53589606.400,9830.400,46222.0,62021621.800,0.0,0.0,1699.200,1157.800,0.200,0.0,0.0,1754304512.0,2281472.0,2804903936.0,1.64218703872e+11,0.0,0.0,53589606.400,9830.400,1699.200,1157.800,0.055,0.215,99.600,0.120,0.0,0.010,1494055800.418,
0.060,0.205,99.635,0.095,0.0,0.005,47948595.200,5734.400,33715.800,48536288.200,0.0,0.0,1743.0,1053.200,0.0,0.0,0.0,1768325120.0,2297856.0,3046047744.0,1.63963523072e+11,0.0,0.0,47948595.200,5734.400,1743.0,1053.200,0.055,0.205,99.640,0.095,0.0,0.005,1494055805.418,
0.065,0.240,99.565,0.125,0.0,0.005,59230617.600,3276.800,49035.800,64857513.600,0.0,0.0,2033.400,1271.400,0.0,0.0,0.400,1751977984.0,2306048.0,3342204928.0,1.63683704832e+11,0.0,0.0,59230617.600,3276.800,2036.600,1271.800,0.070,0.240,99.560,0.125,0.0,0.005,1494055810.418,
0.090,0.270,99.455,0.165,0.0,0.020,70512640.0,5734.400,62250.800,68956663.800,0.0,0.0,2187.400,1495.400,0.200,0.0,0.0,1767616512.0,2322432.0,3693625344.0,1.63316629504e+11,0.0,0.0,70512640.0,5734.400,2184.200,1495.0,0.085,0.270,99.460,0.165,0.0,0.020,1494055815.418,
0.100,0.315,99.370,0.210,0.0,0.005,84615168.0,4915.200,49647.200,79044944.800,0.0,0.0,2191.200,1704.800,0.0,0.200,0.0,1825443840.0,2330624.0,4116471808.0,1.6283594752e+11,0.0,0.0,84615168.0,4915.200,2191.200,1704.800,0.100,0.315,99.370,0.210,0.0,0.005,1494055820.418,
0.095,0.380,99.274,0.245,0.0,0.005,99844915.200,2457.600,51082.800,83030344.600,0.0,0.0,2449.400,1969.0,0.600,0.200,0.0,1915330560.0,2338816.0,4616278016.0,1.622462464e+11,0.0,0.0,100002201.600,2457.600,2450.600,1971.200,0.100,0.380,99.269,0.245,0.0,0.005,1494055825.418,
0.080,0.280,99.490,0.140,0.0,0.010,55282892.800,6553.600,55222.200,88435189.800,0.0,0.0,2689.400,1237.600,0.200,0.0,0.400,1770438656.0,2347008.0,4893601792.0,1.62113806336e+11,0.0,0.0,55125606.400,6553.600,2690.200,1235.400,0.075,0.280,99.495,0.140,0.0,0.010,1494055830.418,
0.080,0.320,99.339,0.255,0.0,0.005,81794662.400,11468.800,61263.400,86315850.200,0.0,0.0,2872.800,1701.0,0.0,0.0,0.0,1768787968.0,2363392.0,5301608448.0,1.61707433984e+11,0.0,0.0,81794662.400,11468.800,2871.800,1701.400,0.080,0.320,99.339,0.255,0.0,0.005,1494055835.418,
0.050,0.175,99.645,0.125,0.0,0.005,43932876.800,9011.200,38968.800,49881057.200,0.0,0.0,1728.600,1027.200,0.0,0.400,0.0,1747161088.0,2379776.0,5521813504.0,1.61508839424e+11,0.0,0.0,44116377.600,9011.200,1728.800,1029.0,0.055,0.175,99.635,0.130,0.0,0.005,1494055840.418,
0.075,0.250,99.510,0.165,0.0,0.0,66066841.600,1638.400,53805.200,68105448.400,0.0,0.0,2468.0,1402.400,0.400,0.0,0.0,1756336128.0,2379776.0,5851959296.0,1.61169518592e+11,0.0,0.0,65883340.800,1638.400,2475.0,1400.800,0.075,0.250,99.515,0.160,0.0,0.0,1494055845.418,
0.075,0.215,99.565,0.145,0.0,0.0,53589606.400,5734.400,50411.400,56148794.800,0.0,0.0,2263.600,1251.800,0.0,0.200,0.0,1756528640.0,2396160.0,6118608896.0,1.60902660096e+11,0.0,0.0,53589606.400,5734.400,2256.200,1251.200,0.070,0.215,99.570,0.145,0.0,0.0,1494055850.418,
0.065,0.215,99.590,0.130,0.0,0.0,56410112.0,4915.200,41257.400,59316494.600,0.0,0.0,2194.600,1253.200,0.0,0.0,0.400,1756594176.0,2404352.0,6402441216.0,1.60618754048e+11,0.0,0.0,56410112.0,4915.200,2193.800,1253.200,0.070,0.215,99.585,0.130,0.0,0.0,1494055855.418,
0.065,0.230,99.560,0.140,0.0,0.005,59230617.600,7372.800,50359.0,56573292.400,0.0,0.0,2299.600,1251.0,0.0,0.200,0.0,1786384384.0,2420736.0,6697230336.0,1.60294158336e+11,0.0,0.0,59230617.600,7372.800,2301.200,1251.0,0.065,0.230,99.560,0.140,0.0,0.005,1494055860.418,
0.070,0.175,99.630,0.125,0.0,0.0,45128089.600,7372.800,51228.200,54909775.0,0.0,0.0,1999.600,1006.400,0.0,0.200,0.0,1741877248.0,2428928.0,6924132352.0,1.60111755264e+11,0.0,0.0,45128089.600,7372.800,1998.0,1006.400,0.065,0.175,99.635,0.125,0.0,0.0,1494055865.418,
0.055,0.190,99.640,0.110,0.0,0.005,52481228.800,4096.0,39534.200,53094333.0,0.0,0.0,1836.800,1180.200,0.0,0.200,0.200,1752199168.0,2437120.0,7187259392.0,1.59838298112e+11,0.0,0.0,52717158.400,4096.0,1838.400,1183.0,0.060,0.190,99.635,0.110,0.0,0.005,1494055870.418,
0.105,0.310,99.329,0.245,0.0,0.010,82911232.0,9011.200,40072.800,88467277.600,0.0,0.0,2439.0,1753.800,0.0,0.0,0.400,1745264640.0,2453504.0,7600451584.0,1.59432024064e+11,0.0,0.0,82675302.400,9011.200,2437.400,1751.0,0.105,0.310,99.329,0.245,0.0,0.010,1494055875.418,
0.075,0.260,99.445,0.215,0.0,0.005,70512640.0,4915.200,36981.0,62450968.0,0.0,0.0,2012.800,1513.200,0.0,0.0,0.0,1803694080.0,2461696.0,7952220160.0,1.59021817856e+11,0.0,0.0,70512640.0,4915.200,2012.800,1513.200,0.070,0.260,99.450,0.215,0.0,0.005,1494055880.418,
0.075,0.235,99.509,0.175,0.0,0.005,64871628.800,2457.600,54321.800,78135969.800,0.0,0.0,2545.800,1344.800,0.0,0.0,0.0,1759694848.0,2469888.0,8277508096.0,1.5874052096e+11,0.0,0.0,64871628.800,2457.600,2545.800,1344.800,0.080,0.235,99.505,0.175,0.0,0.005,1494055885.418,
0.065,0.205,99.545,0.175,0.0,0.010,54611968.0,3276.800,39539.600,54999022.800,0.0,0.0,1893.0,1210.400,0.400,0.0,0.0,1765994496.0,2478080.0,8551485440.0,1.58460235776e+11,0.0,0.0,54795468.800,3276.800,1894.0,1212.200,0.065,0.205,99.545,0.175,0.0,0.010,1494055890.418,
0.085,0.355,99.340,0.215,0.0,0.005,85270528.0,2457.600,56110.200,82246657.800,0.0,0.0,2921.800,1727.0,0.200,0.800,0.400,1797406720.0,2486272.0,8979017728.0,1.58001283072e+11,0.0,0.0,85322956.800,2457.600,2924.400,1728.0,0.080,0.355,99.344,0.215,0.0,0.005,1494055895.418,
0.065,0.175,99.655,0.100,0.0,0.005,49091379.200,13107.200,44546.400,59309181.200,0.0,0.0,1815.800,1101.200,0.200,0.0,0.0,1760653312.0,2494464.0,9222983680.0,1.57794062336e+11,0.0,0.0,48855449.600,13107.200,1812.200,1098.400,0.070,0.175,99.650,0.100,0.0,0.005,1494055900.418,
0.065,0.205,99.540,0.180,0.0,0.010,56672256.0,13107.200,40309.200,61279844.600,0.0,0.0,1649.400,1297.600,0.200,0.200,0.0,1748959232.0,2510848.0,9506033664.0,1.57522690048e+11,0.0,0.0,56855756.800,13107.200,1650.400,1299.600,0.065,0.205,99.540,0.180,0.0,0.010,1494055905.418,
0.045,0.160,99.655,0.135,0.0,0.005,44865945.600,7372.800,31068.800,47184077.400,0.0,0.0,1209.800,973.400,0.0,0.200,0.0,1742139392.0,2527232.0,9729708032.0,1.57305819136e+11,0.0,0.0,44682444.800,7372.800,1208.800,971.400,0.045,0.160,99.655,0.135,0.0,0.005,1494055910.418,
0.085,0.250,99.500,0.160,0.0,0.005,64871628.800,1638.400,48363.600,65498913.800,0.0,0.0,1805.800,1397.600,0.0,0.0,0.400,1758650368.0,2527232.0,10055307264.0,1.56963708928e+11,0.0,0.0,64871628.800,1638.400,1805.800,1397.600,0.085,0.250,99.500,0.160,0.0,0.005,1494055915.418,
0.065,0.225,99.560,0.140,0.0,0.010,56410112.0,7372.800,45390.400,61458605.200,0.0,0.0,1679.400,1249.600,0.0,0.400,0.0,1742249984.0,2543616.0,10336931840.0,1.56698468352e+11,0.0,0.0,56410112.0,7372.800,1679.400,1249.600,0.060,0.225,99.565,0.140,0.0,0.010,1494055920.418,
0.065,0.280,99.490,0.155,0.0,0.010,66994995.200,4915.200,44824.0,66709725.200,0.0,0.0,2062.200,1425.0,0.0,0.400,0.0,1773854720.0,2551808.0,10672267264.0,1.5633152e+11,0.0,0.0,67178496.0,4915.200,2063.400,1427.0,0.065,0.280,99.490,0.155,0.0,0.010,1494055925.418,
0.090,0.250,99.495,0.160,0.0,0.005,71209779.200,2457.600,45556.800,75196770.200,0.0,0.0,2102.400,1492.0,0.0,0.0,0.0,1763516416.0,2560000.0,11025997824.0,1.55988119552e+11,0.0,0.0,71026278.400,2457.600,2101.200,1490.0,0.095,0.250,99.490,0.160,0.0,0.005,1494055930.418,
0.085,0.210,99.585,0.115,0.0,0.005,56410112.0,3276.800,43605.200,61659744.200,0.0,0.0,1961.400,1321.400,0.0,0.0,0.400,1748865024.0,2568192.0,11310272512.0,1.55718488064e+11,0.0,0.0,56410112.0,3276.800,1961.400,1321.400,0.080,0.210,99.590,0.115,0.0,0.005,1494055935.418,
0.085,0.270,99.414,0.230,0.0,0.0,73333145.600,12288.0,40923.600,64430529.600,0.0,0.0,2281.200,1508.600,0.0,0.0,0.0,1809727488.0,2584576.0,11675832320.0,1.55292049408e+11,0.0,0.0,73333145.600,12288.0,2281.200,1508.600,0.090,0.270,99.409,0.230,0.0,0.0,1494055940.418,
0.060,0.170,99.670,0.100,0.0,0.0,39487078.400,7372.800,46256.800,53583536.600,0.0,0.0,1832.600,940.200,0.200,0.0,0.0,1751355392.0,2600960.0,11873902592.0,1.55152334848e+11,0.0,0.0,39591936.0,7372.800,1833.200,941.800,0.055,0.170,99.675,0.100,0.0,0.0,1494055945.418,
0.095,0.345,99.214,0.345,0.0,0.0,94833049.600,0.0,57783.0,97442501.200,0.0,0.0,2953.600,1895.0,0.200,0.0,0.0,1761378304.0,2600960.0,12349304832.0,1.54666909696e+11,0.0,0.0,94937907.200,0.0,2954.0,1895.400,0.100,0.345,99.209,0.345,0.0,0.0,1494055950.418,
0.095,0.275,99.359,0.255,0.0,0.015,76232294.400,5734.400,51707.0,73789012.800,0.0,0.0,2656.800,1590.600,0.200,0.400,0.400,1794711552.0,2617344.0,12727808000.0,1.54255056896e+11,0.0,0.0,76206080.0,5734.400,2660.0,1590.600,0.095,0.275,99.359,0.255,0.0,0.015,1494055955.418,
0.075,0.215,99.520,0.180,0.0,0.010,60216115.200,4915.200,52719.0,70809342.0,0.0,0.0,1926.600,1318.600,0.0,0.0,0.0,1752231936.0,2625536.0,13030076416.0,1.53995259904e+11,0.0,0.0,60032614.400,4915.200,1922.400,1316.600,0.070,0.215,99.525,0.180,0.0,0.010,1494055960.418,
0.065,0.245,99.495,0.185,0.0,0.010,63021056.0,5734.400,45817.200,64875504.0,0.0,0.0,1710.600,1283.600,0.200,0.800,0.0,1758638080.0,2641920.0,13345058816.0,1.53673854976e+11,0.0,0.0,63178342.400,5734.400,1711.600,1285.600,0.065,0.245,99.495,0.185,0.0,0.010,1494055965.418,
0.095,0.330,99.300,0.265,0.0,0.010,86465740.800,0.0,46505.200,88413051.0,0.0,0.0,2203.600,1829.800,0.0,0.400,0.0,1769115648.0,2641920.0,13775794176.0,1.53232642048e+11,0.0,0.0,86308454.400,0.0,2202.600,1827.800,0.095,0.330,99.300,0.265,0.0,0.010,1494055970.418,
0.075,0.195,99.495,0.230,0.0,0.005,53615001.600,12288.0,31579.800,59045151.600,0.0,0.0,1482.600,1180.400,0.0,0.400,0.600,1753690112.0,2658304.0,14046470144.0,1.52977375232e+11,0.0,0.0,53615001.600,12288.0,1482.600,1180.400,0.075,0.195,99.495,0.230,0.0,0.005,1494055975.418,
0.050,0.145,99.655,0.150,0.0,0.0,42307584.0,7372.800,34871.400,44254546.800,0.0,0.0,1317.400,964.0,0.0,0.0,0.0,1754484736.0,2674688.0,14257881088.0,1.5276515328e+11,0.0,0.0,42307584.0,7372.800,1317.400,964.0,0.055,0.145,99.650,0.150,0.0,0.0,1494055980.418,
0.010,0.0,99.975,0.015,0.0,0.0,0.0,3276.800,3404.400,6791.800,0.0,0.0,147.800,177.600,0.0,0.0,0.0,1754476544.0,2682880.0,14257881088.0,1.5276515328e+11,0.0,0.0,0.0,3276.800,147.800,177.600,0.010,0.0,99.975,0.015,0.0,0.0,1494055985.418,
0.020,0.010,99.960,0.005,0.0,0.005,0.0,10649.600,5297.200,8063.800,0.0,0.0,216.800,248.600,0.0,0.0,0.400,1754419200.0,2699264.0,14257885184.0,1.52765190144e+11,0.0,0.0,0.0,10649.600,216.800,248.600,0.015,0.010,99.965,0.005,0.0,0.005,1494055990.418,
0.170,0.520,99.004,0.305,0.0,0.0,1424588.800,32768.0,8810.400,11969.800,0.0,0.0,783.0,867.400,0.200,0.200,13.200,1744568320.0,1826816.0,704462848.0,1.66329335808e+11,0.0,0.0,1424588.800,32768.0,783.0,867.400,0.170,0.520,99.005,0.305,0.0,0.0,1494055995.418,
0.010,0.005,99.980,0.005,0.0,0.0,819.200,0.0,4455.400,7426.800,0.0,0.0,202.800,225.400,0.0,0.0,0.0,1742925824.0,1826816.0,705036288.0,1.66330404864e+11,0.0,0.0,819.200,0.0,202.800,225.400,0.015,0.005,99.975,0.005,0.0,0.0,1494056000.418,
0.025,0.005,99.970,0.0,0.0,0.0,0.0,10649.600,10305.800,7042.400,0.0,0.0,273.600,182.400,0.0,0.0,0.400,1741828096.0,1843200.0,705036288.0,1.66331486208e+11,0.0,0.0,0.0,10649.600,273.600,182.400,0.020,0.005,99.975,0.0,0.0,0.0,1494056005.418,
0.025,0.0,99.975,0.0,0.0,0.0,0.0,4915.200,10269.400,9038.400,0.0,0.0,297.200,258.0,0.0,0.200,0.0,1741414400.0,1851392.0,705036288.0,1.66331891712e+11,0.0,0.0,0.0,4915.200,297.200,258.0,0.025,0.0,99.975,0.0,0.0,0.0,1494056010.418,
0.055,0.155,99.430,0.360,0.0,0.0,45128089.600,7372.800,13330.800,6561240.800,0.0,0.0,834.400,978.800,0.0,0.0,0.0,1940230144.0,1867776.0,929685504.0,1.65908410368e+11,0.0,0.0,45128089.600,7372.800,834.400,978.800,0.060,0.155,99.425,0.360,0.0,0.0,1494056015.418,
0.090,0.355,99.340,0.210,0.0,0.005,76153651.200,3276.800,43095.600,70554577.200,0.0,0.0,2526.0,1554.800,0.200,0.200,0.0,1978077184.0,1875968.0,1309937664.0,1.65490302976e+11,0.0,0.0,76153651.200,3276.800,2526.0,1554.800,0.090,0.355,99.340,0.210,0.0,0.005,1494056020.418,
0.075,0.290,99.519,0.110,0.0,0.005,62051123.200,5734.400,60664.0,96105438.800,0.0,0.0,2877.600,1403.200,0.0,0.0,0.400,1834434560.0,1884160.0,1621463040.0,1.65322412032e+11,0.0,0.0,62051123.200,5734.400,2877.600,1403.200,0.070,0.290,99.525,0.110,0.0,0.005,1494056025.418,
0.065,0.240,99.560,0.130,0.0,0.005,50769100.800,9830.400,32484.600,62284846.800,0.0,0.0,1903.200,1133.200,0.0,0.0,0.0,1778884608.0,1892352.0,1874296832.0,1.6512512e+11,0.0,0.0,50769100.800,9830.400,1903.200,1133.200,0.065,0.240,99.560,0.130,0.0,0.005,1494056030.418,
0.070,0.235,99.565,0.125,0.0,0.005,62051123.200,9011.200,59572.200,74534192.200,0.0,0.0,2377.600,1335.0,0.0,0.0,0.0,1731166208.0,1908736.0,2184663040.0,1.64862455808e+11,0.0,0.0,62051123.200,9011.200,2377.800,1335.0,0.070,0.235,99.565,0.125,0.0,0.005,1494056035.418,
0.075,0.320,99.415,0.185,0.0,0.005,76089753.600,0.0,44570.0,71218730.800,0.0,0.0,2161.800,1600.600,0.200,0.400,0.0,1776644096.0,1908736.0,2567225344.0,1.64434415616e+11,0.0,0.0,76299468.800,0.0,2166.600,1602.800,0.080,0.320,99.405,0.190,0.0,0.005,1494056040.418,
0.075,0.235,99.530,0.160,0.0,0.0,53657600.0,7372.800,44364.0,62439104.400,0.0,0.0,2256.200,1167.0,0.400,0.0,0.400,1750933504.0,1925120.0,2833014784.0,1.64194320384e+11,0.0,0.0,53447884.800,7372.800,2251.200,1164.800,0.075,0.235,99.535,0.155,0.0,0.0,1494056045.418,
0.065,0.210,99.590,0.125,0.0,0.010,50777292.800,6553.600,32753.200,51438913.800,0.0,0.0,1796.400,1136.0,0.0,0.0,0.200,1767333888.0,1933312.0,3086831616.0,1.63924094976e+11,0.0,0.0,50777292.800,6553.600,1798.400,1136.0,0.060,0.210,99.595,0.125,0.0,0.010,1494056050.418,
0.075,0.275,99.500,0.150,0.0,0.0,70512640.0,2457.600,42396.0,69112393.400,0.0,0.0,2335.800,1472.400,0.0,0.400,0.0,1780674560.0,1941504.0,3439628288.0,1.6355794944e+11,0.0,0.0,70512640.0,2457.600,2333.800,1472.400,0.075,0.275,99.500,0.150,0.0,0.0,1494056055.418,
0.085,0.230,99.495,0.190,0.0,0.0,59230617.600,9011.200,45213.400,68482412.0,0.0,0.0,1867.400,1298.400,0.0,0.0,0.400,1752260608.0,1949696.0,3736776704.0,1.63289206784e+11,0.0,0.0,59230617.600,9011.200,1867.400,1298.400,0.085,0.230,99.495,0.190,0.0,0.0,1494056060.418,
0.090,0.325,99.340,0.235,0.0,0.010,81794662.400,10649.600,37876.600,76687124.0,0.0,0.0,2327.0,1656.0,0.200,0.400,0.0,1795743744.0,1966080.0,4144480256.0,1.62838003712e+11,0.0,0.0,81794662.400,10649.600,2327.0,1656.0,0.095,0.325,99.335,0.235,0.0,0.010,1494056065.418,
0.120,0.320,99.249,0.300,0.0,0.010,101538201.600,7372.800,46060.0,90029432.800,0.0,0.0,2613.200,2024.800,0.0,0.400,0.0,1863241728.0,1974272.0,4653096960.0,1.62261880832e+11,0.0,0.0,101538201.600,7372.800,2613.800,2025.0,0.115,0.320,99.254,0.300,0.0,0.010,1494056070.418,
