"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","osd0.skyhook-1osds.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output 1osd.dstat-osd0.log 5",,,,"Date:","25 Apr 2017 15:29:30 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","epoch"
0.260,1.062,97.506,1.137,0.0,0.035,282050560.0,7372.800,92607.0,295150354.200,0.0,0.0,8197.0,5008.0,0.800,0.400,0.0,3777908736.0,2211840.0,20566892544.0,1.44433180672e+11,0.0,0.0,282207846.400,7372.800,8204.400,5009.600,0.260,1.062,97.506,1.137,0.0,0.035,1493152290.821,
0.165,0.671,98.528,0.616,0.0,0.020,188973875.200,1638.400,38428.200,196426607.600,0.0,0.0,4853.200,3361.800,0.200,0.200,0.0,3792707584.0,2211840.0,21510750208.0,1.4347452416e+11,0.0,0.0,188816588.800,1638.400,4848.800,3359.400,0.165,0.671,98.528,0.616,0.0,0.020,1493152295.821,
0.360,1.337,94.888,3.395,0.0,0.020,346922188.800,5734.400,133944.200,365636635.600,0.0,0.0,9318.400,6043.0,0.600,1.800,0.0,3783290880.0,2220032.0,23244791808.0,1.41749891072e+11,0.0,0.0,347000832.0,5734.400,9317.800,6044.800,0.365,1.337,94.884,3.394,0.0,0.020,1493152300.821,
0.331,1.202,96.319,2.103,0.0,0.045,327781580.800,2457.600,93148.600,342342823.200,0.0,0.0,8648.600,5717.600,0.800,0.600,0.0,3779047424.0,2228224.0,24884674560.0,1.40114243584e+11,0.0,0.0,327886438.400,2457.600,8647.800,5717.600,0.326,1.202,96.324,2.103,0.0,0.045,1493152305.821,
0.461,1.604,89.706,8.183,0.0,0.045,420700979.200,0.0,156269.600,440310971.0,0.0,0.0,12121.0,7368.400,0.800,3.600,0.0,3783475200.0,2228224.0,26989268992.0,1.38005221376e+11,0.0,0.0,420779622.400,0.0,12122.800,7369.800,0.461,1.610,89.701,8.183,0.0,0.045,1493152310.821,
0.240,1.006,97.452,1.277,0.0,0.025,269719961.600,2457.600,59122.200,280004939.400,0.0,0.0,7279.800,4763.200,0.400,0.200,0.0,3793907712.0,2236416.0,28336988160.0,1.36647061504e+11,0.0,0.0,269457817.600,2457.600,7276.600,4760.400,0.240,1.001,97.457,1.277,0.0,0.025,1493152315.821,
0.235,0.916,97.656,1.172,0.0,0.020,256440729.600,0.0,56425.200,268558353.0,0.0,0.0,6792.800,4562.400,0.0,0.800,0.400,3799035904.0,2236416.0,29620125696.0,1.35358795776e+11,0.0,0.0,256624230.400,0.0,6801.200,4565.0,0.235,0.921,97.651,1.172,0.0,0.020,1493152320.821,
0.255,0.966,97.416,1.337,0.0,0.025,271885107.200,2457.600,59334.600,286030079.200,0.0,0.0,7786.400,4817.800,0.200,0.800,0.200,3794038784.0,2248704.0,30977900544.0,1.3400600576e+11,0.0,0.0,271832678.400,2457.600,7779.200,4817.0,0.255,0.961,97.421,1.337,0.0,0.025,1493152325.821,
0.255,0.867,97.671,1.187,0.0,0.020,268315033.600,4915.200,59605.200,278973175.200,0.0,0.0,6936.0,4761.200,0.0,1.400,0.0,3810607104.0,2256896.0,32319799296.0,1.32647530496e+11,0.0,0.0,268393676.800,4915.200,6937.200,4761.200,0.260,0.866,97.666,1.187,0.0,0.020,1493152330.821,
0.215,0.861,97.842,1.062,0.0,0.020,246972416.0,12288.0,60043.800,257697197.0,0.0,0.0,6856.600,4374.400,0.200,0.600,0.0,3806027776.0,2273280.0,33554554880.0,1.31417337856e+11,0.0,0.0,246762700.800,12288.0,6854.200,4372.600,0.210,0.861,97.847,1.062,0.0,0.020,1493152335.821,
0.271,0.977,97.444,1.278,0.0,0.030,299403673.600,4096.0,109636.0,315530306.400,0.0,0.0,8511.200,5260.800,0.200,1.0,0.0,3799928832.0,2281472.0,35052462080.0,1.29925521408e+11,0.0,0.0,299602739.200,4096.0,8513.0,5262.600,0.271,0.977,97.444,1.278,0.0,0.030,1493152340.821,
0.421,1.525,89.011,8.992,0.0,0.050,445937254.400,0.0,188648.800,468894410.400,0.0,0.0,12447.600,7875.800,0.800,4.600,0.200,3793289216.0,2285568.0,37283647488.0,1.2770097152e+11,0.0,0.0,446000332.800,0.0,12454.400,7880.0,0.421,1.530,89.003,8.997,0.0,0.050,1493152345.821,
0.356,1.213,94.100,4.276,0.0,0.055,386147123.200,8192.0,96873.200,400194939.800,0.0,0.0,10455.600,6692.0,0.400,1.800,0.0,3810299904.0,2301952.0,39214620672.0,1.25752971264e+11,0.0,0.0,386094694.400,8192.0,10449.200,6688.0,0.361,1.208,94.105,4.271,0.0,0.055,1493152350.821,
0.295,1.076,95.946,2.633,0.0,0.050,318260838.400,0.0,89921.400,331661573.200,0.0,0.0,8866.800,5574.200,0.400,0.800,0.400,3824824320.0,2301952.0,40804929536.0,1.24148137984e+11,0.0,0.0,318234624.0,0.0,8872.400,5574.800,0.295,1.076,95.945,2.633,0.0,0.050,1493152355.821,
0.331,1.138,95.595,2.897,0.0,0.040,354922496.0,7372.800,148927.600,371166567.600,0.0,0.0,9624.400,6187.400,1.0,1.0,0.0,3831975936.0,2310144.0,42579402752.0,1.2236650496e+11,0.0,0.0,354922496.0,7372.800,9617.800,6186.400,0.331,1.138,95.595,2.897,0.0,0.040,1493152360.821,
0.250,0.927,97.751,1.052,0.0,0.020,260771020.800,4915.200,68823.200,274269483.800,0.0,0.0,7423.400,4641.0,0.800,0.600,0.0,3827912704.0,2318336.0,43883593728.0,1.21066369024e+11,0.0,0.0,260823449.600,4915.200,7425.200,4641.800,0.245,0.927,97.751,1.057,0.0,0.020,1493152365.821,
0.406,1.398,94.454,3.697,0.0,0.045,378037043.200,8192.0,94846.600,397219513.200,0.0,0.0,10230.800,6513.400,0.400,2.600,0.0,3817897984.0,2334720.0,45774962688.0,1.191849984e+11,0.0,0.0,378115686.400,8192.0,10230.400,6513.800,0.406,1.402,94.451,3.696,0.0,0.045,1493152370.820,
0.235,0.957,97.316,1.477,0.0,0.015,260671078.400,4096.0,75446.800,269391203.400,0.0,0.0,7105.0,4548.800,0.600,0.600,0.0,3841691648.0,2342912.0,47076618240.0,1.17859540992e+11,0.0,0.0,260566220.800,4096.0,7110.200,4548.600,0.240,0.952,97.310,1.478,0.0,0.020,1493152375.821,
0.451,1.775,89.184,8.534,0.0,0.055,446274764.800,0.0,206486.800,482610388.400,0.0,0.0,12795.800,7916.200,1.200,4.800,0.0,3764142080.0,2342912.0,49308332032.0,1.15705376768e+11,0.0,0.0,446353408.0,0.0,12794.0,7918.400,0.451,1.776,89.181,8.542,0.0,0.050,1493152380.821,
0.512,1.635,89.027,8.772,0.0,0.055,438299852.800,2457.600,172697.200,445943251.800,0.0,0.0,12259.200,7651.800,1.0,3.800,0.0,3830370304.0,2351104.0,51499892736.0,1.13447579648e+11,0.0,0.0,438221209.600,2457.600,12261.600,7652.200,0.511,1.640,89.034,8.760,0.0,0.055,1493152385.821,
0.346,1.257,94.345,4.007,0.0,0.045,335026585.600,0.0,98149.800,346833232.800,0.0,0.0,9280.0,5892.0,0.800,1.400,0.400,3859005440.0,2351104.0,53173309440.0,1.11745527808e+11,0.0,0.0,335000371.200,0.0,9273.400,5889.200,0.341,1.257,94.349,4.008,0.0,0.045,1493152390.821,
0.426,1.380,91.758,6.396,0.0,0.040,388967628.800,8192.0,155512.400,406189793.800,0.0,0.0,11062.800,6858.200,0.800,2.800,0.0,3858501632.0,2367488.0,55119577088.0,1.09799747584e+11,0.0,0.0,388967628.800,8192.0,11063.600,6858.400,0.431,1.380,91.753,6.396,0.0,0.040,1493152395.821,
0.361,1.358,94.500,3.757,0.0,0.025,347865907.200,5734.400,129782.200,364870724.800,0.0,0.0,9776.200,6134.800,0.600,1.800,0.0,3855712256.0,2375680.0,56858746880.0,1.08063358976e+11,0.0,0.0,347892121.600,5734.400,9774.800,6134.0,0.356,1.353,94.509,3.758,0.0,0.025,1493152400.820,
0.260,0.962,97.471,1.282,0.0,0.025,267187814.400,4096.0,71630.200,278617977.400,0.0,0.0,7350.200,4701.200,0.600,0.400,0.0,3867594752.0,2383872.0,58194485248.0,1.0671572992e+11,0.0,0.0,267135385.600,4096.0,7352.400,4700.800,0.260,0.967,97.466,1.282,0.0,0.025,1493152405.821,
0.321,1.137,96.870,1.648,0.0,0.025,318072422.400,4096.0,92200.800,332853716.0,0.0,0.0,8397.400,5595.0,0.0,1.200,0.0,3872092160.0,2392064.0,59785154560.0,1.05120555008e+11,0.0,0.0,318098636.800,4096.0,8395.400,5596.0,0.321,1.132,96.869,1.653,0.0,0.025,1493152410.821,
0.391,1.434,93.402,4.728,0.0,0.045,387903488.0,0.0,96796.600,412291149.0,0.0,0.0,10964.0,6662.200,0.800,2.800,0.0,3841015808.0,2392064.0,61726035968.0,1.03210749952e+11,0.0,0.0,388008345.600,0.0,10971.200,6664.0,0.391,1.434,93.403,4.728,0.0,0.045,1493152415.821,
0.341,1.233,94.944,3.453,0.0,0.030,335996518.400,2457.600,90212.600,344375145.600,0.0,0.0,9193.200,5805.0,0.400,0.400,0.0,3872129024.0,2400256.0,63404740608.0,1.01500923904e+11,0.0,0.0,335865446.400,2457.600,9186.200,5801.800,0.341,1.238,94.944,3.448,0.0,0.030,1493152420.821,
0.426,1.604,90.928,7.002,0.0,0.040,407773184.0,0.0,192484.800,434664962.800,0.0,0.0,11789.800,7159.0,0.800,4.400,0.0,3844984832.0,2400256.0,65444241408.0,99488567296.0,0.0,0.0,407904256.0,0.0,11790.800,7160.800,0.426,1.599,90.923,7.012,0.0,0.040,1493152425.821,
0.386,1.403,93.536,4.610,0.0,0.065,379986739.200,2457.600,186048.400,388232172.200,0.0,0.0,10347.400,6620.800,0.800,1.600,0.400,3883126784.0,2408448.0,67342872576.0,97551785984.0,0.0,0.0,379855667.200,2457.600,10351.0,6622.600,0.386,1.408,93.540,4.600,0.0,0.065,1493152430.821,
0.541,1.769,87.835,9.794,0.0,0.060,462835712.0,8192.0,281090.600,498198613.0,0.0,0.0,13186.0,8117.200,0.400,5.0,0.0,3824402432.0,2416640.0,69659013120.0,95294361600.0,0.0,0.0,462940569.600,8192.0,13184.0,8115.600,0.546,1.769,87.820,9.804,0.0,0.060,1493152435.821,
0.225,0.817,97.370,1.568,0.0,0.020,238002176.0,3276.800,59106.200,235305684.400,0.0,0.0,6491.800,4249.200,0.200,0.200,0.0,3886202880.0,2424832.0,70846689280.0,94044876800.0,0.0,0.0,237871104.0,3276.800,6489.200,4248.0,0.225,0.812,97.380,1.563,0.0,0.020,1493152440.821,
0.351,1.288,92.629,5.677,0.0,0.055,342880256.0,9011.200,129150.800,356851392.600,0.0,0.0,9527.200,6094.800,0.800,3.800,0.0,3897888768.0,2441216.0,72560812032.0,92319051776.0,0.0,0.0,342932684.800,9011.200,9527.0,6094.800,0.346,1.288,92.638,5.673,0.0,0.055,1493152445.821,
0.225,0.891,97.847,1.017,0.0,0.020,245976268.800,0.0,75812.600,258732995.200,0.0,0.0,6737.400,4362.200,0.800,0.200,0.0,3903774720.0,2441216.0,73791692800.0,91082285056.0,0.0,0.0,245950054.400,0.0,6738.200,4362.200,0.225,0.891,97.847,1.017,0.0,0.020,1493152450.821,
0.190,0.796,98.223,0.771,0.0,0.020,209267916.800,2457.600,79448.400,218273462.200,0.0,0.0,5888.800,3701.800,0.800,0.200,0.0,3906904064.0,2449408.0,74837463040.0,90033377280.0,0.0,0.0,209346560.0,2457.600,5888.200,3703.200,0.190,0.796,98.223,0.771,0.0,0.020,1493152455.821,
0.235,0.952,97.695,1.092,0.0,0.025,257321369.600,0.0,69852.800,270168482.400,0.0,0.0,7567.600,4600.200,0.400,0.400,0.400,3896356864.0,2449408.0,76125175808.0,88756211712.0,0.0,0.0,257347584.0,0.0,7569.0,4598.400,0.235,0.952,97.695,1.092,0.0,0.025,1493152460.821,
0.346,1.303,94.226,4.075,0.0,0.050,350450483.200,11468.800,147034.400,366164525.400,0.0,0.0,10006.0,6153.200,1.200,2.200,0.0,3903127552.0,2465792.0,77878018048.0,86996582400.0,0.0,0.0,350450483.200,11468.800,10009.800,6155.400,0.346,1.308,94.216,4.080,0.0,0.050,1493152465.821,
0.371,1.322,92.712,5.560,0.0,0.035,347420262.400,9011.200,128316.800,362839391.200,0.0,0.0,9479.600,6158.600,1.200,3.0,0.0,3909402624.0,2473984.0,79612727296.0,85255589888.0,0.0,0.0,347394048.0,9011.200,9477.0,6158.200,0.371,1.318,92.721,5.556,0.0,0.035,1493152470.821,
0.200,0.781,98.343,0.666,0.0,0.010,217692569.600,4096.0,71538.400,227300035.400,0.0,0.0,5695.600,3855.600,0.600,0.0,0.0,3912241152.0,2482176.0,80701521920.0,84163948544.0,0.0,0.0,217718784.0,4096.0,5694.800,3855.600,0.200,0.781,98.343,0.666,0.0,0.010,1493152475.821,
0.190,0.751,98.368,0.671,0.0,0.020,211144704.0,4096.0,72700.200,220153220.400,0.0,0.0,5599.800,3733.400,0.400,0.0,0.0,3915558912.0,2490368.0,81755590656.0,83106553856.0,0.0,0.0,210882560.0,4096.0,5596.200,3729.800,0.190,0.751,98.368,0.671,0.0,0.020,1493152480.821,
0.200,0.786,98.303,0.681,0.0,0.030,213530214.400,0.0,76682.0,223124081.800,0.0,0.0,5908.200,3805.200,0.600,0.400,0.0,3930509312.0,2490368.0,82826698752.0,82020495360.0,0.0,0.0,213687500.800,0.0,5909.0,3807.0,0.200,0.786,98.298,0.686,0.0,0.030,1493152485.821,
0.160,0.776,98.167,0.866,0.0,0.030,213912780.800,2457.600,88152.600,223609279.600,0.0,0.0,6041.0,3839.400,0.600,0.0,0.0,3930423296.0,2498560.0,83895808000.0,80951463936.0,0.0,0.0,213938995.200,2457.600,6042.600,3840.0,0.165,0.776,98.163,0.866,0.0,0.030,1493152490.821,
0.190,0.821,98.143,0.816,0.0,0.030,222636441.600,0.0,86180.200,233599309.800,0.0,0.0,6164.400,3968.400,0.200,0.400,0.0,3916455936.0,2498560.0,85008822272.0,79852417024.0,0.0,0.0,222662656.0,0.0,6170.600,3968.0,0.190,0.821,98.148,0.811,0.0,0.030,1493152495.821,
0.542,1.846,87.727,9.849,0.0,0.035,471941939.200,2457.600,249812.400,493398545.800,0.0,0.0,13085.200,8289.400,0.600,5.200,0.400,3929821184.0,2506752.0,87367041024.0,77480824832.0,0.0,0.0,471994368.0,2457.600,13084.400,8291.200,0.537,1.846,87.733,9.849,0.0,0.035,1493152500.821,
0.321,1.143,95.669,2.847,0.0,0.020,315424768.0,4915.200,120014.400,330174762.800,0.0,0.0,8581.600,5580.600,0.0,1.600,0.0,3929726976.0,2514944.0,88944840704.0,75903111168.0,0.0,0.0,315372339.200,4915.200,8577.400,5579.200,0.321,1.143,95.669,2.847,0.0,0.020,1493152505.821,
0.210,0.772,98.086,0.907,0.0,0.025,225273446.400,7372.800,48752.800,234687698.0,0.0,0.0,6207.200,4028.200,0.400,0.600,0.0,3943739392.0,2531328.0,90071441408.0,74762481664.0,0.0,0.0,225247232.0,7372.800,6210.0,4028.0,0.210,0.777,98.081,0.907,0.0,0.025,1493152510.821,
0.240,1.076,97.422,1.221,0.0,0.040,273064755.200,4915.200,61650.200,287770619.0,0.0,0.0,7702.0,4776.800,1.0,0.400,0.0,3929391104.0,2539520.0,91435814912.0,73412448256.0,0.0,0.0,273012326.400,4915.200,7697.200,4776.400,0.245,1.071,97.422,1.221,0.0,0.040,1493152515.821,
0.401,1.500,91.245,6.803,0.0,0.050,396722176.0,0.0,162929.800,429577759.200,0.0,0.0,11368.0,6962.800,0.200,5.400,0.0,3857813504.0,2539520.0,93423357952.0,71496482816.0,0.0,0.0,396879462.400,0.0,11372.200,6964.600,0.396,1.505,91.230,6.819,0.0,0.050,1493152520.821,
0.547,1.908,84.880,12.610,0.0,0.055,488334950.400,2457.600,219208.400,502192992.600,0.0,0.0,13863.400,8521.600,0.400,6.600,0.200,3914416128.0,2547712.0,95862272000.0,69000957952.0,0.0,0.0,488308736.0,2457.600,13861.0,8521.800,0.552,1.902,84.886,12.604,0.0,0.055,1493152525.821,
0.331,1.208,94.627,3.810,0.0,0.025,321201766.400,0.0,102024.800,326072328.0,0.0,0.0,8631.800,5617.600,0.600,0.600,0.0,3972608000.0,2547712.0,97467023360.0,67338014720.0,0.0,0.0,320939622.400,0.0,8628.400,5613.800,0.326,1.208,94.642,3.799,0.0,0.025,1493152530.821,
0.291,1.213,96.893,1.583,0.0,0.020,317521920.0,2457.600,155166.0,336619498.800,0.0,0.0,8605.400,5607.600,0.400,1.0,0.400,3939868672.0,2555904.0,99056418816.0,65781350400.0,0.0,0.0,317731635.200,2457.600,8614.0,5610.200,0.291,1.217,96.884,1.588,0.0,0.020,1493152535.821,
0.315,1.152,96.615,1.873,0.0,0.045,323781427.200,4915.200,140166.400,335196361.0,0.0,0.0,8720.0,5693.0,0.0,1.0,0.0,3969257472.0,2564096.0,1.0067367936e+11,64134692864.0,0.0,0.0,323728998.400,4915.200,8713.200,5691.200,0.316,1.152,96.619,1.868,0.0,0.045,1493152540.821,
0.366,1.759,95.294,2.536,0.0,0.045,359881932.800,4096.0,159669.800,378221393.0,0.0,0.0,12107.0,6233.600,0.400,1.600,0.0,3927855104.0,2572288.0,1.02473310208e+11,62376456192.0,0.0,0.0,359960576.0,5734.400,12115.200,6238.0,0.366,1.754,95.300,2.536,0.0,0.045,1493152545.821,
0.512,2.268,87.174,9.996,0.0,0.050,480713113.600,9011.200,224859.800,514180105.200,0.0,0.0,13958.0,8447.0,1.400,5.600,0.0,3893014528.0,2539520.0,1.04868753408e+11,60015886336.0,0.0,0.0,480765542.400,7372.800,13951.200,8445.400,0.517,2.268,87.155,10.005,0.0,0.055,1493152550.821,
0.466,1.865,91.965,5.659,0.0,0.045,415788236.800,0.0,115361.200,421718334.800,0.0,0.0,10999.600,7226.400,0.400,2.200,0.0,3960586240.0,2539520.0,1.06946637824e+11,57870430208.0,0.0,0.0,415657164.800,0.0,10997.600,7225.200,0.466,1.865,91.979,5.650,0.0,0.040,1493152555.821,
0.512,1.927,89.232,8.289,0.0,0.040,432050995.200,2457.600,217651.400,450626966.200,0.0,0.0,12029.400,7525.0,1.200,3.600,0.0,3968561152.0,2547712.0,1.09106282496e+11,55702802432.0,0.0,0.0,431893708.800,2457.600,12030.600,7523.0,0.507,1.932,89.233,8.288,0.0,0.040,1493152560.821,
0.265,1.202,97.616,0.896,0.0,0.020,273389977.600,0.0,64068.400,287832105.600,0.0,0.0,7437.400,5004.600,1.200,0.400,0.600,3972603904.0,2547712.0,1.10476337152e+11,54328705024.0,0.0,0.0,273599692.800,0.0,7437.800,5006.800,0.265,1.197,97.621,0.897,0.0,0.020,1493152565.821,
