"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client0.skyhook-2osds.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output 2osds.dstat-client0.log 5",,,,"Date:","25 Apr 2017 15:01:58 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","epoch"
0.025,0.010,99.965,0.0,0.0,0.0,0.0,4915.200,41908.400,1627.600,0.0,0.0,1357.0,7517.0,0.600,0.0,0.0,5465124864.0,171515904.0,1.475346432e+11,15608909824.0,0.0,0.0,0.0,4915.200,1357.200,7517.600,0.025,0.010,99.965,0.0,0.0,0.0,1493150573.256,
0.020,0.030,99.945,0.005,0.0,0.0,0.0,7372.800,42370.400,1533.200,0.0,0.0,1366.400,7315.400,0.0,0.0,0.0,5465362432.0,171532288.0,1.475346432e+11,15608655872.0,0.0,0.0,0.0,7372.800,1366.200,7314.800,0.025,0.030,99.940,0.005,0.0,0.0,1493150578.256,
0.025,0.030,99.930,0.015,0.0,0.0,0.0,6553.600,42075.200,1688.400,0.0,0.0,1430.800,7511.800,0.400,0.0,0.0,5465427968.0,171536384.0,1.475346432e+11,15608586240.0,0.0,0.0,0.0,6553.600,1430.800,7512.0,0.020,0.030,99.935,0.015,0.0,0.0,1493150583.256,
0.020,0.020,99.945,0.015,0.0,0.0,0.0,9011.200,42007.200,1712.0,0.0,0.0,1366.0,7357.800,0.0,0.0,0.0,5465219072.0,171544576.0,1.47534651392e+11,15608778752.0,0.0,0.0,0.0,9011.200,1366.0,7358.0,0.020,0.020,99.945,0.015,0.0,0.0,1493150588.256,
0.035,0.020,99.930,0.015,0.0,0.0,0.0,12288.0,41815.600,1667.200,0.0,0.0,1329.0,7257.400,0.200,0.0,0.0,5465186304.0,171556864.0,1.47534651392e+11,15608799232.0,0.0,0.0,0.0,12288.0,1329.200,7258.600,0.035,0.020,99.930,0.015,0.0,0.0,1493150593.256,
0.035,0.025,99.925,0.015,0.0,0.0,0.0,10649.600,42198.400,1760.0,0.0,0.0,1409.400,7389.400,0.0,0.0,0.0,5465305088.0,171565056.0,1.47534651392e+11,15608672256.0,0.0,0.0,0.0,10649.600,1409.200,7388.200,0.035,0.030,99.920,0.015,0.0,0.0,1493150598.256,
0.030,0.010,99.955,0.005,0.0,0.0,0.0,7372.800,41864.0,1765.600,0.0,0.0,1369.600,7208.0,0.0,0.0,0.0,5465120768.0,171577344.0,1.47534651392e+11,15608844288.0,0.0,0.0,0.0,7372.800,1369.600,7208.0,0.030,0.010,99.955,0.005,0.0,0.0,1493150603.256,
0.035,0.020,99.930,0.010,0.0,0.005,0.0,4915.200,41816.0,1604.0,0.0,0.0,1525.200,7195.600,0.0,0.0,0.0,5465112576.0,171585536.0,1.47534651392e+11,15608844288.0,0.0,0.0,0.0,4915.200,1525.200,7195.200,0.035,0.020,99.930,0.010,0.0,0.005,1493150608.256,
0.020,0.030,99.935,0.015,0.0,0.0,0.0,7372.800,41594.0,1775.800,0.0,0.0,1380.800,7536.400,0.0,0.0,0.200,5465481216.0,171597824.0,1.47534651392e+11,15608463360.0,0.0,0.0,0.0,7372.800,1380.800,7536.400,0.020,0.025,99.940,0.015,0.0,0.0,1493150613.256,
0.015,0.015,99.955,0.015,0.0,0.0,0.0,4915.200,41591.600,1571.200,0.0,0.0,1382.600,7288.600,0.0,0.0,0.0,5465473024.0,171597824.0,1.47534651392e+11,15608471552.0,0.0,0.0,0.0,4915.200,1382.800,7288.600,0.015,0.020,99.950,0.015,0.0,0.0,1493150618.256,
0.040,0.020,99.925,0.015,0.0,0.0,0.0,8192.0,41812.400,1685.600,0.0,0.0,1323.400,7093.600,0.0,0.0,0.0,5465460736.0,171606016.0,1.47534651392e+11,15608475648.0,0.0,0.0,0.0,8192.0,1323.600,7098.400,0.040,0.015,99.930,0.015,0.0,0.0,1493150623.256,
0.030,0.025,99.940,0.005,0.0,0.0,0.0,7372.800,42013.600,1622.0,0.0,0.0,1368.400,7573.200,0.200,0.0,0.0,5465444352.0,171622400.0,1.47534651392e+11,15608475648.0,0.0,0.0,0.0,7372.800,1368.0,7568.800,0.030,0.030,99.935,0.005,0.0,0.0,1493150628.256,
0.025,0.025,99.950,0.0,0.0,0.0,0.0,5734.400,42298.0,1621.200,0.0,0.0,1387.0,7242.600,0.200,0.0,0.0,5465567232.0,171626496.0,1.47534651392e+11,15608348672.0,0.0,0.0,0.0,5734.400,1387.0,7242.800,0.025,0.020,99.955,0.0,0.0,0.0,1493150633.256,
0.025,0.030,99.935,0.010,0.0,0.0,0.0,7372.800,41908.800,1579.200,0.0,0.0,1365.800,7263.0,0.0,0.0,0.0,5465804800.0,171634688.0,1.47534651392e+11,15608102912.0,0.0,0.0,0.0,7372.800,1366.0,7265.0,0.025,0.030,99.935,0.010,0.0,0.0,1493150638.256,
0.025,0.020,99.940,0.015,0.0,0.0,0.0,6553.600,41752.400,1701.600,0.0,0.0,1395.600,7584.800,0.0,0.0,0.0,5466054656.0,171638784.0,1.47534651392e+11,15607848960.0,0.0,0.0,0.0,6553.600,1395.400,7582.400,0.025,0.025,99.935,0.015,0.0,0.0,1493150643.256,
0.020,0.030,99.940,0.010,0.0,0.0,0.0,7372.800,42200.0,1691.200,0.0,0.0,1350.200,7365.400,0.0,0.0,0.0,5465792512.0,171655168.0,1.47534651392e+11,15608094720.0,0.0,0.0,0.0,7372.800,1350.200,7365.200,0.020,0.025,99.945,0.010,0.0,0.0,1493150648.256,
0.035,0.015,99.940,0.010,0.0,0.0,0.0,4915.200,41740.400,1664.0,0.0,0.0,1492.200,7315.0,0.200,0.0,0.0,5465534464.0,171659264.0,1.47534651392e+11,15608348672.0,0.0,0.0,0.0,4915.200,1492.600,7319.400,0.035,0.020,99.935,0.010,0.0,0.0,1493150653.256,
0.025,0.015,99.945,0.015,0.0,0.0,0.0,8192.0,42016.0,1756.400,0.0,0.0,1344.0,7491.800,1.200,0.0,0.0,5465370624.0,171671552.0,1.47534651392e+11,15608500224.0,0.0,0.0,0.0,8192.0,1343.600,7487.800,0.025,0.015,99.945,0.015,0.0,0.0,1493150658.256,
0.020,0.015,99.945,0.020,0.0,0.0,0.0,7372.800,41947.600,1644.0,0.0,0.0,1370.200,7126.800,0.0,0.0,0.0,5465202688.0,171679744.0,1.47534651392e+11,15608659968.0,0.0,0.0,0.0,7372.800,1370.200,7126.400,0.020,0.015,99.945,0.020,0.0,0.0,1493150663.256,
0.025,0.015,99.950,0.010,0.0,0.0,0.0,6553.600,41748.800,1563.200,0.0,0.0,1348.0,7294.600,0.400,0.0,0.0,5465079808.0,171683840.0,1.47534655488e+11,15608774656.0,0.0,0.0,0.0,6553.600,1348.200,7298.0,0.025,0.010,99.955,0.010,0.0,0.0,1493150668.256,
0.030,0.010,99.930,0.025,0.0,0.005,0.0,9830.400,42087.600,1734.0,0.0,0.0,1438.600,7590.0,0.200,0.0,0.200,5465837568.0,171692032.0,1.47534659584e+11,15608004608.0,0.0,0.0,0.0,9830.400,1438.400,7586.600,0.030,0.015,99.925,0.025,0.0,0.005,1493150673.256,
0.020,0.025,99.955,0.0,0.0,0.0,0.0,4915.200,41566.400,1558.0,0.0,0.0,1355.800,7366.200,0.0,0.0,0.0,5465747456.0,171692032.0,1.47534659584e+11,15608094720.0,0.0,0.0,0.0,4915.200,1355.800,7366.200,0.020,0.020,99.960,0.0,0.0,0.0,1493150678.256,
0.025,0.020,99.945,0.010,0.0,0.0,0.0,7372.800,41763.200,1642.400,0.0,0.0,1311.200,7339.200,0.400,0.0,0.0,5465849856.0,171700224.0,1.47534659584e+11,15607984128.0,0.0,0.0,0.0,7372.800,1311.200,7339.200,0.025,0.020,99.945,0.010,0.0,0.0,1493150683.256,
0.025,0.025,99.950,0.0,0.0,0.0,0.0,4915.200,41742.800,1751.600,0.0,0.0,1461.0,7473.200,0.0,0.0,0.0,5467656192.0,171708416.0,1.47534659584e+11,15606169600.0,0.0,0.0,0.0,4915.200,1461.0,7473.600,0.025,0.030,99.945,0.0,0.0,0.0,1493150688.256,
0.025,0.020,99.940,0.015,0.0,0.0,0.0,9011.200,41710.800,1634.0,0.0,0.0,1421.800,7365.200,0.200,0.0,0.0,5467410432.0,171720704.0,1.47534659584e+11,15606403072.0,0.0,0.0,0.0,9011.200,1421.800,7365.400,0.025,0.015,99.945,0.015,0.0,0.0,1493150693.256,
0.035,0.020,99.940,0.005,0.0,0.0,0.0,9011.200,41780.800,1558.0,0.0,0.0,1343.800,7223.800,0.0,0.0,0.0,5467271168.0,171732992.0,1.47534659584e+11,15606530048.0,0.0,0.0,0.0,9011.200,1344.200,7227.600,0.035,0.020,99.940,0.005,0.0,0.0,1493150698.256,
0.015,0.015,99.965,0.0,0.0,0.005,0.0,8192.0,42067.600,1718.0,0.0,0.0,1385.800,7432.600,0.0,0.0,0.0,5467271168.0,171732992.0,1.47534659584e+11,15606530048.0,0.0,0.0,0.0,8192.0,1385.400,7428.200,0.015,0.015,99.965,0.0,0.0,0.005,1493150703.256,
0.025,0.010,99.950,0.015,0.0,0.0,0.0,11468.800,41730.0,1633.200,0.0,0.0,1344.400,7418.800,0.0,0.0,0.0,5467258880.0,171745280.0,1.47534659584e+11,15606530048.0,0.0,0.0,0.0,11468.800,1344.600,7421.400,0.025,0.015,99.945,0.015,0.0,0.0,1493150708.256,
0.030,0.025,99.945,0.0,0.0,0.0,0.0,4915.200,41856.0,1760.0,0.0,0.0,1380.800,7481.0,0.400,0.0,0.0,5467250688.0,171753472.0,1.47534659584e+11,15606530048.0,0.0,0.0,0.0,4915.200,1380.600,7478.800,0.030,0.020,99.950,0.0,0.0,0.0,1493150713.256,
0.020,0.025,99.950,0.005,0.0,0.0,0.0,7372.800,42181.600,1824.800,0.0,0.0,1375.800,7142.200,0.200,0.0,0.0,5467213824.0,171765760.0,1.47534659584e+11,15606554624.0,0.0,0.0,0.0,7372.800,1375.800,7141.800,0.020,0.030,99.945,0.005,0.0,0.0,1493150718.256,
0.020,0.025,99.955,0.0,0.0,0.0,0.0,4915.200,41582.0,1661.200,0.0,0.0,1377.200,7306.200,0.200,0.0,0.0,5467590656.0,171769856.0,1.47534659584e+11,15606173696.0,0.0,0.0,0.0,4915.200,1377.400,7310.600,0.020,0.020,99.960,0.0,0.0,0.0,1493150723.256,
0.020,0.040,99.930,0.010,0.0,0.0,0.0,8192.0,41914.400,1572.800,0.0,0.0,1338.400,7393.200,0.200,0.0,0.0,5468086272.0,171778048.0,1.47534659584e+11,15605669888.0,0.0,0.0,0.0,8192.0,1338.400,7391.600,0.020,0.045,99.925,0.010,0.0,0.0,1493150728.256,
0.030,0.020,99.940,0.010,0.0,0.0,0.0,7372.800,41704.400,1701.600,0.0,0.0,1418.600,7423.800,0.0,0.0,0.0,5467996160.0,171790336.0,1.47534659584e+11,15605747712.0,0.0,0.0,0.0,7372.800,1418.600,7422.200,0.030,0.015,99.945,0.010,0.0,0.0,1493150733.256,
0.020,0.030,99.950,0.0,0.0,0.0,0.0,4915.200,42208.0,1538.400,0.0,0.0,1706.0,7403.600,0.400,0.0,0.0,5467721728.0,171794432.0,1.47534659584e+11,15606018048.0,0.0,0.0,0.0,4915.200,1706.400,7417.800,0.020,0.030,99.950,0.0,0.0,0.0,1493150738.256,
0.030,0.010,99.950,0.010,0.0,0.0,0.0,8192.0,41734.800,1648.800,0.0,0.0,1316.400,7395.0,0.0,0.0,0.0,5467660288.0,171806720.0,1.47534659584e+11,15606067200.0,0.0,0.0,0.0,8192.0,1316.200,7383.600,0.030,0.010,99.950,0.010,0.0,0.0,1493150743.256,
0.025,0.025,99.945,0.0,0.0,0.005,0.0,4915.200,41692.0,1612.400,0.0,0.0,1379.800,7625.200,0.200,0.0,0.0,5467652096.0,171814912.0,1.47534659584e+11,15606067200.0,0.0,0.0,0.0,4915.200,1379.600,7622.800,0.025,0.025,99.945,0.0,0.0,0.005,1493150748.256,
0.030,0.010,99.950,0.010,0.0,0.0,0.0,7372.800,41722.800,1647.200,0.0,0.0,1340.800,7219.400,0.600,0.0,0.200,5467639808.0,171827200.0,1.47534659584e+11,15606067200.0,0.0,0.0,0.0,7372.800,1341.0,7228.400,0.030,0.010,99.950,0.010,0.0,0.0,1493150753.256,
0.030,0.015,99.955,0.0,0.0,0.0,0.0,4915.200,41842.0,2120.800,0.0,0.0,1327.400,7244.800,0.200,0.0,0.0,5467324416.0,171831296.0,1.4753466368e+11,15606374400.0,0.0,0.0,0.0,4915.200,1327.200,7238.800,0.030,0.020,99.950,0.0,0.0,0.0,1493150758.256,
0.025,0.020,99.930,0.020,0.0,0.005,0.0,10649.600,42028.0,1705.600,0.0,0.0,1364.800,7394.600,0.400,0.0,0.0,5467185152.0,171843584.0,1.4753466368e+11,15606501376.0,0.0,0.0,0.0,10649.600,1365.0,7394.800,0.025,0.020,99.930,0.020,0.0,0.005,1493150763.256,
0.030,0.020,99.935,0.015,0.0,0.0,0.0,9011.200,41983.600,1627.600,0.0,0.0,1372.600,7158.0,0.200,0.0,0.0,5467295744.0,171855872.0,1.47534667776e+11,15606374400.0,0.0,0.0,0.0,9011.200,1372.400,7156.800,0.030,0.015,99.940,0.015,0.0,0.0,1493150768.256,
0.025,0.035,99.930,0.010,0.0,0.0,0.0,9830.400,41848.400,1629.200,0.0,0.0,1353.200,7384.400,0.400,0.0,0.0,5467635712.0,171864064.0,1.47534667776e+11,15606026240.0,0.0,0.0,0.0,9830.400,1353.200,7383.800,0.025,0.035,99.930,0.010,0.0,0.0,1493150773.256,
0.030,0.030,99.930,0.010,0.0,0.0,0.0,11468.800,42119.600,1852.400,0.0,0.0,1571.400,7459.800,0.600,0.0,0.0,5467918336.0,171880448.0,1.47534667776e+11,15605727232.0,0.0,0.0,0.0,11468.800,1571.600,7458.600,0.030,0.030,99.930,0.010,0.0,0.0,1493150778.256,
0.015,0.015,99.960,0.010,0.0,0.0,0.0,4915.200,41886.800,1835.200,0.0,0.0,1484.400,7099.200,0.400,0.0,0.0,5468020736.0,171884544.0,1.47534667776e+11,15605620736.0,0.0,0.0,0.0,4915.200,1484.400,7105.800,0.015,0.015,99.960,0.010,0.0,0.0,1493150783.256,
0.030,0.020,99.935,0.015,0.0,0.0,0.0,7372.800,41868.800,2283.200,0.0,0.0,1289.600,7154.200,0.0,0.0,0.0,5467676672.0,171900928.0,1.47534667776e+11,15605948416.0,0.0,0.0,0.0,7372.800,1289.600,7149.0,0.030,0.025,99.930,0.015,0.0,0.0,1493150788.256,
0.025,0.020,99.940,0.015,0.0,0.0,0.0,4915.200,41692.400,1701.600,0.0,0.0,1354.200,7618.0,0.0,0.0,0.0,5467418624.0,171905024.0,1.47534667776e+11,15606202368.0,0.0,0.0,0.0,4915.200,1354.200,7616.400,0.025,0.015,99.945,0.015,0.0,0.0,1493150793.256,
0.025,0.015,99.950,0.010,0.0,0.0,0.0,8192.0,41746.400,1544.800,0.0,0.0,1312.0,7121.600,0.200,0.0,0.0,5467156480.0,171913216.0,1.47534667776e+11,15606456320.0,0.0,0.0,0.0,8192.0,1311.800,7124.600,0.025,0.020,99.945,0.010,0.0,0.0,1493150798.256,
0.030,0.020,99.940,0.005,0.0,0.005,0.0,7372.800,41741.600,1650.800,0.0,0.0,1315.400,7138.200,0.200,0.0,0.0,5466890240.0,171925504.0,1.47534667776e+11,15606710272.0,0.0,0.0,0.0,7372.800,1315.200,7134.0,0.030,0.020,99.940,0.005,0.0,0.005,1493150803.256,
0.025,0.035,99.940,0.0,0.0,0.0,0.0,4915.200,41887.200,1628.800,0.0,0.0,1385.0,7369.400,0.400,0.0,0.0,5466619904.0,171933696.0,1.47534667776e+11,15606972416.0,0.0,0.0,0.0,4915.200,1385.400,7373.800,0.025,0.030,99.945,0.0,0.0,0.0,1493150808.256,
0.025,0.015,99.945,0.010,0.0,0.005,0.0,8192.0,42171.600,1612.400,0.0,0.0,1327.400,7348.800,0.0,0.0,0.0,5466603520.0,171950080.0,1.47534667776e+11,15606972416.0,0.0,0.0,0.0,8192.0,1327.200,7348.0,0.030,0.015,99.940,0.010,0.0,0.005,1493150813.256,
0.035,0.030,99.925,0.010,0.0,0.0,0.0,8192.0,42208.0,1526.800,0.0,0.0,1353.600,7284.200,0.0,0.0,0.0,5466599424.0,171950080.0,1.47534671872e+11,15606972416.0,0.0,0.0,0.0,8192.0,1353.400,7280.200,0.030,0.035,99.925,0.010,0.0,0.0,1493150818.256,
0.025,0.025,99.940,0.010,0.0,0.0,0.0,9011.200,41830.800,1721.200,0.0,0.0,1519.400,7406.600,0.0,0.0,0.0,5466918912.0,171958272.0,1.47534671872e+11,15606644736.0,0.0,0.0,0.0,9011.200,1519.600,7409.400,0.025,0.020,99.945,0.010,0.0,0.0,1493150823.256,
0.020,0.020,99.960,0.0,0.0,0.0,0.0,4915.200,41702.800,1640.800,0.0,0.0,1361.400,7299.600,0.200,0.0,0.0,5466890240.0,171958272.0,1.47534671872e+11,15606673408.0,0.0,0.0,0.0,4915.200,1361.400,7298.0,0.020,0.020,99.960,0.0,0.0,0.0,1493150828.256,
0.020,0.030,99.940,0.010,0.0,0.0,0.0,8192.0,41732.400,1695.600,0.0,0.0,1282.600,7338.600,0.0,0.0,0.0,5466488832.0,171974656.0,1.47534671872e+11,15607058432.0,0.0,0.0,0.0,8192.0,1282.400,7337.400,0.020,0.030,99.940,0.010,0.0,0.0,1493150833.256,
0.020,0.030,99.940,0.005,0.0,0.005,0.0,7372.800,42023.200,1775.600,0.0,0.0,1368.600,7248.400,0.0,0.0,0.0,5466349568.0,171982848.0,1.47534675968e+11,15607185408.0,0.0,0.0,0.0,7372.800,1369.200,7252.800,0.025,0.030,99.935,0.005,0.0,0.005,1493150838.256,
0.035,0.015,99.945,0.005,0.0,0.0,0.0,4915.200,42156.0,1752.400,0.0,0.0,1326.800,6846.800,0.600,0.0,0.0,5466308608.0,171991040.0,1.47534675968e+11,15607218176.0,0.0,0.0,0.0,4915.200,1326.400,6847.600,0.030,0.015,99.950,0.005,0.0,0.0,1493150843.256,
0.040,0.040,99.905,0.010,0.0,0.005,0.0,11468.800,41724.0,1582.800,0.0,0.0,1352.600,7213.400,0.400,0.0,0.0,5466169344.0,172003328.0,1.47534675968e+11,15607345152.0,0.0,0.0,0.0,11468.800,1352.400,7208.600,0.045,0.040,99.900,0.010,0.0,0.005,1493150848.256,
0.025,0.035,99.940,0.0,0.0,0.0,0.0,4915.200,41897.200,1775.200,0.0,0.0,1397.0,7586.600,0.0,0.0,0.200,5466484736.0,172007424.0,1.47534675968e+11,15607025664.0,0.0,0.0,0.0,4915.200,1397.200,7589.0,0.020,0.035,99.945,0.0,0.0,0.0,1493150853.256,
0.020,0.020,99.950,0.010,0.0,0.0,0.0,9011.200,41820.0,1546.400,0.0,0.0,1384.200,7291.200,0.0,0.0,0.0,5466345472.0,172023808.0,1.47534675968e+11,15607148544.0,0.0,0.0,0.0,9011.200,1385.0,7303.600,0.020,0.020,99.950,0.010,0.0,0.0,1493150858.256,
0.030,0.035,99.935,0.0,0.0,0.0,0.0,4915.200,41848.400,1655.600,0.0,0.0,1338.400,7376.800,0.600,0.0,0.0,5466693632.0,172027904.0,1.47534675968e+11,15606796288.0,0.0,0.0,0.0,4915.200,1337.400,7362.400,0.030,0.035,99.935,0.0,0.0,0.0,1493150863.256,
0.020,0.030,99.940,0.010,0.0,0.0,0.0,9011.200,41794.400,1647.600,0.0,0.0,1469.400,7373.400,0.0,0.0,0.0,5466820608.0,172036096.0,1.47534675968e+11,15606661120.0,0.0,0.0,0.0,9011.200,1469.600,7373.600,0.020,0.030,99.940,0.010,0.0,0.0,1493150868.256,
0.020,0.020,99.945,0.015,0.0,0.0,0.0,9011.200,41872.400,1614.400,0.0,0.0,1305.400,7328.200,0.400,0.0,0.0,5466808320.0,172048384.0,1.47534675968e+11,15606661120.0,0.0,0.0,0.0,9011.200,1305.400,7331.200,0.020,0.025,99.940,0.015,0.0,0.0,1493150873.256,
0.030,0.030,99.925,0.015,0.0,0.0,0.0,6553.600,41803.200,1569.600,0.0,0.0,1338.400,7199.0,0.200,0.0,0.0,5466689536.0,172052480.0,1.47534675968e+11,15606775808.0,0.0,0.0,0.0,6553.600,1338.400,7199.600,0.030,0.030,99.925,0.015,0.0,0.0,1493150878.256,
0.040,0.015,99.930,0.015,0.0,0.0,0.0,10649.600,41643.600,1726.0,0.0,0.0,1341.800,7445.600,0.0,0.0,0.0,5466660864.0,172064768.0,1.47534675968e+11,15606792192.0,0.0,0.0,0.0,10649.600,1341.600,7441.400,0.040,0.015,99.930,0.015,0.0,0.0,1493150883.256,
0.030,0.020,99.950,0.0,0.0,0.0,0.0,4915.200,41458.0,1625.200,0.0,0.0,1316.400,7267.0,0.600,0.0,0.0,5466652672.0,172072960.0,1.47534675968e+11,15606792192.0,0.0,0.0,0.0,4915.200,1316.600,7271.400,0.030,0.015,99.955,0.0,0.0,0.0,1493150888.256,
0.025,0.025,99.940,0.010,0.0,0.0,0.0,7372.800,41751.600,1680.0,0.0,0.0,1305.800,7433.200,0.0,0.0,0.0,5466509312.0,172085248.0,1.47534675968e+11,15606923264.0,0.0,0.0,0.0,7372.800,1305.600,7428.400,0.030,0.025,99.935,0.010,0.0,0.0,1493150893.256,
0.025,0.015,99.960,0.0,0.0,0.0,0.0,4915.200,42043.200,1796.400,0.0,0.0,1416.200,7510.200,0.200,0.0,0.0,5467013120.0,172089344.0,1.47534675968e+11,15606415360.0,0.0,0.0,0.0,4915.200,1416.800,7517.800,0.020,0.015,99.965,0.0,0.0,0.0,1493150898.256,
0.020,0.020,99.950,0.010,0.0,0.0,0.0,8192.0,42092.400,1959.600,0.0,0.0,1342.800,7337.400,0.0,0.0,0.0,5466755072.0,172101632.0,1.47534675968e+11,15606661120.0,0.0,0.0,0.0,8192.0,1342.200,7329.800,0.020,0.020,99.950,0.010,0.0,0.0,1493150903.256,
0.025,0.020,99.945,0.010,0.0,0.0,0.0,8192.0,42002.400,2025.200,0.0,0.0,1715.200,7162.400,0.400,0.0,0.200,5459562496.0,172113920.0,1.47534675968e+11,15613841408.0,0.0,0.0,0.0,8192.0,1715.400,7163.600,0.025,0.020,99.945,0.010,0.0,0.0,1493150908.256,
0.025,0.025,99.950,0.0,0.0,0.0,0.0,5734.400,42222.400,2061.0,0.0,0.0,1434.800,7417.200,0.600,0.0,0.400,5460852736.0,172118016.0,1.47534675968e+11,15612547072.0,0.0,0.0,0.0,5734.400,1434.800,7416.400,0.025,0.025,99.950,0.0,0.0,0.0,1493150913.256,
0.020,0.025,99.950,0.005,0.0,0.0,0.0,9830.400,41721.200,1656.800,0.0,0.0,1339.800,7298.0,0.400,0.0,0.0,5462056960.0,172126208.0,1.47534675968e+11,15611334656.0,0.0,0.0,0.0,9830.400,1341.400,7310.400,0.025,0.025,99.945,0.005,0.0,0.0,1493150918.256,
