"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client0.skyhook-1osds.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output 1osd.dstat-client0.log 5",,,,"Date:","25 Apr 2017 15:29:27 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","epoch"
0.452,2.106,97.190,0.070,0.0,0.181,0.0,858521.600,323364275.400,159047.800,0.0,0.0,6479.200,10112.400,1.0,0.200,0.0,5649543168.0,164196352.0,1.47604320256e+11,15362134016.0,0.0,0.0,0.0,858521.600,6481.0,10114.0,0.457,2.101,97.180,0.075,0.0,0.186,1493152232.149,
0.467,2.050,97.040,0.176,0.0,0.266,0.0,2556723.200,310891298.400,103801.800,0.0,0.0,5993.400,9345.600,1.200,0.0,0.0,5647601664.0,164278272.0,1.47597934592e+11,15370379264.0,0.0,0.0,0.0,2556723.200,5992.0,9345.0,0.462,2.050,97.055,0.171,0.0,0.261,1493152237.149,
0.432,2.079,97.188,0.050,0.0,0.251,0.0,57344.0,275022885.0,60353.800,0.0,0.0,5254.800,8526.400,1.200,0.0,0.0,5648441344.0,164302848.0,1.47598045184e+11,15369404416.0,0.0,0.0,0.0,57344.0,5251.400,8525.200,0.432,2.083,97.184,0.050,0.0,0.251,1493152242.149,
0.462,2.069,97.178,0.030,0.0,0.261,0.0,88473.600,302157500.200,64027.400,0.0,0.0,5346.200,8920.0,1.400,0.0,0.400,5657640960.0,164323328.0,1.47598163968e+11,15360065536.0,0.0,0.0,0.0,88473.600,5352.800,8924.600,0.462,2.064,97.183,0.030,0.0,0.261,1493152247.149,
0.261,2.183,97.371,0.035,0.0,0.151,0.0,61440.0,281448546.200,90126.200,0.0,0.0,4991.400,10010.600,0.400,0.0,0.0,5656666112.0,164347904.0,1.47598286848e+11,15360892928.0,0.0,0.0,0.0,61440.0,4990.0,10009.600,0.261,2.187,97.366,0.035,0.0,0.150,1493152252.149,
0.532,1.757,97.454,0.030,0.0,0.226,0.0,64716.800,494657984.800,149496.800,0.0,0.0,7246.800,11695.800,1.0,0.0,0.0,5661429760.0,164364288.0,1.475984384e+11,15355961344.0,0.0,0.0,0.0,64716.800,7245.600,11692.600,0.532,1.753,97.459,0.030,0.0,0.226,1493152257.149,
0.497,2.029,97.172,0.035,0.0,0.266,0.0,59801.600,323117781.400,66036.0,0.0,0.0,5467.400,8961.200,1.0,0.0,0.0,5653606400.0,164392960.0,1.47598585856e+11,15363608576.0,0.0,0.0,0.0,59801.600,5463.600,8960.800,0.502,2.029,97.168,0.035,0.0,0.266,1493152262.149,
0.522,2.009,97.122,0.045,0.0,0.301,0.0,58163.200,352863882.400,78375.200,0.0,0.0,6043.400,8972.800,1.0,0.0,0.0,5646430208.0,164397056.0,1.47598716928e+11,15370649600.0,0.0,0.0,0.0,58163.200,6043.400,8972.800,0.522,2.009,97.121,0.045,0.0,0.301,1493152267.149,
0.457,2.110,96.985,0.201,0.0,0.246,0.0,2359296.0,316914473.0,73524.400,0.0,0.0,5678.600,8903.0,1.0,0.0,0.0,5645254656.0,164450304.0,1.47595882496e+11,15374606336.0,0.0,0.0,0.0,2359296.0,5682.200,8903.400,0.452,2.110,96.990,0.201,0.0,0.246,1493152272.149,
0.513,2.051,97.160,0.045,0.0,0.231,0.0,59801.600,370349861.0,99922.600,0.0,0.0,6335.200,9414.400,1.200,0.0,0.400,5644623872.0,164474880.0,1.47596025856e+11,15375069184.0,0.0,0.0,0.0,59801.600,6337.600,9417.800,0.518,2.050,97.156,0.045,0.0,0.231,1493152277.149,
0.341,2.154,97.294,0.045,0.0,0.166,0.0,89292.800,313296487.800,98942.600,0.0,0.0,5470.0,10319.0,1.0,0.0,0.0,5647417344.0,164487168.0,1.47596152832e+11,15372136448.0,0.0,0.0,0.0,89292.800,5469.0,10317.800,0.336,2.154,97.299,0.045,0.0,0.166,1493152282.149,
0.331,2.093,97.395,0.025,0.0,0.156,0.0,71270.400,341062363.200,114090.800,0.0,0.0,5648.0,10957.0,1.800,0.0,0.0,5643640832.0,164528128.0,1.47596279808e+11,15375745024.0,0.0,0.0,0.0,71270.400,5646.200,10954.400,0.336,2.093,97.390,0.025,0.0,0.156,1493152287.149,
0.291,2.123,97.360,0.035,0.0,0.191,0.0,64716.800,265794693.0,76688.0,0.0,0.0,4724.600,9606.200,1.400,0.0,0.0,5643046912.0,164560896.0,1.47596402688e+11,15376183296.0,0.0,0.0,0.0,64716.800,4721.400,9606.200,0.286,2.128,97.360,0.035,0.0,0.191,1493152292.149,
0.296,2.265,97.248,0.060,0.0,0.131,0.0,51609.600,199900614.800,38679.400,0.0,0.0,4080.600,8482.800,1.0,0.0,0.0,5634031616.0,164581376.0,1.47596509184e+11,15385071616.0,0.0,0.0,0.0,51609.600,4086.0,8484.200,0.296,2.260,97.253,0.060,0.0,0.131,1493152297.149,
0.467,1.920,97.352,0.045,0.0,0.216,0.0,60620.800,395920683.0,155669.400,0.0,0.0,6360.400,11681.200,1.400,0.0,0.0,5650108416.0,164581376.0,1.47596644352e+11,15368859648.0,0.0,0.0,0.0,60620.800,6354.800,11679.800,0.467,1.925,97.347,0.045,0.0,0.216,1493152302.149,
0.522,1.914,97.202,0.045,0.0,0.316,0.0,66355.200,371727293.800,90797.200,0.0,0.0,6040.0,9189.200,1.0,0.0,0.0,5638811648.0,164601856.0,1.47596775424e+11,15380004864.0,0.0,0.0,0.0,66355.200,6045.0,9191.200,0.522,1.914,97.202,0.045,0.0,0.316,1493152307.149,
0.573,1.865,97.069,0.221,0.0,0.271,0.0,2493644.800,399369699.200,141575.400,0.0,0.0,6338.800,10078.400,1.400,0.0,0.0,5641691136.0,164659200.0,1.47591663616e+11,15382179840.0,0.0,0.0,0.0,2493644.800,6334.800,10081.0,0.573,1.860,97.074,0.221,0.0,0.271,1493152312.149,
0.407,2.139,97.188,0.050,0.0,0.216,0.0,76185.600,269960498.400,58081.0,0.0,0.0,5046.800,8422.400,1.200,0.0,0.0,5644816384.0,164671488.0,1.47591794688e+11,15378911232.0,0.0,0.0,0.0,76185.600,5046.400,8417.800,0.412,2.139,97.184,0.050,0.0,0.216,1493152317.149,
0.392,2.070,97.227,0.040,0.0,0.271,0.0,68812.800,280852275.600,56270.0,0.0,0.0,5413.800,8711.200,1.0,0.0,0.400,5643448320.0,164679680.0,1.47591921664e+11,15380144128.0,0.0,0.0,0.0,68812.800,5416.800,8711.600,0.387,2.070,97.232,0.040,0.0,0.271,1493152322.149,
0.412,2.129,97.198,0.030,0.0,0.231,0.0,57344.0,279705974.800,59782.400,0.0,0.0,5145.800,8932.400,1.400,0.0,0.0,5644554240.0,164696064.0,1.47592032256e+11,15378911232.0,0.0,0.0,0.0,57344.0,5142.400,8932.0,0.412,2.129,97.198,0.030,0.0,0.231,1493152327.149,
0.402,2.125,97.197,0.050,0.0,0.226,0.0,69632.0,271095215.0,54709.200,0.0,0.0,5094.400,8647.600,1.0,0.0,0.0,5639303168.0,164720640.0,1.47592146944e+11,15384023040.0,0.0,0.0,0.0,69632.0,5098.0,8647.600,0.402,2.129,97.193,0.050,0.0,0.226,1493152332.149,
0.361,2.183,97.235,0.045,0.0,0.176,0.0,63897.600,268685697.600,71134.0,0.0,0.0,4864.0,9413.0,1.200,0.0,0.0,5653295104.0,164728832.0,1.47592257536e+11,15369912320.0,0.0,0.0,0.0,63897.600,4860.400,9414.200,0.361,2.178,97.240,0.045,0.0,0.176,1493152337.149,
0.397,1.913,97.470,0.030,0.0,0.191,0.0,63897.600,372591264.800,142066.0,0.0,0.0,5881.200,12255.600,1.600,0.0,0.200,5643018240.0,164737024.0,1.4759237632e+11,15380062208.0,0.0,0.0,0.0,63897.600,5884.200,12256.600,0.402,1.918,97.460,0.030,0.0,0.191,1493152342.149,
0.512,1.779,97.408,0.030,0.0,0.271,0.0,71270.400,433664297.200,155356.600,0.0,0.0,6535.600,11863.600,1.200,0.0,0.0,5654560768.0,164749312.0,1.4759254016e+11,15368343552.0,0.0,0.0,0.0,71270.400,6537.800,11861.600,0.507,1.779,97.412,0.030,0.0,0.271,1493152347.149,
0.588,1.970,97.090,0.040,0.0,0.312,0.0,66355.200,399094195.800,94775.200,0.0,0.0,6371.800,9132.800,1.200,0.0,0.0,5654241280.0,164757504.0,1.47592687616e+11,15368507392.0,0.0,0.0,0.0,66355.200,6370.600,9132.600,0.593,1.970,97.086,0.040,0.0,0.312,1493152352.149,
0.462,2.079,97.183,0.025,0.0,0.251,0.0,62259.200,333293380.200,97800.0,0.0,0.0,5865.600,9054.0,1.0,0.0,0.400,5653053440.0,164757504.0,1.47592822784e+11,15369560064.0,0.0,0.0,0.0,62259.200,5864.400,9054.0,0.457,2.079,97.187,0.025,0.0,0.251,1493152357.149,
0.412,2.121,97.235,0.055,0.0,0.176,0.0,63897.600,351884568.600,138901.800,0.0,0.0,6073.800,10005.800,1.0,0.0,0.0,5648666624.0,164782080.0,1.4759294976e+11,15373795328.0,0.0,0.0,0.0,63897.600,6071.0,10005.800,0.412,2.121,97.235,0.055,0.0,0.176,1493152362.149,
0.452,2.064,97.198,0.050,0.0,0.236,0.0,66355.200,300833066.0,67343.800,0.0,0.0,5398.800,8935.600,1.0,0.0,0.0,5650227200.0,164810752.0,1.47593064448e+11,15372091392.0,0.0,0.0,0.0,66355.200,5403.800,8936.400,0.457,2.059,97.198,0.050,0.0,0.236,1493152367.149,
0.533,1.990,97.161,0.025,0.0,0.291,0.0,65536.0,367091651.400,91162.400,0.0,0.0,6044.200,9451.200,1.200,0.0,0.0,5656670208.0,164823040.0,1.4759319552e+11,15365505024.0,0.0,0.0,0.0,65536.0,6039.0,9450.400,0.528,1.990,97.165,0.025,0.0,0.292,1493152372.149,
0.336,2.079,97.404,0.040,0.0,0.141,0.0,58982.400,320819781.200,104732.800,0.0,0.0,5531.200,10555.0,1.0,0.0,0.0,5674393600.0,164839424.0,1.475933184e+11,15347642368.0,0.0,0.0,0.0,58982.400,5531.400,10555.0,0.336,2.084,97.399,0.040,0.0,0.141,1493152377.149,
0.533,1.755,97.496,0.035,0.0,0.181,0.0,70451.200,481684636.600,194643.600,0.0,0.0,7176.600,11682.200,1.0,0.0,0.0,5655449600.0,164859904.0,1.4759346176e+11,15366422528.0,0.0,0.0,0.0,70451.200,7181.400,11683.400,0.533,1.750,97.501,0.035,0.0,0.181,1493152382.149,
0.513,2.007,97.264,0.030,0.0,0.186,0.0,72908.800,445071924.400,185335.200,0.0,0.0,6972.600,10997.0,1.0,0.0,0.0,5654913024.0,164872192.0,1.47593637888e+11,15366770688.0,0.0,0.0,0.0,72908.800,6971.600,11004.800,0.513,2.011,97.259,0.030,0.0,0.186,1493152387.149,
0.467,1.999,97.223,0.050,0.0,0.261,0.0,63897.600,344163308.800,99507.600,0.0,0.0,5788.0,9828.0,1.600,0.0,0.400,5655097344.0,164880384.0,1.47593777152e+11,15366438912.0,0.0,0.0,0.0,63897.600,5784.400,9820.0,0.472,1.994,97.222,0.050,0.0,0.261,1493152392.149,
0.392,1.919,97.408,0.050,0.0,0.231,0.0,73728.0,361401943.600,135000.400,0.0,0.0,5843.200,11505.600,1.200,0.0,0.0,5652144128.0,164888576.0,1.47593936896e+11,15369224192.0,0.0,0.0,0.0,73728.0,5848.0,11505.800,0.387,1.923,97.409,0.050,0.0,0.231,1493152397.149,
0.452,1.919,97.297,0.055,0.0,0.276,0.0,77824.0,371806698.600,122944.800,0.0,0.0,6029.800,10845.600,1.200,0.0,0.0,5659877376.0,164913152.0,1.47594067968e+11,15361335296.0,0.0,0.0,0.0,77824.0,6028.0,10847.800,0.452,1.914,97.302,0.055,0.0,0.276,1493152402.149,
0.321,2.153,97.270,0.055,0.0,0.201,0.0,62259.200,271793653.600,66322.400,0.0,0.0,5005.0,9454.600,1.400,0.0,0.0,5660778496.0,164945920.0,1.47594174464e+11,15360294912.0,0.0,0.0,0.0,62259.200,5001.600,9451.200,0.321,2.157,97.266,0.055,0.0,0.201,1493152407.149,
0.442,2.000,97.307,0.020,0.0,0.231,0.0,60620.800,345846869.0,101967.800,0.0,0.0,5694.800,9767.600,1.0,0.0,0.0,5659439104.0,164962304.0,1.47594309632e+11,15361482752.0,0.0,0.0,0.0,60620.800,5695.200,9767.600,0.442,2.0,97.307,0.020,0.0,0.231,1493152412.149,
0.608,1.858,97.062,0.050,0.0,0.422,0.0,64716.800,429144024.400,90318.200,0.0,0.0,6602.0,9085.200,1.200,0.0,0.0,5650743296.0,164995072.0,1.475944448e+11,15370010624.0,0.0,0.0,0.0,64716.800,6601.800,9084.800,0.608,1.858,97.062,0.050,0.0,0.422,1493152417.149,
0.402,2.080,97.231,0.050,0.0,0.236,0.0,65536.0,305061834.200,83125.600,0.0,0.0,5290.0,8917.600,1.200,0.0,0.0,5663395840.0,165015552.0,1.47594592256e+11,15357190144.0,0.0,0.0,0.0,65536.0,5290.0,8918.0,0.402,2.080,97.231,0.050,0.0,0.236,1493152422.149,
0.568,1.937,97.254,0.035,0.0,0.206,0.0,66355.200,441056649.800,204796.200,0.0,0.0,6979.200,10974.400,1.400,0.0,0.0,5647609856.0,165027840.0,1.47594743808e+11,15372812288.0,0.0,0.0,0.0,66355.200,6979.400,10974.400,0.568,1.931,97.259,0.035,0.0,0.206,1493152427.149,
0.584,2.062,97.178,0.045,0.0,0.131,0.0,77004.800,431664574.400,225491.400,0.0,0.0,6755.800,11271.800,1.0,0.0,0.400,5648465920.0,165052416.0,1.4759489536e+11,15371780096.0,0.0,0.0,0.0,77004.800,6756.0,11275.400,0.584,2.063,97.178,0.045,0.0,0.131,1493152432.149,
0.584,1.968,97.217,0.050,0.0,0.181,0.0,77004.800,440420451.0,224960.600,0.0,0.0,6925.800,10864.0,1.200,0.0,0.0,5648363520.0,165064704.0,1.47595051008e+11,15371714560.0,0.0,0.0,0.0,77004.800,6925.400,10860.400,0.584,1.968,97.217,0.050,0.0,0.181,1493152437.149,
0.367,2.029,97.393,0.025,0.0,0.186,0.0,50790.400,311093185.400,115509.200,0.0,0.0,5329.800,10887.0,0.800,0.0,0.0,5638111232.0,165072896.0,1.47595165696e+11,15381843968.0,0.0,0.0,0.0,50790.400,5329.600,10887.800,0.367,2.029,97.393,0.025,0.0,0.186,1493152442.149,
0.392,2.035,97.348,0.020,0.0,0.206,0.0,67174.400,283581200.400,72885.0,0.0,0.0,5083.600,9210.800,1.400,0.0,0.0,5658296320.0,165089280.0,1.47595300864e+11,15361507328.0,0.0,0.0,0.0,67174.400,5085.0,9212.600,0.397,2.034,97.343,0.020,0.0,0.206,1493152447.149,
0.341,2.219,97.229,0.040,0.0,0.171,0.0,59801.600,256996586.200,84010.0,0.0,0.0,5493.600,8875.600,1.400,0.0,0.0,5643239424.0,165105664.0,1.47595411456e+11,15376437248.0,0.0,0.0,0.0,59801.600,5499.800,8879.600,0.336,2.219,97.234,0.040,0.0,0.171,1493152452.149,
0.296,2.233,97.260,0.040,0.0,0.171,0.0,57344.0,223969116.400,75486.600,0.0,0.0,4686.800,8978.400,1.200,0.0,0.0,5650657280.0,165117952.0,1.4759550976e+11,15368908800.0,0.0,0.0,0.0,57344.0,4679.400,8972.0,0.296,2.238,97.256,0.040,0.0,0.171,1493152457.149,
0.417,2.061,97.261,0.030,0.0,0.231,0.0,59801.600,315327774.800,98344.0,0.0,0.0,5552.800,9401.400,1.400,0.0,0.400,5649428480.0,165130240.0,1.47595616256e+11,15370018816.0,0.0,0.0,0.0,59801.600,5553.600,9401.200,0.417,2.061,97.261,0.030,0.0,0.231,1493152462.149,
0.432,2.070,97.272,0.020,0.0,0.206,0.0,71270.400,345769550.0,125678.800,0.0,0.0,5959.800,9772.600,1.0,0.0,0.0,5650362368.0,165146624.0,1.47595743232e+11,15368941568.0,0.0,0.0,0.0,71270.400,5959.0,9772.600,0.432,2.070,97.271,0.020,0.0,0.206,1493152467.149,
0.402,1.993,97.399,0.020,0.0,0.186,0.0,70451.200,334331847.0,120683.200,0.0,0.0,5439.600,10730.0,1.600,0.0,0.0,5644394496.0,165167104.0,1.47595870208e+11,15374761984.0,0.0,0.0,0.0,70451.200,5439.600,10730.0,0.402,1.989,97.404,0.020,0.0,0.186,1493152472.149,
0.301,2.255,97.268,0.040,0.0,0.136,0.0,63897.600,215171677.200,66052.200,0.0,0.0,4219.400,8785.600,1.600,0.0,0.0,5643210752.0,165183488.0,1.475959808e+11,15375818752.0,0.0,0.0,0.0,63897.600,4219.400,8788.400,0.301,2.260,97.263,0.040,0.0,0.136,1493152477.149,
0.301,2.261,97.297,0.025,0.0,0.116,0.0,49971.200,228312794.200,75970.800,0.0,0.0,4539.200,8684.400,1.0,0.0,0.0,5651787776.0,165212160.0,1.47596066816e+11,15367127040.0,0.0,0.0,0.0,49971.200,4541.400,8683.400,0.306,2.256,97.297,0.025,0.0,0.116,1493152482.149,
0.311,2.226,97.312,0.035,0.0,0.116,0.0,50790.400,224351607.600,73099.800,0.0,0.0,4398.400,8902.0,1.400,0.0,0.0,5651963904.0,165232640.0,1.47596169216e+11,15366828032.0,0.0,0.0,0.0,50790.400,4396.0,8900.200,0.306,2.231,97.312,0.035,0.0,0.116,1493152487.149,
0.291,2.291,97.302,0.030,0.0,0.085,0.0,50790.400,227358646.200,87837.400,0.0,0.0,4771.800,9065.0,1.0,0.0,0.0,5650296832.0,165253120.0,1.47596275712e+11,15368368128.0,0.0,0.0,0.0,50790.400,4772.400,9067.400,0.291,2.291,97.302,0.030,0.0,0.085,1493152492.149,
0.392,2.171,97.247,0.040,0.0,0.151,0.0,54886.400,303280244.800,127661.800,0.0,0.0,5688.200,9549.800,0.800,0.0,0.0,5638074368.0,165277696.0,1.47596382208e+11,15380459520.0,0.0,0.0,0.0,54886.400,5691.800,9555.200,0.392,2.166,97.252,0.040,0.0,0.151,1493152497.149,
0.573,1.819,97.332,0.035,0.0,0.241,0.0,64716.800,431964194.800,206699.400,0.0,0.0,6897.800,11213.800,1.0,0.0,0.600,5649616896.0,165306368.0,1.47596546048e+11,15368724480.0,0.0,0.0,0.0,64716.800,6899.200,11206.0,0.573,1.824,97.327,0.035,0.0,0.241,1493152502.149,
0.377,2.068,97.329,0.050,0.0,0.176,0.0,68812.800,319176723.200,106952.200,0.0,0.0,5431.0,10825.600,1.400,0.0,0.0,5644800000.0,165330944.0,1.47596685312e+11,15373377536.0,0.0,0.0,0.0,68812.800,5425.800,10829.600,0.382,2.063,97.329,0.050,0.0,0.176,1493152507.149,
0.351,2.154,97.238,0.020,0.0,0.236,0.0,62259.200,257553354.200,53343.800,0.0,0.0,4835.400,8452.800,1.200,0.0,0.0,5653241856.0,165335040.0,1.47596791808e+11,15364825088.0,0.0,0.0,0.0,62259.200,4836.0,8451.0,0.346,2.159,97.239,0.020,0.0,0.236,1493152512.149,
0.382,2.099,97.218,0.045,0.0,0.256,0.0,55705.600,271423392.800,57706.200,0.0,0.0,4831.600,8528.400,1.0,0.0,0.0,5648863232.0,165347328.0,1.47596906496e+11,15369076736.0,0.0,0.0,0.0,55705.600,4829.800,8525.800,0.387,2.094,97.218,0.045,0.0,0.256,1493152517.149,
0.623,1.614,97.401,0.030,0.0,0.332,0.0,57344.0,482970458.200,200434.400,0.0,0.0,7435.400,10530.600,1.0,0.0,0.200,5643898880.0,165363712.0,1.47597041664e+11,15373889536.0,0.0,0.0,0.0,57344.0,7437.0,10536.0,0.618,1.614,97.406,0.030,0.0,0.332,1493152522.149,
0.664,1.504,97.490,0.035,0.0,0.307,0.0,66355.200,501406798.0,215972.0,0.0,0.0,7701.600,10608.400,1.0,0.0,0.0,5654159360.0,165376000.0,1.47597221888e+11,15363436544.0,0.0,0.0,0.0,66355.200,7702.0,10603.400,0.664,1.509,97.485,0.035,0.0,0.307,1493152527.149,
0.377,2.070,97.272,0.025,0.0,0.256,0.0,56524.800,276718652.200,68042.600,0.0,0.0,4883.200,8717.600,1.0,0.0,0.0,5644517376.0,165380096.0,1.47592495104e+11,15377801216.0,0.0,0.0,0.0,56524.800,4882.200,8717.600,0.377,2.070,97.272,0.025,0.0,0.256,1493152532.149,
0.468,2.047,97.279,0.045,0.0,0.161,0.0,67174.400,344993737.800,167127.600,0.0,0.0,5875.200,10353.0,1.200,0.0,0.400,5644574720.0,165400576.0,1.47592630272e+11,15377588224.0,0.0,0.0,0.0,67174.400,5877.800,10353.0,0.468,2.047,97.279,0.045,0.0,0.161,1493152537.149,
0.427,2.091,97.311,0.040,0.0,0.131,0.0,59801.600,351006346.200,149917.800,0.0,0.0,6130.400,10567.400,1.200,0.0,0.0,5641748480.0,165425152.0,1.47592761344e+11,15380258816.0,0.0,0.0,0.0,59801.600,6127.400,10567.400,0.427,2.091,97.310,0.040,0.0,0.131,1493152542.149,
0.407,1.818,97.534,0.040,0.0,0.201,0.0,69632.0,417254217.600,180488.200,0.0,0.0,6359.200,13350.400,0.800,0.0,0.0,5633482752.0,165457920.0,1.4759288832e+11,15388364800.0,0.0,0.0,0.0,69632.0,6364.600,13359.800,0.407,1.813,97.539,0.040,0.0,0.201,1493152547.149,
0.528,1.733,97.508,0.035,0.0,0.196,0.0,66355.200,503904685.600,215596.400,0.0,0.0,7265.600,14325.400,1.0,0.0,0.0,5634195456.0,165474304.0,1.47593080832e+11,15387443200.0,0.0,0.0,0.0,66355.200,7266.400,14321.0,0.528,1.733,97.508,0.035,0.0,0.196,1493152552.149,
0.608,1.830,97.165,0.030,0.0,0.367,0.0,59801.600,436389662.600,139927.400,0.0,0.0,6708.0,9266.600,1.800,0.0,0.0,5632696320.0,165486592.0,1.47593232384e+11,15388778496.0,0.0,0.0,0.0,59801.600,6707.200,9261.800,0.613,1.835,97.155,0.030,0.0,0.367,1493152557.149,
0.528,1.720,97.471,0.035,0.0,0.246,0.0,64716.800,386345662.200,159715.800,0.0,0.0,6085.400,9938.200,1.400,0.0,0.0,5651238912.0,165502976.0,1.47593392128e+11,15370059776.0,0.0,0.0,0.0,64716.800,6080.400,9938.600,0.523,1.720,97.475,0.035,0.0,0.246,1493152562.149,
0.442,2.065,97.197,0.045,0.0,0.251,0.0,55705.600,293867358.200,62501.600,0.0,0.0,5116.200,8441.0,1.200,0.0,0.400,5657202688.0,165511168.0,1.47593515008e+11,15363964928.0,0.0,0.0,0.0,55705.600,5119.600,8444.0,0.442,2.064,97.197,0.045,0.0,0.251,1493152567.149,
