"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","osd1.skyhook-4osds.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output dstat-osd1.log 5",,,,"Date:","25 Apr 2017 14:10:17 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","epoch"
0.070,0.120,99.480,0.325,0.0,0.005,1415577.600,13107.200,3657.0,14085.400,0.0,0.0,385.800,493.800,0.0,0.0,5.0,2652991488.0,1859584.0,132624384.0,1.65992718336e+11,0.0,0.0,1415577.600,13107.200,385.400,492.600,0.070,0.120,99.480,0.325,0.0,0.005,1493147482.192,
0.010,0.005,99.985,0.0,0.0,0.0,0.0,3276.800,2317.0,12442.400,0.0,0.0,137.600,145.0,0.0,0.0,0.0,2652520448.0,1867776.0,132624384.0,1.65993181184e+11,0.0,0.0,0.0,3276.800,137.600,145.0,0.010,0.0,99.990,0.0,0.0,0.0,1493147487.192,
0.145,0.491,98.598,0.761,0.0,0.005,133989990.400,2457.600,116361.400,135675306.600,0.0,0.0,4053.800,2519.0,0.400,0.400,0.0,2685943808.0,1875968.0,803307520.0,1.65289066496e+11,0.0,0.0,134199705.600,2457.600,4055.400,2522.200,0.145,0.496,98.593,0.761,0.0,0.005,1493147492.192,
0.150,0.516,98.829,0.496,0.0,0.010,133811404.800,0.0,126966.600,141565981.800,0.0,0.0,4456.0,2538.400,0.200,0.800,0.0,2675593216.0,1875968.0,1472499712.0,1.64630224896e+11,0.0,0.0,133748326.400,0.0,4455.200,2535.800,0.150,0.511,98.834,0.496,0.0,0.010,1493147497.192,
0.135,0.425,98.984,0.450,0.0,0.005,107325849.600,2457.600,67721.0,113589263.800,0.0,0.0,3043.200,2087.0,0.200,0.400,0.0,2696556544.0,1884160.0,2007711744.0,1.64074041344e+11,0.0,0.0,107179212.800,2457.600,3043.200,2086.400,0.135,0.430,98.979,0.450,0.0,0.005,1493147502.192,
0.135,0.510,98.909,0.440,0.0,0.005,121281740.800,0.0,80659.400,122670145.0,0.0,0.0,3354.200,2316.800,0.0,0.400,0.0,2707386368.0,1884160.0,2614136832.0,1.63456786432e+11,0.0,0.0,121281740.800,0.0,3353.400,2316.800,0.135,0.510,98.909,0.440,0.0,0.005,1493147507.192,
0.145,0.665,98.765,0.410,0.0,0.015,145062297.600,4096.0,81828.200,148041590.400,0.0,0.0,3841.200,2760.800,0.200,1.0,0.0,2741559296.0,1892352.0,3340136448.0,1.62696605696e+11,0.0,0.0,145298227.200,4096.0,3843.200,2764.200,0.145,0.660,98.770,0.410,0.0,0.015,1493147512.192,
0.105,0.415,99.174,0.300,0.0,0.005,105962700.800,1638.400,75162.0,118337224.200,0.0,0.0,3093.400,2020.400,0.200,0.400,0.0,2708602880.0,1892352.0,3868536832.0,1.62201161728e+11,0.0,0.0,105726771.200,1638.400,3091.400,2017.0,0.105,0.415,99.174,0.300,0.0,0.005,1493147517.192,
0.120,0.435,99.089,0.355,0.0,0.0,112820224.0,4096.0,68088.600,117555140.200,0.0,0.0,3087.400,2148.600,0.200,0.0,0.0,2725531648.0,1900544.0,4433027072.0,1.61619734528e+11,0.0,0.0,112820224.0,4096.0,3087.400,2148.600,0.120,0.440,99.084,0.355,0.0,0.0,1493147522.192,
0.115,0.490,99.014,0.370,0.0,0.010,118461235.200,0.0,68484.0,125971342.600,0.0,0.0,3286.400,2285.400,0.200,0.400,0.0,2708652032.0,1900544.0,5026213888.0,1.61043427328e+11,0.0,0.0,118461235.200,0.0,3286.400,2285.400,0.115,0.485,99.019,0.370,0.0,0.010,1493147527.192,
0.175,0.781,98.358,0.666,0.0,0.020,191018598.400,2457.600,152943.400,197591539.0,0.0,0.0,5925.0,3538.0,0.200,1.200,0.0,2736934912.0,1908736.0,5980745728.0,1.60060604416e+11,0.0,0.0,191280742.400,2457.600,5927.0,3541.0,0.175,0.786,98.353,0.666,0.0,0.020,1493147532.192,
0.115,0.505,98.959,0.400,0.0,0.020,124878028.800,0.0,113553.200,129767200.0,0.0,0.0,4124.600,2393.400,0.200,0.400,0.0,2741002240.0,1908736.0,6605160448.0,1.59432122368e+11,0.0,0.0,124615884.800,0.0,4123.200,2391.600,0.120,0.500,98.959,0.400,0.0,0.020,1493147537.192,
0.175,0.621,98.633,0.561,0.0,0.010,157948313.600,2457.600,145690.200,165875918.600,0.0,0.0,5368.400,3006.0,0.0,0.0,0.0,2758148096.0,1916928.0,7393611776.0,1.58626516992e+11,0.0,0.0,157948313.600,2457.600,5370.800,3004.800,0.170,0.626,98.634,0.561,0.0,0.010,1493147542.192,
0.145,0.516,98.748,0.581,0.0,0.010,146666291.200,0.0,146468.200,155616008.600,0.0,0.0,5091.600,2789.0,0.600,0.400,0.0,2741927936.0,1916928.0,8128544768.0,1.5790780416e+11,0.0,0.0,146666291.200,0.0,5088.600,2789.0,0.145,0.516,98.748,0.581,0.0,0.010,1493147547.192,
0.150,0.616,98.593,0.621,0.0,0.020,164559257.600,5734.400,155243.800,171038619.0,0.0,0.0,5738.200,3119.600,0.200,0.200,0.0,2760617984.0,1925120.0,8952115200.0,1.57065535488e+11,0.0,0.0,164742758.400,5734.400,5739.600,3122.400,0.150,0.616,98.593,0.621,0.0,0.020,1493147552.192,
0.155,0.671,98.418,0.746,0.0,0.010,173901414.400,2457.600,155249.600,182852332.400,0.0,0.0,5676.400,3239.600,0.200,0.600,0.0,2756485120.0,1933312.0,9821220864.0,1.56200554496e+11,0.0,0.0,173717913.600,2457.600,5675.0,3236.800,0.155,0.666,98.423,0.746,0.0,0.010,1493147557.192,
0.155,0.541,98.809,0.485,0.0,0.010,144579788.800,0.0,123117.600,150405624.800,0.0,0.0,4411.400,2724.600,0.200,0.200,0.0,2776260608.0,1933312.0,10544529408.0,1.55457470464e+11,0.0,0.0,144737075.200,0.0,4412.600,2727.0,0.155,0.540,98.809,0.485,0.0,0.010,1493147562.192,
0.170,0.691,98.644,0.480,0.0,0.015,171316838.400,2457.600,157576.0,179903806.0,0.0,0.0,5643.0,3229.0,0.200,0.400,0.0,2774024192.0,1941504.0,11400560640.0,1.54603667456e+11,0.0,0.0,171159552.0,2457.600,5641.800,3226.600,0.170,0.691,98.644,0.480,0.0,0.015,1493147567.192,
0.150,0.491,98.763,0.591,0.0,0.005,143845785.600,0.0,120379.400,149732731.800,0.0,0.0,4246.400,2721.200,0.200,0.800,0.0,2804600832.0,1941504.0,12119711744.0,1.53853939712e+11,0.0,0.0,143845785.600,0.0,4246.400,2721.200,0.150,0.491,98.763,0.591,0.0,0.005,1493147572.192,
0.165,0.636,98.509,0.676,0.0,0.015,171623219.200,2457.600,144975.400,170518215.200,0.0,0.0,4545.200,3258.200,0.0,1.0,0.200,2849968128.0,1949696.0,12978319360.0,1.52949956608e+11,0.0,0.0,171806720.0,2457.600,4546.600,3260.400,0.165,0.641,98.504,0.676,0.0,0.015,1493147577.192,
0.185,0.746,98.248,0.806,0.0,0.015,198735462.400,0.0,192338.600,213941317.800,0.0,0.0,5394.0,3727.600,0.200,1.800,0.0,2832642048.0,1949696.0,13971980288.0,1.5197362176e+11,0.0,0.0,198787891.200,0.0,5394.600,3728.200,0.185,0.741,98.252,0.806,0.0,0.015,1493147582.192,
0.150,0.681,98.614,0.545,0.0,0.010,159903744.0,4096.0,142566.800,170677279.600,0.0,0.0,5395.200,3010.400,0.0,0.800,0.0,2814509056.0,1957888.0,14771007488.0,1.5119271936e+11,0.0,0.0,159667814.400,4096.0,5393.600,3007.600,0.150,0.680,98.614,0.545,0.0,0.010,1493147587.192,
0.150,0.566,98.868,0.406,0.0,0.010,155127808.0,4096.0,138156.400,157702690.800,0.0,0.0,5060.200,2906.200,0.400,0.200,0.0,2862940160.0,1966080.0,15546609664.0,1.50368677888e+11,0.0,0.0,155127808.0,4096.0,5059.800,2906.200,0.150,0.571,98.863,0.406,0.0,0.010,1493147592.192,
0.110,0.465,99.164,0.250,0.0,0.010,113475584.0,0.0,105601.0,122504793.400,0.0,0.0,3919.200,2210.200,0.400,0.400,0.200,2835779584.0,1966080.0,16114171904.0,1.49828276224e+11,0.0,0.0,113632870.400,0.0,3920.800,2213.0,0.110,0.465,99.164,0.250,0.0,0.010,1493147597.192,
0.165,0.611,98.778,0.441,0.0,0.005,165754470.400,5734.400,149104.600,168993980.200,0.0,0.0,5681.600,3127.200,0.0,0.200,0.0,2881118208.0,1982464.0,16942211072.0,1.48954882048e+11,0.0,0.0,165597184.0,5734.400,5680.200,3124.400,0.165,0.611,98.778,0.441,0.0,0.005,1493147602.192,
0.155,0.666,98.753,0.421,0.0,0.005,177691852.800,0.0,174633.600,184659517.800,0.0,0.0,6147.0,3336.800,0.0,1.200,0.0,2884022272.0,1982464.0,17829728256.0,1.480644608e+11,0.0,0.0,177691852.800,0.0,6151.200,3336.800,0.155,0.661,98.758,0.421,0.0,0.005,1493147607.192,
0.120,0.540,98.949,0.385,0.0,0.005,131038412.800,2457.600,130143.0,135942588.800,0.0,0.0,4223.200,2491.200,0.0,1.200,0.0,2901590016.0,1990656.0,18486829056.0,1.47389784064e+11,0.0,0.0,131300556.800,2457.600,4222.800,2493.800,0.120,0.545,98.944,0.385,0.0,0.005,1493147612.192,
0.150,0.566,98.804,0.471,0.0,0.010,148191641.600,0.0,137578.200,161805479.200,0.0,0.0,4974.800,2782.400,0.0,0.200,0.0,2866892800.0,1990656.0,19227193344.0,1.46684116992e+11,0.0,0.0,147929497.600,0.0,4975.200,2779.800,0.150,0.561,98.809,0.471,0.0,0.010,1493147617.192,
0.140,0.561,98.843,0.446,0.0,0.010,154666598.400,3276.800,136583.0,157462903.400,0.0,0.0,5091.600,2929.800,0.600,0.200,0.0,2912133120.0,1998848.0,20000481280.0,1.45865580544e+11,0.0,0.0,154902528.0,3276.800,5094.800,2933.0,0.140,0.561,98.843,0.446,0.0,0.010,1493147622.192,
0.170,0.616,98.688,0.521,0.0,0.005,169691545.600,4096.0,159996.0,175752572.0,0.0,0.0,5723.200,3189.400,0.0,0.400,0.0,2914631680.0,2007040.0,20849065984.0,1.45014489088e+11,0.0,0.0,169455616.0,4096.0,5716.0,3186.200,0.170,0.616,98.688,0.521,0.0,0.005,1493147627.192,
0.140,0.586,98.904,0.365,0.0,0.005,143845785.600,0.0,131232.600,156219519.400,0.0,0.0,4635.0,2729.400,0.0,0.400,0.0,2900426752.0,2007040.0,21566394368.0,1.44311365632e+11,0.0,0.0,143845785.600,0.0,4635.600,2729.400,0.140,0.586,98.904,0.365,0.0,0.005,1493147632.192,
0.165,0.601,98.868,0.345,0.0,0.020,157644390.400,3276.800,137912.800,161017016.600,0.0,0.0,5248.400,3005.800,0.200,0.200,0.0,2927513600.0,2015232.0,22356414464.0,1.43494250496e+11,0.0,0.0,157854105.600,3276.800,5252.800,3008.800,0.165,0.606,98.864,0.345,0.0,0.020,1493147637.192,
0.185,0.726,98.643,0.426,0.0,0.020,179489996.800,0.0,160498.200,187738178.800,0.0,0.0,5832.0,3351.0,0.200,1.200,0.0,2938683392.0,2015232.0,23253065728.0,1.4258642944e+11,0.0,0.0,179437568.0,0.0,5827.600,3350.400,0.185,0.721,98.648,0.426,0.0,0.020,1493147642.192,
0.135,0.556,98.994,0.310,0.0,0.005,136710553.600,2457.600,107753.800,146163025.0,0.0,0.0,4341.200,2622.0,0.0,0.200,0.0,2932039680.0,2023424.0,23937216512.0,1.41908914176e+11,0.0,0.0,136553267.200,2457.600,4340.200,2619.600,0.135,0.556,98.994,0.310,0.0,0.005,1493147647.192,
0.185,0.761,98.428,0.606,0.0,0.020,182766796.800,0.0,137851.800,175323932.0,0.0,0.0,5460.0,3397.800,0.0,0.800,0.0,3018010624.0,2023424.0,24850886656.0,1.40909273088e+11,0.0,0.0,183002726.400,0.0,5464.200,3401.400,0.185,0.761,98.423,0.611,0.0,0.020,1493147652.192,
0.130,0.536,99.029,0.300,0.0,0.005,127488819.200,4096.0,130132.800,147634454.0,0.0,0.0,4297.200,2460.600,0.0,0.0,0.0,2953199616.0,2031616.0,25488015360.0,1.403369472e+11,0.0,0.0,127252889.600,4096.0,4293.0,2457.0,0.130,0.541,99.029,0.295,0.0,0.005,1493147657.192,
0.170,0.796,98.523,0.501,0.0,0.010,180496793.600,4096.0,159952.0,183442883.0,0.0,0.0,5839.400,3345.400,0.200,0.0,0.0,2993631232.0,2039808.0,26391416832.0,1.3939310592e+11,0.0,0.0,180512358.400,4096.0,5839.600,3346.600,0.170,0.796,98.519,0.506,0.0,0.010,1493147662.192,
0.200,0.826,98.333,0.616,0.0,0.025,193540096.0,0.0,155300.600,208408533.0,0.0,0.0,5929.200,3587.600,0.800,0.400,0.0,2961924096.0,2039808.0,27359576064.0,1.38456653824e+11,0.0,0.0,193734246.400,0.0,5930.400,3588.800,0.200,0.826,98.333,0.616,0.0,0.025,1493147667.192,
0.095,0.315,99.425,0.160,0.0,0.005,82885017.600,2457.600,54922.600,88475034.0,0.0,0.0,2426.400,1643.800,0.0,0.0,0.0,2965372928.0,2048000.0,27772608512.0,1.38040164352e+11,0.0,0.0,82675302.400,2457.600,2425.0,1641.400,0.095,0.310,99.435,0.155,0.0,0.005,1493147672.192,
0.135,0.606,98.858,0.396,0.0,0.005,149486796.800,0.0,137280.0,156310786.200,0.0,0.0,4981.800,2833.0,0.200,0.400,0.0,2966986752.0,2048000.0,28520501248.0,1.37290657792e+11,0.0,0.0,149486796.800,0.0,4981.800,2833.0,0.135,0.611,98.853,0.396,0.0,0.005,1493147677.192,
0.135,0.505,98.994,0.350,0.0,0.015,125150822.400,2457.600,82430.400,121988127.600,0.0,0.0,3515.0,2375.600,0.600,0.400,0.0,3026096128.0,2056192.0,29146046464.0,1.36605995008e+11,0.0,0.0,125412966.400,2457.600,3516.800,2379.0,0.135,0.500,98.999,0.350,0.0,0.015,1493147682.192,
0.150,0.540,99.024,0.280,0.0,0.005,126398464.0,0.0,95077.800,140486332.200,0.0,0.0,3940.600,2458.600,0.200,0.400,0.0,2979389440.0,2056192.0,29779050496.0,1.36019697664e+11,0.0,0.0,126319820.800,0.0,3941.200,2460.200,0.150,0.540,99.024,0.280,0.0,0.005,1493147687.192,
0.135,0.515,99.054,0.290,0.0,0.005,122225459.200,3276.800,78045.600,126385027.0,0.0,0.0,3419.200,2335.800,0.200,0.400,0.0,3000483840.0,2064384.0,30388031488.0,1.3538961408e+11,0.0,0.0,122225459.200,3276.800,3418.400,2333.600,0.135,0.520,99.049,0.290,0.0,0.005,1493147692.192,
0.145,0.540,98.954,0.355,0.0,0.005,128275251.200,4096.0,101874.600,136099081.800,0.0,0.0,4037.800,2427.800,0.0,0.0,0.0,2991030272.0,2072576.0,31031566336.0,1.34755524608e+11,0.0,0.0,128091750.400,4096.0,4036.400,2425.400,0.145,0.540,98.954,0.355,0.0,0.005,1493147697.192,
0.130,0.576,98.929,0.355,0.0,0.010,138204774.400,0.0,99887.800,144513031.400,0.0,0.0,4242.0,2612.800,0.400,0.0,0.0,2998689792.0,2072576.0,31722475520.0,1.34056955904e+11,0.0,0.0,138204774.400,0.0,4241.800,2612.800,0.130,0.576,98.929,0.355,0.0,0.010,1493147702.192,
0.155,0.590,98.824,0.430,0.0,0.0,141025280.0,2457.600,112190.800,143822500.0,0.0,0.0,4195.800,2648.600,0.200,0.0,0.0,3032739840.0,2080768.0,32427749376.0,1.33317623808e+11,0.0,0.0,141182566.400,2457.600,4202.600,2651.200,0.155,0.590,98.824,0.430,0.0,0.0,1493147707.192,
0.155,0.641,98.794,0.400,0.0,0.010,149051801.600,0.0,122200.400,155465359.200,0.0,0.0,4552.800,2831.800,0.600,0.400,0.0,3041988608.0,2080768.0,33173131264.0,1.32562993152e+11,0.0,0.0,149078016.0,0.0,4547.0,2830.600,0.155,0.636,98.799,0.400,0.0,0.010,1493147712.192,
0.155,0.646,98.749,0.440,0.0,0.010,149921792.0,2457.600,120358.400,160876669.0,0.0,0.0,4573.600,2843.0,0.0,0.0,0.0,3014721536.0,2088960.0,33921556480.0,1.31841826816e+11,0.0,0.0,149738291.200,2457.600,4572.600,2841.200,0.155,0.646,98.749,0.440,0.0,0.010,1493147717.192,
0.125,0.455,99.090,0.320,0.0,0.010,109999718.400,0.0,73514.600,110977776.600,0.0,0.0,3061.400,2106.0,0.0,0.0,0.0,3055235072.0,2088960.0,34471448576.0,1.31251421184e+11,0.0,0.0,109999718.400,0.0,3061.400,2106.0,0.125,0.455,99.090,0.320,0.0,0.010,1493147722.192,
0.080,0.320,99.349,0.240,0.0,0.010,76179046.400,4096.0,74438.200,83706872.600,0.0,0.0,2773.600,1546.200,0.0,0.600,0.200,3024351232.0,2097152.0,34853236736.0,1.30900508672e+11,0.0,0.0,76179046.400,4096.0,2773.600,1546.200,0.080,0.320,99.349,0.240,0.0,0.010,1493147727.192,
0.010,0.005,99.975,0.010,0.0,0.0,0.0,4096.0,2761.200,13944.600,0.0,0.0,129.600,131.0,0.0,0.0,0.0,3036291072.0,2105344.0,34853236736.0,1.3088856064e+11,0.0,0.0,0.0,4096.0,129.600,131.0,0.010,0.005,99.975,0.010,0.0,0.0,1493147732.192,
0.010,0.0,99.990,0.0,0.0,0.0,0.0,0.0,3122.600,12932.800,0.0,0.0,144.200,140.200,0.0,0.0,0.0,3036291072.0,2105344.0,34853236736.0,1.3088856064e+11,0.0,0.0,0.0,0.0,144.400,140.600,0.010,0.005,99.985,0.0,0.0,0.0,1493147737.192,
0.115,1.000,98.845,0.040,0.0,0.0,13107.200,13107.200,5127.0,15316.0,0.0,0.0,592.200,710.0,0.600,0.0,9.0,2983378944.0,1630208.0,3020574720.0,1.6277460992e+11,0.0,0.0,13107.200,13107.200,592.400,710.0,0.115,0.995,98.850,0.040,0.0,0.0,1493147742.192,
0.075,0.110,99.520,0.295,0.0,0.0,1407385.600,17203.200,3515.600,14055.600,0.0,0.0,452.600,505.600,0.0,0.400,4.600,2981720064.0,1687552.0,132571136.0,1.6566421504e+11,0.0,0.0,1407385.600,17203.200,452.200,505.200,0.075,0.115,99.515,0.295,0.0,0.0,1493147747.192,
0.115,0.380,98.639,0.836,0.0,0.030,112820224.0,3276.800,93949.400,64199642.400,0.0,0.0,2870.0,2088.800,0.400,0.200,0.0,3257896960.0,1695744.0,696725504.0,1.64823875584e+11,0.0,0.0,112820224.0,3276.800,2872.400,2089.0,0.115,0.380,98.639,0.836,0.0,0.030,1493147752.192,
0.190,0.741,98.548,0.491,0.0,0.030,175771648.0,2457.600,258627.800,232232343.400,0.0,0.0,7844.800,3390.600,0.600,1.200,0.200,3031506944.0,1703936.0,1575718912.0,1.64171264e+11,0.0,0.0,176007577.600,2457.600,7851.600,3395.800,0.190,0.741,98.542,0.496,0.0,0.030,1493147757.192,
0.175,0.731,98.658,0.426,0.0,0.010,173990707.200,3276.800,196489.800,178010176.400,0.0,0.0,6551.600,3247.200,0.600,0.400,0.0,3049062400.0,1712128.0,2445316096.0,1.63284103168e+11,0.0,0.0,173964492.800,3276.800,6550.0,3245.0,0.175,0.731,98.658,0.426,0.0,0.010,1493147762.192,
0.266,1.007,97.891,0.822,0.0,0.015,245174272.0,2457.600,279957.0,262885787.0,0.0,0.0,9479.400,4539.200,0.200,1.400,0.0,3018559488.0,1720320.0,3669983232.0,1.62089930752e+11,0.0,0.0,245148057.600,2457.600,9473.200,4537.800,0.266,1.002,97.901,0.817,0.0,0.015,1493147767.192,
0.200,0.661,98.712,0.416,0.0,0.010,177890918.400,0.0,228142.200,186159373.0,0.0,0.0,7370.0,3356.0,0.400,0.800,0.0,3039293440.0,1720320.0,4558639104.0,1.61180540928e+11,0.0,0.0,177707417.600,0.0,7375.600,3354.200,0.200,0.666,98.707,0.416,0.0,0.010,1493147772.192,
0.255,0.932,98.026,0.771,0.0,0.015,237577830.400,4915.200,286239.400,241935021.0,0.0,0.0,9226.200,4357.600,0.600,0.400,0.0,3070115840.0,1728512.0,5748113408.0,1.59960236032e+11,0.0,0.0,237761331.200,4915.200,9223.400,4360.600,0.255,0.932,98.026,0.772,0.0,0.015,1493147777.192,
0.200,0.791,98.428,0.551,0.0,0.030,188318515.200,819.200,237961.200,203209251.800,0.0,0.0,7784.200,3522.200,0.200,0.0,0.0,3055042560.0,1728512.0,6688907264.0,1.59034515456e+11,0.0,0.0,188135014.400,819.200,7782.600,3519.600,0.200,0.786,98.433,0.551,0.0,0.030,1493147782.192,
0.180,0.726,98.618,0.461,0.0,0.015,177691852.800,2457.600,201302.800,188579413.400,0.0,0.0,6635.200,3394.400,0.400,0.200,0.0,3039408128.0,1736704.0,7577460736.0,1.58161588224e+11,0.0,0.0,177691852.800,2457.600,6632.600,3394.0,0.180,0.726,98.618,0.461,0.0,0.015,1493147787.192,
0.150,0.576,98.738,0.531,0.0,0.005,160606617.600,0.0,146898.600,162217472.800,0.0,0.0,5415.200,3010.400,0.800,0.800,0.0,3082821632.0,1736704.0,8381571072.0,1.57314064384e+11,0.0,0.0,160816332.800,0.0,5416.600,3013.400,0.150,0.576,98.738,0.531,0.0,0.005,1493147792.192,
0.160,0.621,98.728,0.486,0.0,0.005,163751526.400,2457.600,157290.0,170299877.400,0.0,0.0,5429.200,3065.600,0.200,0.600,0.0,3103301632.0,1744896.0,9199394816.0,1.56475752448e+11,0.0,0.0,163541811.200,2457.600,5436.200,3062.800,0.160,0.621,98.728,0.486,0.0,0.005,1493147797.192,
0.175,0.716,98.532,0.571,0.0,0.005,188977152.0,0.0,189697.600,204213999.600,0.0,0.0,6090.400,3503.0,0.200,0.400,0.0,3073720320.0,1744896.0,10145026048.0,1.55559702528e+11,0.0,0.0,188977152.0,0.0,6082.0,3502.800,0.175,0.716,98.532,0.571,0.0,0.005,1493147802.192,
0.170,0.596,98.683,0.536,0.0,0.015,171825561.600,2457.600,160975.0,173171840.200,0.0,0.0,4628.800,3208.600,0.400,0.800,0.0,3120717824.0,1753088.0,11003150336.0,1.54654572544e+11,0.0,0.0,172061491.200,2457.600,4630.800,3211.800,0.170,0.601,98.678,0.536,0.0,0.015,1493147807.192,
0.185,0.736,98.427,0.626,0.0,0.025,200481177.600,0.0,222696.400,205932016.200,0.0,0.0,6522.0,3779.0,0.200,0.200,0.0,3150450688.0,1753088.0,12004974592.0,1.53623015424e+11,0.0,0.0,200245248.0,0.0,6524.400,3776.0,0.185,0.736,98.427,0.626,0.0,0.025,1493147812.192,
