"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","osd0.nobjs-scaling.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output 8osds.vary.nobjs.40K.dstat.osd0.log 5",,,,"Date:","07 May 2017 02:22:28 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","epoch"
0.065,1.065,98.540,0.320,0.0,0.010,1435238.400,15564.800,4764.600,9798.0,0.0,0.0,714.800,752.0,0.400,0.0,6.0,4343898112.0,1683456.0,307077120.0,1.64127535104e+11,0.0,0.0,1435238.400,15564.800,714.0,751.600,0.065,1.060,98.545,0.320,0.0,0.010,1494141798.984,
0.010,0.015,99.975,0.0,0.0,0.0,0.0,4915.200,6934.600,11557.200,0.0,0.0,235.600,299.400,0.0,0.0,0.400,4341743616.0,1691648.0,307077120.0,1.64129681408e+11,0.0,0.0,0.0,4915.200,235.400,299.400,0.010,0.015,99.975,0.0,0.0,0.0,1494141803.984,
0.015,0.020,99.960,0.005,0.0,0.0,0.0,12288.0,4703.600,9912.600,0.0,0.0,208.200,239.800,0.0,0.0,0.800,4346896384.0,1708032.0,307097600.0,1.64124491776e+11,0.0,0.0,0.0,12288.0,208.200,239.800,0.020,0.020,99.955,0.005,0.0,0.0,1494141808.984,
0.015,0.010,99.975,0.0,0.0,0.0,0.0,4915.200,3490.800,8470.800,0.0,0.0,190.800,220.0,0.0,0.0,0.400,4346777600.0,1716224.0,307089408.0,1.6412461056e+11,0.0,0.0,0.0,4915.200,190.800,220.0,0.015,0.010,99.975,0.0,0.0,0.0,1494141813.984,
0.015,0.015,99.965,0.005,0.0,0.0,0.0,2457.600,5502.800,9664.600,0.0,0.0,227.200,255.800,0.0,0.0,0.0,4345749504.0,1724416.0,307097600.0,1.64125622272e+11,0.0,0.0,0.0,2457.600,227.0,255.800,0.010,0.015,99.970,0.005,0.0,0.0,1494141818.984,
0.160,0.506,98.749,0.526,0.0,0.060,129285324.800,8192.0,183284.800,134402777.400,0.0,0.0,5552.0,3092.400,0.200,0.600,1.200,4331835392.0,1732608.0,953958400.0,1.63492667392e+11,0.0,0.0,129468825.600,8192.0,5555.800,3095.0,0.160,0.505,98.744,0.530,0.0,0.060,1494141823.984,
0.185,0.771,98.303,0.691,0.0,0.050,182168780.800,15564.800,284252.600,182471919.0,0.0,0.0,7779.200,4326.0,0.600,0.600,0.200,4369899520.0,1748992.0,1863180288.0,1.62545364992e+11,0.0,0.0,182166323.200,15564.800,7779.400,4327.200,0.190,0.771,98.303,0.686,0.0,0.050,1494141828.984,
0.190,0.681,98.427,0.666,0.0,0.035,168178483.200,9830.400,231621.400,140703495.0,0.0,0.0,8216.800,3990.200,0.200,0.600,0.400,4410654720.0,1757184.0,2703806464.0,1.61663975424e+11,0.0,0.0,167997440.0,9830.400,8213.0,3986.400,0.190,0.681,98.427,0.666,0.0,0.035,1494141833.984,
0.261,0.701,98.131,0.862,0.0,0.045,181065318.400,9011.200,261973.400,172861924.400,0.0,0.0,9001.800,4219.800,1.200,0.400,0.400,4475072512.0,1773568.0,3610607616.0,1.60692740096e+11,0.0,0.0,181272576.0,9011.200,9009.0,4224.0,0.256,0.701,98.131,0.867,0.0,0.045,1494141838.984,
0.275,0.701,98.362,0.636,0.0,0.025,169670246.400,4915.200,286559.400,183879749.200,0.0,0.0,8353.400,4031.600,0.600,0.800,0.400,4435730432.0,1781760.0,4459778048.0,1.59882903552e+11,0.0,0.0,169698918.400,4915.200,8351.400,4033.0,0.275,0.706,98.362,0.631,0.0,0.025,1494141843.984,
0.221,0.657,98.566,0.531,0.0,0.025,168388198.400,10649.600,261666.800,178863839.800,0.0,0.0,8466.0,4058.0,0.600,0.200,0.400,4427137024.0,1798144.0,5300060160.0,1.59051198464e+11,0.0,0.0,168309555.200,10649.600,8463.800,4055.0,0.226,0.657,98.561,0.531,0.0,0.025,1494141848.984,
0.190,0.641,98.542,0.596,0.0,0.030,157994188.800,8192.0,239942.200,159871007.600,0.0,0.0,8534.600,3775.600,0.200,0.400,0.0,4451487744.0,1806336.0,6091206656.0,1.58235693056e+11,0.0,0.0,157915545.600,8192.0,8536.800,3774.600,0.190,0.641,98.542,0.596,0.0,0.030,1494141853.984,
0.210,0.722,98.437,0.606,0.0,0.025,169984819.200,7372.800,268838.600,178862361.600,0.0,0.0,9179.600,3981.600,0.200,0.400,0.400,4449931264.0,1822720.0,6941036544.0,1.57387403264e+11,0.0,0.0,169906176.0,7372.800,9177.800,3980.0,0.205,0.717,98.446,0.606,0.0,0.025,1494141858.984,
0.236,0.692,98.491,0.546,0.0,0.035,172806144.0,1638.400,273385.200,196562710.400,0.0,0.0,9587.800,4154.800,0.600,0.800,0.800,4374265856.0,1822720.0,7803162624.0,1.56600942592e+11,0.0,0.0,172806144.0,1638.400,9590.400,4158.0,0.241,0.692,98.486,0.546,0.0,0.035,1494141863.984,
0.281,0.682,98.406,0.606,0.0,0.025,178448793.600,13926.400,283184.600,182212388.200,0.0,0.0,9839.200,4219.600,0.200,0.600,0.600,4403642368.0,1839104.0,8696360960.0,1.5567835136e+11,0.0,0.0,178448793.600,13926.400,9835.400,4216.400,0.276,0.682,98.411,0.606,0.0,0.025,1494141868.984,
0.270,0.801,98.087,0.796,0.0,0.045,193394278.400,7372.800,275759.200,190520048.600,0.0,0.0,9781.200,4529.800,1.0,0.400,0.400,4456873984.0,1855488.0,9664512000.0,1.5465695232e+11,0.0,0.0,193627750.400,7372.800,9785.800,4534.200,0.275,0.801,98.082,0.796,0.0,0.045,1494141873.984,
0.210,0.646,98.372,0.721,0.0,0.050,156449996.800,4915.200,273435.800,178426938.400,0.0,0.0,9164.800,3781.400,1.0,1.0,0.400,4391280640.0,1863680.0,10444328960.0,1.53942720512e+11,0.0,0.0,156216524.800,4915.200,9165.400,3780.800,0.210,0.646,98.372,0.721,0.0,0.050,1494141878.984,
0.261,0.651,98.482,0.576,0.0,0.030,165047500.800,11468.800,270730.0,167111618.600,0.0,0.0,9260.0,4040.800,0.400,0.200,0.800,4420472832.0,1880064.0,11268980736.0,1.5308886016e+11,0.0,0.0,165047500.800,11468.800,9255.200,4037.400,0.261,0.656,98.477,0.576,0.0,0.030,1494141883.984,
0.251,0.692,98.456,0.576,0.0,0.025,180879360.0,0.0,256386.400,185385035.600,0.0,0.0,9031.400,4300.0,0.800,0.800,0.0,4442370048.0,1880064.0,12176273408.0,1.52159670272e+11,0.0,0.0,181115289.600,0.0,9032.800,4302.600,0.246,0.692,98.457,0.581,0.0,0.025,1494141888.984,
0.240,0.761,98.432,0.531,0.0,0.035,184875417.600,7372.800,274534.400,184744801.800,0.0,0.0,9557.400,4311.600,0.0,0.400,0.400,4482269184.0,1896448.0,13099999232.0,1.51196028928e+11,0.0,0.0,184796774.400,7372.800,9557.800,4311.200,0.246,0.762,98.432,0.526,0.0,0.035,1494141893.984,
0.235,0.761,98.493,0.471,0.0,0.040,170532864.0,13926.400,288886.400,173943234.800,0.0,0.0,9750.0,4099.400,0.400,0.600,1.400,4499689472.0,2285568.0,13950636032.0,1.5032758272e+11,0.0,0.0,170532864.0,13926.400,9750.600,4098.800,0.230,0.761,98.498,0.471,0.0,0.040,1494141898.984,
0.270,0.721,98.362,0.611,0.0,0.035,176176332.800,16384.0,302742.600,202085375.600,0.0,0.0,10145.800,4223.800,0.400,0.200,0.400,4411871232.0,2306048.0,14832799744.0,1.49533216768e+11,0.0,0.0,176019046.400,16384.0,10146.400,4222.0,0.275,0.716,98.362,0.611,0.0,0.035,1494141903.984,
0.210,0.691,98.317,0.736,0.0,0.045,163636838.400,12288.0,284671.0,166508767.400,0.0,0.0,9431.800,3917.0,0.400,0.800,0.400,4444192768.0,2322432.0,15649173504.0,1.48684505088e+11,0.0,0.0,163636838.400,12288.0,9431.600,3916.800,0.205,0.696,98.317,0.736,0.0,0.045,1494141908.984,
0.210,0.596,98.587,0.566,0.0,0.040,155878195.200,4915.200,272184.400,169123169.600,0.0,0.0,9129.600,3834.400,0.400,0.0,0.0,4414676992.0,2330624.0,16430362624.0,1.47932823552e+11,0.0,0.0,155878195.200,4915.200,9129.800,3834.800,0.210,0.591,98.592,0.566,0.0,0.040,1494141913.984,
0.235,0.711,98.342,0.646,0.0,0.065,175679897.600,7372.800,277834.0,172375286.200,0.0,0.0,9534.400,4198.800,0.200,0.600,0.0,4474093568.0,2347008.0,17308831744.0,1.46994921472e+11,0.0,0.0,175837184.0,7372.800,9534.200,4202.400,0.235,0.711,98.342,0.646,0.0,0.065,1494141918.984,
0.205,0.616,98.723,0.416,0.0,0.040,146187059.200,0.0,258962.200,167228597.200,0.0,0.0,8763.800,3569.800,0.600,0.200,0.400,4404846592.0,2347008.0,18039615488.0,1.46333384704e+11,0.0,0.0,146213273.600,0.0,8762.200,3568.800,0.205,0.621,98.718,0.416,0.0,0.040,1494141923.984,
0.220,0.681,98.548,0.516,0.0,0.035,167556710.400,11468.800,248951.800,157158944.0,0.0,0.0,8924.800,3904.800,0.800,0.800,0.0,4498976768.0,2363392.0,18878238720.0,1.45400614912e+11,0.0,0.0,167556710.400,11468.800,8927.800,3904.200,0.225,0.676,98.548,0.516,0.0,0.035,1494141928.984,
0.200,0.651,98.542,0.581,0.0,0.025,162302361.600,11468.800,294675.600,186485202.0,0.0,0.0,7963.600,3839.400,0.0,0.200,0.0,4417183744.0,2371584.0,19687825408.0,1.44672813056e+11,0.0,0.0,162118860.800,11468.800,7960.0,3837.200,0.195,0.651,98.547,0.581,0.0,0.025,1494141933.984,
0.195,0.626,98.577,0.546,0.0,0.055,162226176.0,4096.0,252971.200,158004080.800,0.0,0.0,8708.600,3904.0,0.400,0.600,0.400,4481306624.0,2379776.0,20499554304.0,1.43796953088e+11,0.0,0.0,162383462.400,4096.0,8709.200,3906.600,0.195,0.631,98.572,0.546,0.0,0.055,1494141938.984,
0.120,0.365,99.234,0.260,0.0,0.020,76881100.800,9011.200,166281.600,134111956.0,0.0,0.0,5103.400,2096.400,0.200,0.0,0.400,4225171456.0,2396160.0,20885233664.0,1.43667392512e+11,0.0,0.0,76723814.400,9011.200,5099.600,2093.600,0.125,0.360,99.234,0.260,0.0,0.020,1494141943.984,
0.010,0.020,99.970,0.0,0.0,0.0,0.0,8192.0,4165.400,12271.0,0.0,0.0,187.800,224.200,0.0,0.0,0.400,4232802304.0,2404352.0,20885229568.0,1.43659757568e+11,0.0,0.0,0.0,8192.0,188.0,224.200,0.010,0.020,99.970,0.0,0.0,0.0,1494141948.984,
0.120,0.615,99.230,0.035,0.0,0.0,13926.400,19660.800,6330.0,10826.800,0.0,0.0,537.200,582.600,0.400,0.0,9.0,4202008576.0,1507328.0,3583381504.0,1.60993296384e+11,0.0,0.0,13926.400,19660.800,537.600,583.0,0.115,0.620,99.230,0.035,0.0,0.0,1494141953.984,
0.070,0.140,99.515,0.265,0.0,0.010,1411481.600,21299.200,7807.800,12166.800,0.0,0.0,514.600,587.600,0.200,0.0,4.400,4201857024.0,1572864.0,306941952.0,1.64269821952e+11,0.0,0.0,1411481.600,21299.200,514.0,587.200,0.070,0.135,99.520,0.265,0.0,0.010,1494141958.984,
0.005,0.010,99.985,0.0,0.0,0.0,0.0,4915.200,6319.400,10496.0,0.0,0.0,227.200,255.600,0.0,0.0,0.0,4200644608.0,1581056.0,306937856.0,1.64271030272e+11,0.0,0.0,0.0,4915.200,227.0,255.600,0.005,0.015,99.980,0.0,0.0,0.0,1494141963.984,
0.010,0.015,99.975,0.0,0.0,0.0,0.0,7372.800,3326.0,8417.600,0.0,0.0,151.200,163.0,0.0,0.0,0.400,4206874624.0,1597440.0,306941952.0,1.64264779776e+11,0.0,0.0,0.0,7372.800,151.600,163.0,0.010,0.010,99.980,0.0,0.0,0.0,1494141968.984,
0.0,0.020,99.945,0.035,0.0,0.0,2202009.600,0.0,5287.200,8961.400,0.0,0.0,214.200,280.0,0.200,1.400,0.0,4216983552.0,1597440.0,318509056.0,1.64243103744e+11,0.0,0.0,2437939.200,0.0,215.800,283.200,0.005,0.020,99.930,0.045,0.0,0.0,1494141973.984,
0.215,0.711,98.387,0.661,0.0,0.025,171361894.400,10649.600,272984.600,141435080.600,0.0,0.0,9040.200,4109.800,0.400,0.600,0.0,4400349184.0,1613824.0,1174216704.0,1.6320401408e+11,0.0,0.0,171230822.400,10649.600,9040.400,4108.800,0.210,0.711,98.402,0.651,0.0,0.025,1494141978.984,
0.225,0.727,98.472,0.541,0.0,0.035,174869708.800,3276.800,260229.400,178761027.200,0.0,0.0,9025.600,4254.0,0.200,0.800,0.400,4421459968.0,1622016.0,2047160320.0,1.62309951488e+11,0.0,0.0,174764851.200,3276.800,9026.0,4252.200,0.230,0.731,98.462,0.541,0.0,0.035,1494141983.984,
0.230,0.746,98.528,0.451,0.0,0.045,165752832.0,6553.600,312797.800,195521083.200,0.0,0.0,10096.0,4004.800,0.400,0.200,0.400,4315316224.0,1630208.0,2876297216.0,1.61586950144e+11,0.0,0.0,165752832.0,6553.600,10098.800,4004.800,0.225,0.741,98.538,0.451,0.0,0.045,1494141988.984,
0.265,0.781,98.148,0.771,0.0,0.035,181980364.800,6553.600,267837.600,158750197.200,0.0,0.0,9127.0,4183.600,0.200,0.200,0.0,4466450432.0,1642496.0,3785949184.0,1.6052615168e+11,0.0,0.0,181980364.800,6553.600,9126.0,4186.200,0.265,0.781,98.148,0.771,0.0,0.035,1494141993.984,
0.245,0.761,98.143,0.821,0.0,0.030,172100812.800,9011.200,276641.600,186007645.400,0.0,0.0,9561.400,4103.800,0.0,0.200,0.200,4446199808.0,1658880.0,4646420480.0,1.59685914624e+11,0.0,0.0,172100812.800,9011.200,9561.200,4100.800,0.250,0.761,98.138,0.821,0.0,0.030,1494141998.984,
0.225,0.656,98.353,0.706,0.0,0.060,164342169.600,3276.800,259346.800,163421836.0,0.0,0.0,8925.600,3933.0,0.600,0.200,0.400,4485533696.0,1667072.0,5468676096.0,1.58824316928e+11,0.0,0.0,164499456.0,3276.800,8927.0,3936.0,0.225,0.656,98.352,0.706,0.0,0.060,1494142003.984,
0.220,0.741,98.358,0.631,0.0,0.050,168270233.600,12288.0,282465.0,177533199.0,0.0,0.0,9542.200,4101.0,0.0,1.200,0.600,4486107136.0,1683456.0,6310871040.0,1.5798153216e+11,0.0,0.0,168296448.0,12288.0,9541.0,4100.0,0.215,0.741,98.363,0.631,0.0,0.050,1494142008.984,
0.200,0.746,98.307,0.706,0.0,0.040,173694976.0,0.0,290151.600,180379897.0,0.0,0.0,9830.400,4240.200,0.600,0.600,0.0,4490555392.0,1683456.0,7179628544.0,1.571083264e+11,0.0,0.0,173721190.400,0.0,9834.200,4241.200,0.200,0.746,98.307,0.706,0.0,0.040,1494142013.984,
0.230,0.741,98.123,0.861,0.0,0.045,172074598.400,10649.600,268979.0,181157576.600,0.0,0.0,9384.600,4109.400,0.0,0.800,0.0,4492075008.0,1699840.0,8039387136.0,1.56247031808e+11,0.0,0.0,172019712.0,10649.600,9381.400,4109.0,0.230,0.741,98.123,0.861,0.0,0.045,1494142018.984,
0.245,0.686,98.116,0.902,0.0,0.050,174371635.200,8192.0,271565.400,181404790.0,0.0,0.0,9443.600,4117.0,0.600,0.400,0.0,4498759680.0,1708032.0,8911917056.0,1.55367809024e+11,0.0,0.0,174426521.600,8192.0,9441.600,4116.800,0.245,0.686,98.111,0.907,0.0,0.050,1494142023.984,
0.280,0.826,97.703,1.126,0.0,0.065,189028761.600,6553.600,285705.0,194597587.0,0.0,0.0,9898.400,4364.600,0.0,0.0,0.800,4519493632.0,1716224.0,9855201280.0,1.54403782656e+11,0.0,0.0,188819046.400,6553.600,9901.200,4362.200,0.280,0.826,97.708,1.121,0.0,0.065,1494142028.984,
0.215,0.681,98.227,0.836,0.0,0.040,159404851.200,7372.800,285241.400,181302421.800,0.0,0.0,9480.200,3839.400,0.200,0.200,0.0,4452335616.0,1732608.0,10652119040.0,1.53674006528e+11,0.0,0.0,159404851.200,7372.800,9474.800,3839.400,0.215,0.681,98.227,0.836,0.0,0.040,1494142033.984,
0.240,0.676,98.382,0.661,0.0,0.040,161520844.800,8192.0,313389.400,200339508.800,0.0,0.0,10083.200,3920.600,0.200,0.600,0.0,4306178048.0,1740800.0,11459796992.0,1.53012477952e+11,0.0,0.0,161520844.800,8192.0,10085.800,3925.200,0.240,0.681,98.377,0.661,0.0,0.040,1494142038.984,
0.260,0.726,98.183,0.781,0.0,0.050,186912768.0,7372.800,257112.0,168414212.600,0.0,0.0,9144.0,4327.200,0.0,0.800,0.0,4436008960.0,1757184.0,12395298816.0,1.51947128832e+11,0.0,0.0,186912768.0,7372.800,9148.200,4323.0,0.260,0.721,98.188,0.781,0.0,0.050,1494142043.984,
0.190,0.667,98.341,0.777,0.0,0.025,177300275.200,3276.800,274812.800,170943069.400,0.0,0.0,9517.0,4073.600,0.0,1.0,0.0,4509011968.0,1765376.0,13281583104.0,1.50987833344e+11,0.0,0.0,177457561.600,3276.800,9512.400,4075.800,0.190,0.667,98.341,0.777,0.0,0.025,1494142048.984,
0.195,0.736,98.167,0.842,0.0,0.060,176020684.800,5734.400,293683.200,182814809.0,0.0,0.0,9845.800,4195.600,0.200,0.400,0.400,4523438080.0,1781760.0,14163427328.0,1.50091546624e+11,0.0,0.0,176099328.0,5734.400,9848.400,4198.200,0.200,0.736,98.157,0.846,0.0,0.060,1494142053.984,
0.215,0.711,98.268,0.766,0.0,0.040,162721792.0,2457.600,272401.600,191330033.200,0.0,0.0,9393.200,3961.800,0.400,0.800,0.0,4432744448.0,1781760.0,14976602112.0,1.49369065472e+11,0.0,0.0,162695577.600,2457.600,9390.800,3959.600,0.210,0.711,98.278,0.761,0.0,0.040,1494142058.984,
0.245,0.631,98.392,0.696,0.0,0.035,160369868.800,9011.200,264134.200,156248689.800,0.0,0.0,8949.400,3845.400,0.400,0.800,0.800,4491448320.0,1802240.0,15779086336.0,1.48507856896e+11,0.0,0.0,160265011.200,9011.200,8951.600,3844.0,0.245,0.631,98.392,0.696,0.0,0.035,1494142063.984,
0.190,0.661,98.377,0.737,0.0,0.035,168238284.800,13926.400,252919.200,159705705.600,0.0,0.0,8773.800,4070.200,0.800,0.400,0.0,4574715904.0,1818624.0,16619167744.0,1.4758449152e+11,0.0,0.0,168340684.800,13926.400,8772.200,4071.600,0.195,0.661,98.372,0.736,0.0,0.035,1494142068.984,
0.246,0.646,98.457,0.611,0.0,0.040,159375360.0,8192.0,277086.600,183991206.600,0.0,0.0,9436.400,3926.600,0.400,1.0,1.400,4493340672.0,1826816.0,17417568256.0,1.46867458048e+11,0.0,0.0,159430246.400,8192.0,9438.0,3926.800,0.245,0.651,98.452,0.611,0.0,0.040,1494142073.984,
0.240,0.601,98.328,0.781,0.0,0.050,154152960.0,10649.600,246211.800,154524204.600,0.0,0.0,8608.200,3663.800,0.600,0.400,0.0,4530855936.0,1843200.0,18186620928.0,1.46060873728e+11,0.0,0.0,153890816.0,10649.600,8604.600,3660.600,0.240,0.596,98.332,0.781,0.0,0.050,1494142078.984,
0.225,0.691,98.207,0.832,0.0,0.045,170690150.400,4915.200,288387.200,184375358.200,0.0,0.0,9766.200,4065.200,0.0,0.200,0.400,4504014848.0,1851392.0,19038134272.0,1.4523619328e+11,0.0,0.0,170690150.400,4915.200,9767.600,4065.600,0.220,0.696,98.207,0.832,0.0,0.045,1494142083.984,
0.215,0.611,98.352,0.781,0.0,0.040,150940876.800,2457.600,257850.0,165095099.800,0.0,0.0,8723.0,3671.0,0.400,0.200,0.400,4479418368.0,1859584.0,19794759680.0,1.4450415616e+11,0.0,0.0,150940876.800,2457.600,8725.0,3671.0,0.215,0.606,98.358,0.781,0.0,0.040,1494142088.984,
0.240,0.711,98.253,0.751,0.0,0.045,167061094.400,9011.200,255961.400,157868378.800,0.0,0.0,8926.400,4030.800,0.200,0.400,1.200,4561735680.0,1867776.0,20628938752.0,1.43587651584e+11,0.0,0.0,167163494.400,9011.200,8926.0,4032.600,0.245,0.716,98.243,0.751,0.0,0.045,1494142093.984,
0.090,0.300,99.295,0.295,0.0,0.020,50886246.400,11468.800,120198.600,107848367.400,0.0,0.0,3829.200,1514.0,0.0,0.0,0.0,4299063296.0,1884160.0,20885250048.0,1.43593996288e+11,0.0,0.0,50783846.400,11468.800,3824.800,1511.800,0.085,0.295,99.305,0.295,0.0,0.020,1494142098.984,
0.025,0.015,99.935,0.025,0.0,0.0,0.0,13926.400,5093.600,12886.0,0.0,0.0,245.200,298.400,0.200,0.0,0.800,4299063296.0,1900544.0,20885250048.0,1.43593979904e+11,0.0,0.0,0.0,13926.400,245.400,298.400,0.025,0.015,99.935,0.025,0.0,0.0,1494142103.984,
0.160,0.765,98.770,0.300,0.0,0.005,1404928.0,22937.600,6192.600,11474.600,0.0,0.0,763.200,875.400,0.400,0.0,14.0,4272177152.0,1474560.0,306647040.0,1.6419989504e+11,0.0,0.0,1404928.0,22937.600,765.400,875.400,0.165,0.765,98.765,0.300,0.0,0.005,1494142108.984,
0.050,0.020,99.900,0.030,0.0,0.0,23756.800,19660.800,5070.200,10923.800,0.0,0.0,316.0,382.400,0.0,0.0,1.600,4270174208.0,1490944.0,306978816.0,1.64201549824e+11,0.0,0.0,23756.800,19660.800,313.600,382.800,0.045,0.025,99.900,0.030,0.0,0.0,1494142113.984,
0.020,0.010,99.950,0.020,0.0,0.0,4096.0,9011.200,3798.200,9324.200,0.0,0.0,200.200,263.800,0.0,0.0,0.400,4271173632.0,1499136.0,306999296.0,1.64200521728e+11,0.0,0.0,4096.0,9011.200,200.400,263.400,0.020,0.005,99.955,0.020,0.0,0.0,1494142118.984,
0.015,0.015,99.950,0.020,0.0,0.0,0.0,7372.800,7172.400,11723.400,0.0,0.0,274.600,342.400,0.0,0.0,0.400,4270743552.0,1515520.0,307003392.0,1.64200931328e+11,0.0,0.0,0.0,7372.800,274.600,342.400,0.015,0.015,99.950,0.020,0.0,0.0,1494142123.984,
0.050,0.130,99.500,0.305,0.0,0.015,31739904.0,7372.800,42182.600,23397668.400,0.0,0.0,1220.200,961.400,0.0,0.0,0.800,4320931840.0,1523712.0,464207872.0,1.63993530368e+11,0.0,0.0,31739904.0,7372.800,1223.600,961.800,0.055,0.130,99.495,0.305,0.0,0.015,1494142128.984,
0.210,0.676,98.247,0.826,0.0,0.040,166458163.200,12288.0,221116.400,137441360.0,0.0,0.0,7741.600,3964.200,0.0,0.200,1.200,4497203200.0,1540096.0,1296322560.0,1.62985127936e+11,0.0,0.0,166458163.200,12288.0,7743.600,3964.0,0.205,0.676,98.253,0.826,0.0,0.040,1494142133.984,
0.230,0.706,98.151,0.857,0.0,0.055,171788697.600,4915.200,275253.0,178176464.200,0.0,0.0,9393.600,4141.0,0.800,0.600,0.400,4513673216.0,1548288.0,2157068288.0,1.62107904e+11,0.0,0.0,171998412.800,4915.200,9393.800,4145.600,0.230,0.706,98.151,0.857,0.0,0.055,1494142138.984,
0.220,0.676,98.393,0.671,0.0,0.040,157210214.400,15564.800,250085.0,156340610.800,0.0,0.0,8593.400,3778.200,0.600,0.200,0.400,4547366912.0,1564672.0,2943537152.0,1.61287725056e+11,0.0,0.0,157210214.400,15564.800,8594.0,3776.0,0.225,0.676,98.383,0.676,0.0,0.040,1494142143.984,
