"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","osd1.nobjs-scaling.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output 8osds.vary.nobjs.5K.osd1.dstat.log 5",,,,"Date:","05 May 2017 22:03:50 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","epoch"
0.135,0.515,98.343,1.001,0.0,0.005,129724416.0,0.0,62049.0,92981509.400,0.0,0.0,2711.600,2363.600,0.200,1.0,0.0,1871503360.0,2965504.0,1041747968.0,1.6586397696e+11,0.0,0.0,129724416.0,0.0,2716.200,2363.800,0.135,0.515,98.344,1.001,0.0,0.005,1494039880.044,
0.100,0.390,99.240,0.265,0.0,0.005,90243072.0,3276.800,50922.800,79177601.800,0.0,0.0,2204.400,1715.200,0.200,0.0,0.0,1926184960.0,2973696.0,1491869696.0,1.6535916544e+11,0.0,0.0,90243072.0,3276.800,2200.800,1715.0,0.100,0.385,99.245,0.265,0.0,0.005,1494039885.044,
0.075,0.320,99.360,0.245,0.0,0.0,78962688.0,819.200,43768.800,76537024.800,0.0,0.0,1971.600,1510.600,0.0,0.0,0.0,1956851712.0,2973696.0,1887563776.0,1.64932804608e+11,0.0,0.0,78962688.0,819.200,1970.600,1510.600,0.075,0.325,99.355,0.245,0.0,0.0,1494039890.044,
0.105,0.450,99.125,0.320,0.0,0.0,115530137.600,3276.800,42698.400,64917561.800,0.0,0.0,2169.400,2095.200,0.200,0.400,0.0,2220716032.0,2981888.0,2466246656.0,1.64090249216e+11,0.0,0.0,115766067.200,3276.800,2170.800,2098.0,0.105,0.445,99.130,0.320,0.0,0.0,1494039895.044,
0.090,0.295,99.375,0.230,0.0,0.010,76239667.200,0.0,45107.800,68733567.200,0.0,0.0,1935.200,1519.600,0.200,0.200,0.0,2285862912.0,2981888.0,2846846976.0,1.63644502016e+11,0.0,0.0,76003737.600,0.0,1936.0,1516.800,0.090,0.295,99.375,0.230,0.0,0.010,1494039900.044,
0.100,0.365,99.259,0.265,0.0,0.010,78962688.0,2457.600,81912.600,137699681.0,0.0,0.0,2924.0,1592.400,0.0,0.400,0.0,2000281600.0,2990080.0,3241684992.0,1.6353523712e+11,0.0,0.0,78962688.0,2457.600,2921.800,1592.400,0.100,0.365,99.259,0.265,0.0,0.010,1494039905.044,
0.070,0.265,99.490,0.175,0.0,0.0,56401920.0,0.0,47981.200,78599728.800,0.0,0.0,1900.400,1145.800,0.0,0.0,0.0,1916276736.0,2990080.0,3522953216.0,1.6333797376e+11,0.0,0.0,56401920.0,0.0,1900.400,1145.800,0.070,0.265,99.490,0.175,0.0,0.0,1494039910.044,
0.055,0.240,99.575,0.125,0.0,0.005,45121536.0,2457.600,66514.200,97985002.600,0.0,0.0,2118.200,1002.800,0.0,0.0,0.0,1661456384.0,2998272.0,3748294656.0,1.6336744448e+11,0.0,0.0,45121536.0,2457.600,2118.200,1002.800,0.055,0.240,99.575,0.125,0.0,0.005,1494039915.044,
0.095,0.350,99.295,0.255,0.0,0.005,90243072.0,0.0,57265.600,82978596.400,0.0,0.0,2257.600,1692.400,0.200,0.0,0.0,1716785152.0,2998272.0,4200095744.0,1.62860314624e+11,0.0,0.0,90243072.0,0.0,2257.600,1692.400,0.095,0.355,99.290,0.255,0.0,0.005,1494039920.044,
0.070,0.275,99.435,0.220,0.0,0.0,62042112.0,4096.0,54921.0,64869822.200,0.0,0.0,1908.0,1251.0,0.200,0.0,0.0,1718411264.0,3006464.0,4510711808.0,1.62548064256e+11,0.0,0.0,62042112.0,4096.0,1908.0,1251.0,0.070,0.270,99.440,0.220,0.0,0.0,1494039925.044,
0.090,0.340,99.109,0.461,0.0,0.0,95883264.0,4096.0,48115.800,76165482.600,0.0,0.0,2231.600,1794.400,0.200,0.0,0.0,1832177664.0,3014656.0,4988669952.0,1.6195633152e+11,0.0,0.0,95883264.0,4096.0,2231.600,1794.400,0.090,0.340,99.109,0.460,0.0,0.0,1494039930.044,
0.085,0.360,99.259,0.290,0.0,0.005,78962688.0,1638.400,80684.400,118945369.0,0.0,0.0,2830.600,1601.600,0.0,0.0,0.0,1662611456.0,3014656.0,5385273344.0,1.61729294336e+11,0.0,0.0,78962688.0,1638.400,2830.600,1601.600,0.085,0.365,99.255,0.290,0.0,0.005,1494039935.044,
0.120,0.485,99.014,0.375,0.0,0.005,118444032.0,2457.600,87189.200,126685342.800,0.0,0.0,3484.200,2229.800,0.0,0.200,0.0,1663844352.0,3022848.0,5977427968.0,1.61135898624e+11,0.0,0.0,118444032.0,2457.600,3484.200,2229.800,0.120,0.480,99.019,0.375,0.0,0.005,1494039940.044,
0.100,0.345,99.310,0.240,0.0,0.005,84602880.0,0.0,51535.400,73456563.800,0.0,0.0,2097.400,1613.600,0.0,0.0,0.0,1721774080.0,3022848.0,6400176128.0,1.60655220736e+11,0.0,0.0,84602880.0,0.0,2097.400,1613.600,0.100,0.345,99.310,0.240,0.0,0.005,1494039945.044,
0.045,0.240,99.535,0.175,0.0,0.005,55899750.400,2457.600,34531.0,58996518.800,0.0,0.0,1561.800,1146.800,0.200,0.200,0.0,1721208832.0,3031040.0,6679769088.0,1.60376184832e+11,0.0,0.0,56057036.800,2457.600,1563.0,1148.800,0.045,0.245,99.530,0.175,0.0,0.005,1494039950.044,
0.080,0.235,99.495,0.190,0.0,0.0,68209868.800,0.0,31473.200,65611007.600,0.0,0.0,1663.600,1337.200,0.200,0.0,0.200,1749921792.0,3031040.0,7019847680.0,1.6000739328e+11,0.0,0.0,68052582.400,0.0,1666.400,1335.600,0.080,0.230,99.499,0.190,0.0,0.0,1494039955.044,
0.080,0.300,99.415,0.205,0.0,0.0,72033894.400,3276.800,43582.600,81707720.800,0.0,0.0,2042.0,1457.600,0.0,0.200,0.0,1717243904.0,3039232.0,7381602304.0,1.59678308352e+11,0.0,0.0,72296038.400,3276.800,2039.400,1460.0,0.080,0.305,99.410,0.205,0.0,0.0,1494039960.044,
0.085,0.325,99.295,0.295,0.0,0.0,74611097.600,2457.600,68494.400,93700418.800,0.0,0.0,2369.200,1525.0,0.0,0.0,0.0,1636470784.0,3047424.0,7754125312.0,1.59386550272e+11,0.0,0.0,74348953.600,2457.600,2368.0,1522.200,0.085,0.325,99.295,0.295,0.0,0.0,1494039965.044,
0.045,0.185,99.605,0.160,0.0,0.005,45121536.0,0.0,27676.0,41459879.200,0.0,0.0,1252.600,939.800,0.200,0.0,0.0,1670897664.0,3047424.0,7978680320.0,1.59127568384e+11,0.0,0.0,45121536.0,0.0,1252.400,939.800,0.045,0.185,99.605,0.160,0.0,0.005,1494039970.044,
0.070,0.270,99.465,0.190,0.0,0.005,62042112.0,2457.600,47685.400,70604288.800,0.0,0.0,1881.400,1248.400,0.200,0.400,0.0,1639849984.0,3055616.0,8287948800.0,1.58849339392e+11,0.0,0.0,62042112.0,2457.600,1881.400,1248.400,0.070,0.270,99.465,0.190,0.0,0.005,1494039975.044,
0.085,0.300,99.335,0.270,0.0,0.010,78962688.0,0.0,44737.600,80851799.400,0.0,0.0,2075.600,1549.800,0.0,0.0,0.0,1672568832.0,3055616.0,8683470848.0,1.58421098496e+11,0.0,0.0,78962688.0,0.0,2075.600,1549.800,0.085,0.295,99.340,0.270,0.0,0.010,1494039980.044,
0.105,0.330,99.290,0.275,0.0,0.0,78962688.0,2457.600,60782.800,80118837.400,0.0,0.0,2236.200,1562.800,0.0,0.200,0.0,1672212480.0,3063808.0,9079160832.0,1.58025756672e+11,0.0,0.0,78962688.0,2457.600,2236.200,1563.0,0.105,0.335,99.285,0.275,0.0,0.0,1494039985.044,
0.095,0.350,99.129,0.420,0.0,0.005,93598515.200,0.0,71317.400,75521125.0,0.0,0.0,2638.200,1776.600,0.400,0.400,0.0,1772572672.0,3063808.0,9547038720.0,1.57457518592e+11,0.0,0.0,93782016.0,0.0,2639.0,1778.600,0.095,0.345,99.134,0.420,0.0,0.005,1494039990.044,
0.110,0.460,99.099,0.325,0.0,0.005,103808204.800,4096.0,91222.0,112506754.600,0.0,0.0,3120.200,1966.200,0.0,0.200,0.0,1754775552.0,3072000.0,10066157568.0,1.56956188672e+11,0.0,0.0,103624704.0,4096.0,3119.400,1964.0,0.110,0.465,99.094,0.325,0.0,0.005,1494039995.044,
0.100,0.370,99.329,0.190,0.0,0.010,90243072.0,4096.0,70562.600,117095773.800,0.0,0.0,2788.0,1785.600,0.0,0.200,0.0,1642229760.0,3080192.0,10515369984.0,1.56619513856e+11,0.0,0.0,90243072.0,4096.0,2788.0,1785.600,0.100,0.365,99.334,0.190,0.0,0.010,1494040000.044,
0.050,0.215,99.540,0.195,0.0,0.0,49813913.600,1638.400,34249.800,45587391.400,0.0,0.0,1465.800,997.400,0.200,0.0,0.0,1695203328.0,3080192.0,10766929920.0,1.56314980352e+11,0.0,0.0,50049843.200,1638.400,1467.400,1000.400,0.050,0.220,99.535,0.195,0.0,0.0,1494040005.044,
0.105,0.385,99.269,0.235,0.0,0.005,91190886.400,2457.600,78856.400,96575207.200,0.0,0.0,2812.200,1756.800,0.0,0.0,0.0,1671745536.0,3088384.0,11222802432.0,1.5588255744e+11,0.0,0.0,90954956.800,2457.600,2810.600,1753.800,0.105,0.385,99.270,0.235,0.0,0.005,1494040010.044,
0.065,0.270,99.440,0.220,0.0,0.005,62047027.200,0.0,46942.0,61650116.200,0.0,0.0,1773.0,1245.200,0.200,0.0,0.200,1705693184.0,3088384.0,11530539008.0,1.55540873216e+11,0.0,0.0,62047027.200,0.0,1775.200,1245.200,0.065,0.270,99.440,0.220,0.0,0.005,1494040015.044,
0.070,0.300,99.410,0.220,0.0,0.0,73322496.0,2457.600,49514.0,79609720.0,0.0,0.0,2053.800,1462.800,0.0,0.400,0.0,1677475840.0,3096576.0,11898974208.0,1.55200647168e+11,0.0,0.0,73322496.0,2457.600,2051.600,1462.800,0.070,0.295,99.415,0.220,0.0,0.0,1494040020.044,
0.075,0.250,99.560,0.105,0.0,0.010,62042112.0,0.0,62652.400,66362310.200,0.0,0.0,2193.600,1338.0,0.0,0.200,0.0,1678295040.0,3096576.0,12208709632.0,1.54890092544e+11,0.0,0.0,62042112.0,0.0,2194.600,1338.0,0.075,0.250,99.560,0.105,0.0,0.010,1494040025.044,
0.105,0.420,99.204,0.270,0.0,0.0,106871193.600,3276.800,78366.600,99358537.0,0.0,0.0,2978.200,1980.600,0.400,0.200,0.0,1734434816.0,3104768.0,12743966720.0,1.54298687488e+11,0.0,0.0,107107123.200,3276.800,2978.600,1983.400,0.105,0.425,99.199,0.270,0.0,0.0,1494040030.044,
0.105,0.395,99.224,0.270,0.0,0.005,90535526.400,2457.600,74042.800,111218785.400,0.0,0.0,2707.600,1729.600,0.0,0.0,0.0,1649418240.0,3112960.0,13195853824.0,1.53931808768e+11,0.0,0.0,90299596.800,2457.600,2706.600,1726.800,0.105,0.395,99.225,0.270,0.0,0.005,1494040035.044,
0.085,0.330,99.375,0.205,0.0,0.005,73322496.0,0.0,64792.800,76675123.0,0.0,0.0,2184.600,1504.800,0.0,0.200,0.0,1650286592.0,3112960.0,13563097088.0,1.53563697152e+11,0.0,0.0,73322496.0,0.0,2184.200,1504.800,0.085,0.330,99.375,0.205,0.0,0.005,1494040040.044,
0.070,0.240,99.540,0.150,0.0,0.0,67682304.0,2457.600,48244.400,62394218.0,0.0,0.0,1897.800,1341.600,0.0,0.400,0.0,1709285376.0,3121152.0,13901451264.0,1.53166336e+11,0.0,0.0,67682304.0,2457.600,1897.800,1341.600,0.070,0.235,99.544,0.150,0.0,0.0,1494040045.044,
0.085,0.275,99.500,0.135,0.0,0.005,67682304.0,0.0,42091.400,67779076.0,0.0,0.0,1754.800,1339.600,0.0,0.0,0.0,1710870528.0,3121152.0,14239739904.0,1.52826462208e+11,0.0,0.0,67682304.0,0.0,1754.800,1339.600,0.085,0.275,99.500,0.135,0.0,0.005,1494040050.044,
0.040,0.175,99.695,0.085,0.0,0.005,39481344.0,2457.600,33420.400,52695042.0,0.0,0.0,1361.400,858.400,0.0,0.0,0.0,1652703232.0,3129344.0,14436990976.0,1.5268737024e+11,0.0,0.0,39481344.0,2457.600,1361.400,858.400,0.040,0.175,99.695,0.085,0.0,0.005,1494040055.044,
0.100,0.335,99.355,0.205,0.0,0.005,84602880.0,0.0,51926.200,78433356.400,0.0,0.0,2205.800,1666.800,0.200,0.200,0.0,1712992256.0,3129344.0,14859317248.0,1.52204754944e+11,0.0,0.0,84602880.0,0.0,2207.0,1667.0,0.100,0.335,99.355,0.205,0.0,0.005,1494040060.044,
0.095,0.365,99.315,0.225,0.0,0.0,84602880.0,4096.0,71981.0,93912440.800,0.0,0.0,2572.800,1641.800,0.0,0.200,0.0,1684099072.0,3137536.0,15283666944.0,1.5180929024e+11,0.0,0.0,84602880.0,4096.0,2571.600,1641.600,0.095,0.365,99.315,0.225,0.0,0.0,1494040065.044,
0.110,0.430,99.164,0.295,0.0,0.0,101523456.0,4096.0,86058.200,110800037.0,0.0,0.0,2975.800,1963.800,0.0,0.600,0.0,1654808576.0,3145728.0,15791247360.0,1.51330992128e+11,0.0,0.0,101523456.0,4096.0,2975.800,1963.800,0.110,0.435,99.159,0.295,0.0,0.0,1494040070.044,
0.115,0.460,99.029,0.390,0.0,0.005,112803840.0,1638.400,82164.400,118004778.200,0.0,0.0,3088.0,2096.600,0.600,0.200,0.0,1658298368.0,3145728.0,16355274752.0,1.50763474944e+11,0.0,0.0,112803840.0,1638.400,3088.0,2096.600,0.115,0.455,99.034,0.390,0.0,0.005,1494040075.044,
0.055,0.205,99.575,0.165,0.0,0.0,45121536.0,2457.600,36133.0,47186660.800,0.0,0.0,1359.600,943.600,0.400,0.0,0.0,1658335232.0,3153920.0,16580399104.0,1.50538305536e+11,0.0,0.0,45121536.0,2457.600,1359.600,943.600,0.055,0.205,99.575,0.165,0.0,0.0,1494040080.044,
0.050,0.180,99.625,0.140,0.0,0.005,39481344.0,0.0,31707.600,40905681.200,0.0,0.0,1216.200,902.600,0.0,0.200,0.0,1662283776.0,3153920.0,16777678848.0,1.50337077248e+11,0.0,0.0,39481344.0,0.0,1216.400,903.0,0.050,0.180,99.625,0.140,0.0,0.005,1494040085.044,
0.125,0.480,99.024,0.370,0.0,0.0,120567398.400,2457.600,85217.0,114393488.400,0.0,0.0,2907.800,2234.400,0.400,0.0,0.0,1731186688.0,3162112.0,17381199872.0,1.4966464512e+11,0.0,0.0,120777113.600,2457.600,2914.0,2237.0,0.125,0.485,99.019,0.370,0.0,0.0,1494040090.044,
0.015,0.055,99.920,0.010,0.0,0.0,3516825.600,0.0,16052.800,15796568.800,0.0,0.0,487.800,285.800,0.0,0.0,0.0,1662238720.0,3162112.0,17398710272.0,1.49716082688e+11,0.0,0.0,3307110.400,0.0,481.600,283.200,0.015,0.050,99.925,0.010,0.0,0.0,1494040095.044,
0.015,0.010,99.965,0.010,0.0,0.0,0.0,3276.800,3456.200,7761.200,0.0,0.0,166.600,166.400,0.0,0.0,0.0,1662230528.0,3170304.0,17398710272.0,1.49716082688e+11,0.0,0.0,0.0,3276.800,166.600,166.400,0.015,0.015,99.960,0.010,0.0,0.0,1494040100.044,
0.005,0.025,99.965,0.005,0.0,0.0,0.0,2457.600,4712.200,9197.200,0.0,0.0,207.0,213.800,0.0,0.0,0.400,1662500864.0,3178496.0,17398702080.0,1.49715812352e+11,0.0,0.0,0.0,2457.600,207.0,213.800,0.005,0.020,99.970,0.005,0.0,0.0,1494040105.044,
0.015,0.015,99.970,0.0,0.0,0.0,0.0,0.0,3385.400,7917.200,0.0,0.0,174.200,177.800,0.0,0.0,0.0,1663119360.0,3178496.0,17398726656.0,1.4971516928e+11,0.0,0.0,0.0,0.0,174.0,177.800,0.015,0.015,99.970,0.0,0.0,0.0,1494040110.044,
0.170,0.675,98.855,0.300,0.0,0.0,1418035.200,31129.600,6964.0,11640.600,0.0,0.0,786.200,889.400,0.400,0.200,13.400,1639153664.0,1769472.0,341684224.0,1.66797586432e+11,0.0,0.0,1418035.200,31129.600,786.200,889.0,0.175,0.680,98.845,0.300,0.0,0.0,1494040115.044,
0.010,0.020,99.970,0.0,0.0,0.0,819.200,0.0,4275.0,8752.0,0.0,0.0,206.200,214.800,0.0,0.0,0.0,1637101568.0,1769472.0,342122496.0,1.66799200256e+11,0.0,0.0,819.200,0.0,206.200,214.800,0.005,0.015,99.980,0.0,0.0,0.0,1494040120.044,
0.010,0.015,99.965,0.010,0.0,0.0,0.0,10649.600,4942.800,9309.0,0.0,0.0,209.800,242.200,0.0,0.0,0.0,1638666240.0,1785856.0,342122496.0,1.667976192e+11,0.0,0.0,0.0,10649.600,209.800,242.200,0.010,0.015,99.965,0.010,0.0,0.0,1494040125.044,
0.015,0.020,99.960,0.005,0.0,0.0,0.0,4915.200,5386.800,9580.600,0.0,0.0,215.0,228.800,0.0,0.0,0.400,1637974016.0,1794048.0,342122496.0,1.66798303232e+11,0.0,0.0,0.0,4915.200,215.0,228.800,0.015,0.020,99.960,0.005,0.0,0.0,1494040130.044,
0.160,0.505,97.653,1.676,0.0,0.005,145618534.400,2457.600,39386.0,65807452.600,0.0,0.0,2392.800,2629.200,0.0,1.200,0.0,2063060992.0,1802240.0,1070927872.0,1.65644402688e+11,0.0,0.0,145802035.200,2457.600,2393.800,2631.200,0.160,0.505,97.653,1.676,0.0,0.005,1494040135.044,
0.095,0.305,99.224,0.365,0.0,0.010,74348953.600,4915.200,54570.800,97554025.200,0.0,0.0,2220.0,1455.800,0.200,0.0,0.0,1983397888.0,1810432.0,1441964032.0,1.6535302144e+11,0.0,0.0,74165452.800,4915.200,2225.600,1454.400,0.095,0.305,99.224,0.365,0.0,0.010,1494040140.044,
0.110,0.395,99.120,0.375,0.0,0.0,101523456.0,7372.800,30866.400,55901457.800,0.0,0.0,1868.600,1904.400,0.200,0.200,0.0,2209050624.0,1826816.0,1948692480.0,1.64620623872e+11,0.0,0.0,101523456.0,7372.800,1862.200,1903.800,0.110,0.400,99.115,0.375,0.0,0.0,1494040145.044,
0.115,0.380,99.104,0.395,0.0,0.005,101523456.0,9830.400,45091.400,76704236.600,0.0,0.0,2243.800,1925.200,0.0,0.0,0.400,2345992192.0,1835008.0,2457477120.0,1.63974889472e+11,0.0,0.0,101523456.0,9830.400,2243.600,1925.200,0.115,0.380,99.104,0.395,0.0,0.005,1494040150.044,
0.105,0.350,99.145,0.390,0.0,0.010,95887360.0,6553.600,42920.600,64562940.600,0.0,0.0,2065.200,1838.800,0.0,0.400,0.0,2514681856.0,1843200.0,2936254464.0,1.63327414272e+11,0.0,0.0,95887360.0,6553.600,2067.400,1838.800,0.110,0.345,99.145,0.390,0.0,0.010,1494040155.044,
0.090,0.310,99.335,0.265,0.0,0.0,73322496.0,4915.200,44896.400,77487049.200,0.0,0.0,2030.600,1446.800,0.200,0.0,0.0,2510635008.0,1851392.0,3303153664.0,1.62964553728e+11,0.0,0.0,73322496.0,4915.200,2032.0,1447.200,0.085,0.310,99.340,0.265,0.0,0.0,1494040160.044,
0.055,0.240,99.480,0.220,0.0,0.005,50761728.0,5734.400,48928.400,76222377.0,0.0,0.0,1833.800,1103.800,0.200,0.0,0.0,2393243648.0,1867776.0,3555696640.0,1.62829385728e+11,0.0,0.0,50761728.0,5734.400,1830.200,1103.400,0.055,0.245,99.475,0.220,0.0,0.005,1494040165.044,
0.075,0.220,99.600,0.100,0.0,0.005,50761728.0,0.0,32730.0,53084272.200,0.0,0.0,1501.200,1159.600,0.200,0.0,0.400,2391134208.0,1867776.0,3810865152.0,1.62576326656e+11,0.0,0.0,50761728.0,0.0,1501.200,1159.600,0.075,0.215,99.605,0.100,0.0,0.005,1494040170.044,
0.120,0.420,99.119,0.335,0.0,0.005,96538624.0,7372.800,81050.0,140172541.0,0.0,0.0,3170.200,1890.400,0.600,0.0,0.0,2200358912.0,1884160.0,4292780032.0,1.62285170688e+11,0.0,0.0,96722124.800,7372.800,3171.200,1892.800,0.120,0.425,99.114,0.335,0.0,0.005,1494040175.044,
0.070,0.340,99.410,0.170,0.0,0.010,59967078.400,8192.0,77441.400,110067128.800,0.0,0.0,2621.0,1289.600,0.200,0.200,0.0,1989455872.0,1892352.0,4593496064.0,1.62195349504e+11,0.0,0.0,60019507.200,8192.0,2621.600,1290.200,0.070,0.340,99.410,0.170,0.0,0.010,1494040180.044,
0.110,0.420,99.054,0.415,0.0,0.0,105381068.800,10649.600,62673.200,97758398.200,0.0,0.0,2762.200,2011.0,0.400,0.400,0.0,2040025088.0,1908736.0,5120868352.0,1.61617391616e+11,0.0,0.0,105381068.800,10649.600,2762.0,2010.800,0.110,0.420,99.049,0.420,0.0,0.0,1494040185.044,
0.110,0.410,99.054,0.415,0.0,0.010,93445324.800,4915.200,82868.200,112387556.200,0.0,0.0,3016.0,1803.200,0.0,0.200,0.400,1972355072.0,1916928.0,5586829312.0,1.6121909248e+11,0.0,0.0,93209395.200,4915.200,3017.400,1800.600,0.110,0.405,99.064,0.410,0.0,0.010,1494040190.044,
0.110,0.535,98.914,0.430,0.0,0.010,112812032.0,3276.800,110097.600,141241152.0,0.0,0.0,3713.200,2200.400,0.200,0.200,0.200,1863700480.0,1925120.0,6150598656.0,1.60763969536e+11,0.0,0.0,112812032.0,3276.800,3710.600,2200.200,0.110,0.535,98.915,0.430,0.0,0.010,1494040195.044,
0.090,0.375,99.270,0.255,0.0,0.010,82422988.800,6553.600,74778.400,88473833.200,0.0,0.0,2723.600,1628.200,0.200,0.0,0.0,1856483328.0,1933312.0,6563880960.0,1.60357896192e+11,0.0,0.0,82606489.600,6553.600,2724.600,1630.400,0.090,0.380,99.265,0.255,0.0,0.010,1494040200.044,
0.095,0.425,99.250,0.225,0.0,0.005,81142579.200,5734.400,116721.800,119907101.800,0.0,0.0,3751.800,1661.200,0.200,0.0,0.0,1696317440.0,1949696.0,6969688064.0,1.60112238592e+11,0.0,0.0,80959078.400,5734.400,3753.800,1659.400,0.095,0.425,99.250,0.225,0.0,0.005,1494040205.044,
0.115,0.485,99.005,0.390,0.0,0.005,107163648.0,8192.0,102269.400,102760011.800,0.0,0.0,3481.400,2059.400,0.200,0.0,0.400,1754202112.0,1957888.0,7504744448.0,1.59519289344e+11,0.0,0.0,107163648.0,8192.0,3485.600,2059.200,0.115,0.480,99.010,0.390,0.0,0.005,1494040210.044,
0.055,0.255,99.545,0.145,0.0,0.0,50761728.0,11468.800,73124.800,71582363.800,0.0,0.0,2416.200,1110.0,0.200,0.0,0.0,1639096320.0,1974272.0,7759065088.0,1.59380058112e+11,0.0,0.0,50761728.0,11468.800,2408.800,1109.800,0.055,0.255,99.545,0.145,0.0,0.0,1494040215.044,
0.070,0.285,99.475,0.170,0.0,0.0,62042112.0,2457.600,72478.0,59569441.800,0.0,0.0,2246.800,1266.0,0.0,0.200,0.0,1671094272.0,1974272.0,8067411968.0,1.5903971328e+11,0.0,0.0,62042112.0,2457.600,2246.800,1266.0,0.070,0.290,99.470,0.170,0.0,0.0,1494040220.044,
0.095,0.335,99.320,0.245,0.0,0.005,84602880.0,9830.400,76143.800,74342287.400,0.0,0.0,2901.0,1650.800,0.400,0.0,0.0,1753747456.0,1990656.0,8491266048.0,1.58533189632e+11,0.0,0.0,84602880.0,9830.400,2901.800,1650.800,0.095,0.335,99.320,0.245,0.0,0.005,1494040225.044,
