"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client0.nobjs-scaling.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output 8osds.vary.nobjs.20K.dstat.client0.log 5",,,,"Date:","06 May 2017 18:34:32 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","epoch"
3.403,7.690,88.575,0.186,0.0,0.146,0.0,172851.200,186264857.200,111465.800,0.0,0.0,11308.600,30725.400,5.400,0.0,0.0,4747075584.0,269942784.0,1.63094642688e+11,668532736.0,0.0,0.0,0.0,172851.200,11310.600,30742.0,3.409,7.691,88.569,0.186,0.0,0.146,1494113777.649,
3.422,7.993,88.324,0.100,0.0,0.161,0.0,126156.800,207018115.200,89175.600,0.0,0.0,9396.800,29478.800,4.600,0.0,0.0,4748570624.0,269955072.0,1.63094810624e+11,666857472.0,0.0,0.0,0.0,126156.800,9389.600,29442.400,3.417,7.993,88.329,0.100,0.0,0.161,1494113782.649,
3.382,8.010,88.382,0.146,0.0,0.080,0.0,158924.800,209845112.800,80629.400,0.0,0.0,9435.0,28754.800,4.600,0.0,0.0,4748288000.0,269963264.0,1.63095052288e+11,666890240.0,0.0,0.0,0.0,158924.800,9437.800,28756.0,3.382,8.015,88.377,0.146,0.0,0.080,1494113787.649,
3.464,8.113,88.177,0.126,0.0,0.120,0.0,133529.600,208533280.800,68368.800,0.0,0.0,10607.200,30412.600,4.400,0.0,0.0,4761899008.0,269971456.0,1.63095232512e+11,653090816.0,0.0,0.0,0.0,133529.600,10604.0,30412.0,3.464,8.112,88.178,0.125,0.0,0.120,1494113792.649,
3.470,7.603,88.686,0.136,0.0,0.105,0.0,157286.400,225172664.200,70131.800,0.0,0.0,8784.800,28663.600,4.600,0.0,0.0,4757729280.0,269975552.0,1.6309547008e+11,657018880.0,0.0,0.0,0.0,157286.400,8785.200,28679.400,3.466,7.605,88.688,0.136,0.0,0.105,1494113797.649,
3.482,7.957,88.325,0.095,0.0,0.140,0.0,121241.600,192565643.0,50315.800,0.0,0.0,10213.600,30499.0,3.800,0.0,0.0,4774686720.0,269991936.0,1.63057364992e+11,678150144.0,0.0,0.0,0.0,121241.600,10215.200,30509.200,3.491,7.951,88.322,0.095,0.0,0.140,1494113802.649,
3.391,8.191,88.137,0.155,0.0,0.125,0.0,154009.600,152551759.400,49091.200,0.0,0.0,7188.400,28283.400,5.0,0.0,0.0,4771270656.0,269991936.0,1.63057586176e+11,681345024.0,0.0,0.0,0.0,154009.600,7187.0,28291.800,3.391,8.191,88.137,0.155,0.0,0.125,1494113807.649,
3.395,7.693,88.722,0.121,0.0,0.070,0.0,122060.800,203010671.800,66060.800,0.0,0.0,8381.0,29079.800,4.600,0.0,0.400,4739186688.0,270000128.0,1.63057758208e+11,713248768.0,0.0,0.0,0.0,122060.800,8390.400,29049.800,3.385,7.698,88.726,0.121,0.0,0.070,1494113812.649,
3.360,7.965,88.394,0.161,0.0,0.121,0.0,158105.600,224648276.600,84029.0,0.0,0.0,9279.400,27486.600,3.800,0.0,0.0,4748050432.0,270004224.0,1.63057958912e+11,704180224.0,0.0,0.0,0.0,158105.600,9269.0,27514.200,3.365,7.960,88.394,0.161,0.0,0.121,1494113817.649,
3.432,7.903,88.359,0.135,0.0,0.171,0.0,131891.200,181543407.0,64149.200,0.0,0.0,6928.200,28763.400,4.800,0.0,0.0,4753444864.0,270012416.0,1.63058159616e+11,698576896.0,0.0,0.0,0.0,131891.200,6928.600,28735.400,3.432,7.908,88.354,0.135,0.0,0.171,1494113822.649,
3.333,8.046,88.396,0.130,0.0,0.095,0.0,164659.200,152296303.400,51249.600,0.0,0.0,6530.0,28349.0,4.800,0.0,0.0,4756131840.0,270024704.0,1.63058372608e+11,695664640.0,0.0,0.0,0.0,164659.200,6542.0,28391.0,3.333,8.046,88.396,0.130,0.0,0.095,1494113827.649,
3.355,8.430,87.964,0.095,0.0,0.155,0.0,113049.600,186410044.600,90492.800,0.0,0.0,9187.400,28451.0,4.800,0.0,0.0,4756209664.0,270028800.0,1.6305852416e+11,695431168.0,0.0,0.0,0.0,113049.600,9175.0,28420.600,3.360,8.425,87.964,0.095,0.0,0.155,1494113832.649,
3.324,8.234,88.247,0.120,0.0,0.075,0.0,161382.400,169181667.800,68501.200,0.0,0.0,6896.0,29146.600,4.400,0.0,0.0,4760666112.0,270041088.0,1.63058745344e+11,690741248.0,0.0,0.0,0.0,161382.400,6896.0,29163.800,3.319,8.234,88.252,0.120,0.0,0.075,1494113837.649,
3.394,8.103,88.312,0.095,0.0,0.095,0.0,116326.400,179796954.400,76583.0,0.0,0.0,8879.600,29615.800,4.400,0.0,0.0,4754857984.0,270041088.0,1.630588928e+11,696401920.0,0.0,0.0,0.0,116326.400,8880.200,29581.600,3.389,8.104,88.317,0.095,0.0,0.095,1494113842.649,
3.373,8.042,88.333,0.161,0.0,0.090,0.0,154828.800,183611356.200,74408.400,0.0,0.0,7230.0,29217.400,5.0,0.0,0.0,4764553216.0,270049280.0,1.63059101696e+11,686489600.0,0.0,0.0,0.0,154828.800,7229.400,29219.200,3.373,8.047,88.328,0.161,0.0,0.090,1494113847.649,
3.371,8.088,88.395,0.111,0.0,0.035,0.0,117964.800,177080319.800,61520.400,0.0,0.0,6997.200,29317.400,4.200,0.0,0.0,4757377024.0,270049280.0,1.63059286016e+11,693481472.0,0.0,0.0,0.0,117964.800,6997.200,29325.800,3.376,8.083,88.395,0.111,0.0,0.035,1494113852.649,
3.268,7.927,88.589,0.171,0.0,0.045,0.0,160563.200,163306655.600,50702.400,0.0,0.0,6239.400,29206.200,4.600,0.0,0.0,4754706432.0,270057472.0,1.63059482624e+11,695947264.0,0.0,0.0,0.0,160563.200,6239.600,29241.0,3.268,7.926,88.590,0.171,0.0,0.045,1494113857.649,
3.440,8.070,88.315,0.126,0.0,0.050,0.0,125337.600,178949601.600,63863.600,0.0,0.0,7466.200,28751.800,4.600,0.0,0.600,4749893632.0,270061568.0,1.63059642368e+11,700596224.0,0.0,0.0,0.0,125337.600,7466.800,28709.200,3.440,8.074,88.310,0.126,0.0,0.050,1494113862.649,
3.397,8.290,88.147,0.125,0.0,0.040,0.0,147456.0,127182130.400,39671.0,0.0,0.0,5287.0,27530.600,4.800,0.0,0.0,4765020160.0,270069760.0,1.63059838976e+11,685264896.0,0.0,0.0,0.0,147456.0,5286.800,27534.0,3.393,8.292,88.150,0.125,0.0,0.040,1494113867.649,
3.394,7.877,88.529,0.146,0.0,0.055,0.0,147456.0,154080907.800,55180.600,0.0,0.0,6218.0,29044.800,5.200,0.0,0.0,4748759040.0,270069760.0,1.63059994624e+11,701370368.0,0.0,0.0,0.0,147456.0,6217.800,29044.800,3.398,7.871,88.530,0.146,0.0,0.055,1494113872.649,
3.378,7.905,88.482,0.130,0.0,0.105,0.0,118784.0,163621967.800,53330.200,0.0,0.0,7395.200,28690.800,4.600,0.0,0.0,4765454336.0,270077952.0,1.63060166656e+11,684494848.0,0.0,0.0,0.0,118784.0,7394.800,28703.0,3.377,7.904,88.483,0.130,0.0,0.105,1494113877.649,
3.279,8.075,88.415,0.151,0.0,0.080,0.0,154009.600,175397446.400,57854.400,0.0,0.0,7771.800,29088.600,4.800,0.0,0.0,4769378304.0,270077952.0,1.63060396032e+11,680341504.0,0.0,0.0,0.0,154009.600,7772.0,29098.0,3.280,8.071,88.418,0.151,0.0,0.080,1494113882.649,
3.334,8.199,88.276,0.126,0.0,0.065,0.0,117964.800,150974496.200,41456.200,0.0,0.0,6150.800,27244.400,4.400,0.0,0.0,4770721792.0,270094336.0,1.6306055168e+11,678825984.0,0.0,0.0,0.0,117964.800,6151.800,27247.200,3.334,8.203,88.273,0.126,0.0,0.065,1494113887.649,
3.475,8.350,87.949,0.151,0.0,0.075,0.0,151552.0,180469441.400,59186.400,0.0,0.0,6842.0,29133.800,4.200,0.0,0.0,4762247168.0,270102528.0,1.63060744192e+11,687099904.0,0.0,0.0,0.0,151552.0,6840.800,29113.400,3.480,8.345,87.949,0.151,0.0,0.075,1494113892.649,
3.429,8.044,88.095,0.356,0.0,0.075,0.0,4557209.600,156337885.0,42724.800,0.0,0.0,7061.400,28272.200,4.400,0.200,0.0,4778573824.0,270106624.0,1.63055632384e+11,675880960.0,0.0,0.0,0.0,4557209.600,7061.600,28265.0,3.425,8.049,88.094,0.357,0.0,0.075,1494113897.649,
3.339,8.225,88.285,0.090,0.0,0.060,0.0,151552.0,163912799.800,85868.200,0.0,0.0,9377.800,27375.600,4.200,0.0,0.0,4751933440.0,270110720.0,1.6305584128e+11,702308352.0,0.0,0.0,0.0,151552.0,9378.0,27375.800,3.334,8.230,88.285,0.090,0.0,0.060,1494113902.649,
3.330,8.024,88.435,0.080,0.0,0.130,0.0,120422.400,151128472.400,77435.0,0.0,0.0,7012.0,29125.400,3.800,0.0,0.0,4747014144.0,270118912.0,1.6305600512e+11,707055616.0,0.0,0.0,0.0,120422.400,7021.0,29193.800,3.330,8.024,88.435,0.080,0.0,0.130,1494113907.649,
3.318,8.133,88.338,0.110,0.0,0.100,0.0,148275.200,180179486.200,51487.200,0.0,0.0,7733.0,31019.600,5.400,0.0,0.0,4769038336.0,270123008.0,1.63056205824e+11,684826624.0,0.0,0.0,0.0,148275.200,7724.800,30997.0,3.323,8.127,88.339,0.110,0.0,0.100,1494113912.649,
3.409,7.932,88.478,0.105,0.0,0.075,0.0,123699.200,151156841.200,46564.200,0.0,0.0,7011.800,27049.200,4.400,0.0,0.400,4753174528.0,270143488.0,1.63056381952e+11,700493824.0,0.0,0.0,0.0,123699.200,7011.0,27024.200,3.404,7.933,88.483,0.105,0.0,0.075,1494113917.649,
3.421,8.127,88.186,0.140,0.0,0.125,0.0,160563.200,142946948.200,38325.600,0.0,0.0,6064.800,27306.0,4.400,0.0,0.0,4772864000.0,270143488.0,1.63056570368e+11,680615936.0,0.0,0.0,0.0,160563.200,6064.600,27284.800,3.422,8.128,88.184,0.140,0.0,0.125,1494113922.649,
3.226,8.258,88.280,0.135,0.0,0.100,0.0,117145.600,131973082.800,31454.600,0.0,0.0,6268.400,27644.800,5.400,0.0,0.0,4762451968.0,270155776.0,1.63056734208e+11,690851840.0,0.0,0.0,0.0,117145.600,6268.800,27657.400,3.230,8.262,88.272,0.135,0.0,0.100,1494113927.649,
3.429,7.936,88.345,0.110,0.0,0.180,0.0,161382.400,155704735.400,42851.0,0.0,0.0,6679.0,29540.600,5.200,0.0,0.0,4759826432.0,270155776.0,1.6305690624e+11,693305344.0,0.0,0.0,0.0,161382.400,6680.600,29530.800,3.434,7.930,88.346,0.110,0.0,0.180,1494113932.649,
3.478,8.015,88.306,0.100,0.0,0.100,0.0,128614.400,189163326.600,66606.400,0.0,0.0,7557.400,29639.800,4.400,0.0,0.0,4749758464.0,270163968.0,1.63057102848e+11,703168512.0,0.0,0.0,0.0,128614.400,7558.200,29660.0,3.473,8.020,88.306,0.100,0.0,0.100,1494113937.649,
3.354,8.319,88.172,0.120,0.0,0.035,0.0,114688.0,139818243.200,33565.0,0.0,0.0,5737.400,27950.400,4.400,0.0,0.0,4756844544.0,270168064.0,1.63057262592e+11,695918592.0,0.0,0.0,0.0,114688.0,5734.600,27933.600,3.359,8.314,88.172,0.120,0.0,0.035,1494113942.649,
3.201,7.651,88.852,0.161,0.0,0.135,0.0,155648.0,145943232.600,37781.0,0.0,0.0,6230.0,27345.200,3.400,0.0,0.400,4765835264.0,270176256.0,1.63057446912e+11,686735360.0,0.0,0.0,0.0,155648.0,6229.800,27336.400,3.201,7.647,88.856,0.161,0.0,0.135,1494113947.649,
3.413,8.152,88.239,0.120,0.0,0.075,0.0,118784.0,139117562.400,35051.0,0.0,0.0,6521.200,27292.400,3.800,0.0,0.0,4778008576.0,270176256.0,1.6305762304e+11,674385920.0,0.0,0.0,0.0,118784.0,6524.0,27292.0,3.403,8.162,88.239,0.120,0.0,0.075,1494113952.649,
3.349,8.153,88.247,0.171,0.0,0.080,0.0,159744.0,161815533.200,41987.0,0.0,0.0,6552.800,27951.600,4.800,0.0,0.0,4768288768.0,270184448.0,1.63057799168e+11,683921408.0,0.0,0.0,0.0,159744.0,6551.200,27990.400,3.354,8.153,88.242,0.171,0.0,0.080,1494113957.649,
3.280,8.217,88.298,0.105,0.0,0.100,0.0,116326.400,183289300.200,43683.200,0.0,0.0,7672.600,29887.600,4.800,0.0,0.0,4766130176.0,270184448.0,1.63057963008e+11,685916160.0,0.0,0.0,0.0,116326.400,7673.400,29874.400,3.275,8.217,88.303,0.105,0.0,0.100,1494113962.649,
3.348,7.961,88.434,0.120,0.0,0.136,0.0,170393.600,171981926.0,54052.200,0.0,0.0,6736.200,28894.800,4.0,0.0,0.0,4772065280.0,270192640.0,1.63058167808e+11,679768064.0,0.0,0.0,0.0,170393.600,6736.800,28883.400,3.353,7.956,88.434,0.120,0.0,0.136,1494113967.649,
3.296,8.338,88.135,0.105,0.0,0.125,0.0,117964.800,167929622.200,98884.800,0.0,0.0,8117.800,29981.0,5.600,0.0,0.0,4740603904.0,270192640.0,1.63058348032e+11,711049216.0,0.0,0.0,0.0,117964.800,8116.0,29974.0,3.296,8.347,88.127,0.105,0.0,0.125,1494113972.649,
3.238,7.887,88.689,0.110,0.0,0.075,0.0,118784.0,144606093.400,59678.0,0.0,0.0,7424.400,29333.600,4.200,0.0,0.0,4755066880.0,270200832.0,1.63058520064e+11,696406016.0,0.0,0.0,0.0,118784.0,7423.800,29339.200,3.239,7.879,88.696,0.110,0.0,0.075,1494113977.649,
3.288,8.098,88.388,0.171,0.0,0.055,0.0,148275.200,168864793.400,75593.200,0.0,0.0,8427.0,28996.0,3.800,0.0,0.200,4757377024.0,270217216.0,1.63058724864e+11,693874688.0,0.0,0.0,0.0,148275.200,8427.400,28986.800,3.288,8.098,88.388,0.171,0.0,0.055,1494113982.649,
3.356,8.242,88.066,0.171,0.0,0.166,0.0,122060.800,156012175.200,42678.600,0.0,0.0,6943.800,29377.200,5.200,0.0,0.0,4755734528.0,270225408.0,1.63058896896e+11,695336960.0,0.0,0.0,0.0,122060.800,6944.400,29378.200,3.351,8.247,88.066,0.171,0.0,0.166,1494113987.649,
3.292,8.124,88.293,0.141,0.0,0.151,0.0,164659.200,148161038.600,65441.600,0.0,0.0,7545.600,28818.0,4.400,0.200,0.200,4748812288.0,270225408.0,1.63059089408e+11,702066688.0,0.0,0.0,0.0,164659.200,7547.800,28839.0,3.297,8.120,88.292,0.141,0.0,0.151,1494113992.649,
3.448,8.031,87.782,0.648,0.0,0.090,0.0,7458816.0,150510508.200,61029.400,0.0,0.0,6744.0,27176.600,4.800,0.200,0.200,4762456064.0,270237696.0,1.63055517696e+11,691982336.0,0.0,0.0,0.0,7458816.0,6740.600,27173.800,3.453,8.030,87.779,0.647,0.0,0.090,1494113997.649,
3.430,8.036,88.348,0.136,0.0,0.050,0.0,199065.600,145716413.400,45563.600,0.0,0.0,7018.800,28591.400,4.800,0.0,1.0,4763996160.0,270245888.0,1.63055689728e+11,690262016.0,0.0,0.0,0.0,199065.600,7019.200,28592.0,3.425,8.036,88.353,0.136,0.0,0.050,1494114002.649,
3.287,8.059,88.443,0.080,0.0,0.130,0.0,124518.400,158997645.800,47225.600,0.0,0.0,7797.200,28029.800,3.800,0.0,0.600,4758040576.0,270254080.0,1.63055857664e+11,696041472.0,0.0,0.0,0.0,124518.400,7800.400,28009.0,3.282,8.059,88.449,0.080,0.0,0.130,1494114007.649,
3.419,8.173,88.127,0.176,0.0,0.105,87654.400,207257.600,169210836.400,42849.200,0.0,0.0,7954.0,27493.200,5.400,0.0,0.800,4795138048.0,270700544.0,1.63056058368e+11,658296832.0,0.0,0.0,87654.400,207257.600,7950.800,27500.200,3.424,8.174,88.121,0.176,0.0,0.105,1494114012.649,
3.466,7.911,88.357,0.125,0.0,0.140,0.0,125337.600,152604625.600,44811.200,0.0,0.0,7656.600,29320.0,4.800,0.0,0.800,4765253632.0,270708736.0,1.63037093888e+11,707137536.0,0.0,0.0,0.0,125337.600,7659.400,29343.800,3.466,7.911,88.357,0.125,0.0,0.140,1494114017.649,
3.383,7.829,88.547,0.120,0.0,0.120,0.0,161382.400,146624891.200,41089.400,0.0,0.0,7811.400,32463.400,5.400,0.0,0.0,4770791424.0,270721024.0,1.630372864e+11,701394944.0,0.0,0.0,0.0,161382.400,7810.0,32486.0,3.383,7.834,88.543,0.120,0.0,0.120,1494114022.649,
3.344,8.125,88.355,0.121,0.0,0.055,0.0,112230.400,151880683.0,43778.400,0.0,0.0,8778.400,28294.200,4.400,0.0,0.0,4762136576.0,270721024.0,1.63037454336e+11,709881856.0,0.0,0.0,0.0,112230.400,8777.200,28277.0,3.344,8.120,88.360,0.121,0.0,0.055,1494114027.649,
3.403,7.986,88.340,0.161,0.0,0.110,15564.800,153190.400,147165245.400,36095.800,0.0,0.0,6763.800,28933.0,5.0,0.0,4.0,4770885632.0,270737408.0,1.63037704192e+11,700866560.0,0.0,0.0,15564.800,153190.400,6763.800,28912.200,3.403,7.991,88.335,0.161,0.0,0.110,1494114032.649,
3.318,8.126,88.340,0.100,0.0,0.115,0.0,189235.200,170130044.800,46360.200,0.0,0.0,7297.200,28235.0,4.0,0.0,2.200,4767920128.0,270737408.0,1.63037884416e+11,703651840.0,0.0,0.0,0.0,189235.200,7297.0,28228.200,3.318,8.122,88.345,0.100,0.0,0.115,1494114037.649,
3.500,8.063,88.181,0.151,0.0,0.105,0.0,161382.400,165930401.600,80920.400,0.0,0.0,8908.600,25893.400,4.200,0.0,0.200,4747882496.0,270749696.0,1.6303808512e+11,723476480.0,0.0,0.0,0.0,161382.400,8909.0,25909.400,3.495,8.069,88.180,0.151,0.0,0.105,1494114042.649,
3.337,8.361,88.102,0.110,0.0,0.090,0.0,123699.200,162506178.200,62246.400,0.0,0.0,6871.800,27200.400,5.600,0.0,0.0,4750221312.0,270749696.0,1.63038261248e+11,720961536.0,0.0,0.0,0.0,123699.200,6871.600,27200.800,3.342,8.355,88.102,0.110,0.0,0.090,1494114047.649,
3.308,8.575,87.886,0.181,0.0,0.050,0.0,159744.0,149164109.400,70615.0,0.0,0.0,8573.800,26959.200,5.0,0.0,0.0,4748701696.0,270761984.0,1.6303843328e+11,722296832.0,0.0,0.0,0.0,159744.0,8573.600,26946.0,3.308,8.579,87.882,0.181,0.0,0.050,1494114052.649,
3.398,7.834,88.562,0.095,0.0,0.110,0.0,117145.600,150422744.600,74707.800,0.0,0.0,8847.600,29620.0,4.200,0.0,0.0,4745121792.0,270766080.0,1.6303859712e+11,725708800.0,0.0,0.0,0.0,117145.600,8847.400,29607.200,3.398,7.829,88.568,0.095,0.0,0.110,1494114057.649,
3.341,8.132,88.216,0.135,0.0,0.176,0.0,273612.800,167872126.200,62041.200,0.0,0.0,7319.200,28348.200,5.400,0.0,0.200,4767592448.0,270782464.0,1.63038789632e+11,703029248.0,0.0,0.0,0.0,273612.800,7319.200,28350.200,3.341,8.138,88.210,0.135,0.0,0.176,1494114062.649,
3.420,8.004,88.325,0.166,0.0,0.085,0.0,471859.200,181243653.0,51430.600,0.0,0.0,7296.400,29693.800,4.0,0.0,0.0,4758204416.0,270790656.0,1.63038973952e+11,712224768.0,0.0,0.0,0.0,471859.200,7297.800,29691.400,3.415,7.999,88.335,0.166,0.0,0.085,1494114067.649,
3.344,8.175,88.260,0.141,0.0,0.080,0.0,180224.0,153244117.200,44256.0,0.0,0.0,6785.400,27181.0,4.600,0.0,0.0,4764372992.0,270794752.0,1.63039186944e+11,705839104.0,0.0,0.0,0.0,180224.0,6784.600,27228.600,3.349,8.175,88.255,0.141,0.0,0.080,1494114072.649,
